time,solar_generation_kw,mall_demand_kw,chargers_demand_kw,total_demand_kw,net_power_kw,power_in_kw,power_out_kw,soc_kwh,soc_pct
2024-01-01 00:00:00,0.0,487,281.20000000000005,768.2,-768.2,0.0,342.0,490.0,28.823529411764703
2024-01-01 01:00:00,0.0,646,281.20000000000005,927.2,-927.2,0.0,320.0,170.0,10.0
2024-01-01 02:00:00,0.0,636,281.20000000000005,917.2,-917.2,0.0,0.0,170.0,10.0
2024-01-01 03:00:00,0.0,625,281.20000000000005,906.2,-906.2,0.0,0.0,170.0,10.0
2024-01-01 04:00:00,0.0,622,281.20000000000005,903.2,-903.2,0.0,0.0,170.0,10.0
2024-01-01 05:00:00,0.0,608,281.20000000000005,889.2,-889.2,0.0,0.0,170.0,10.0
2024-01-01 06:00:00,167.2143549040596,619,281.20000000000005,900.2,-732.9856450959404,0.0,0.0,170.0,10.0
2024-01-01 07:00:00,952.805506951468,652,281.20000000000005,933.2,19.605506951467987,19.605506951467987,0.0,188.62523160389458,11.095601859052621
2024-01-01 08:00:00,1629.4000190352165,665,281.20000000000005,946.2,683.2000190352164,342.0,0.0,513.5252316038946,30.207366564934972
2024-01-01 09:00:00,2614.18441944971,683,281.20000000000005,964.2,1649.9844194497098,342.0,0.0,838.4252316038945,49.31913127081732
2024-01-01 10:00:00,2886.689477778584,708,281.20000000000005,989.2,1897.4894777785842,342.0,0.0,1163.3252316038945,68.43089597669967
2024-01-01 11:00:00,2886.689477778584,711,281.20000000000005,992.2,1894.4894777785842,342.0,0.0,1488.2252316038944,87.54266068258202
2024-01-01 12:00:00,2886.689477778584,914,281.20000000000005,1195.2,1691.4894777785842,126.77476839610563,0.0,1608.6612615801946,94.6271330341291
2024-01-01 13:00:00,1407.6952566845382,1003,281.20000000000005,1284.2,123.49525668453816,6.338738419805395,0.0,1614.6830630790098,94.98135665170646
2024-01-01 14:00:00,1357.888944350109,1017,281.20000000000005,1298.2,59.68894435010907,0.31693692099020154,0.0,1614.9841531539505,94.99906783258533
2024-01-01 15:00:00,1578.0332718828888,1037,281.20000000000005,1318.2,259.83327188288877,0.01584684604949871,0.0,1614.9992076576975,94.99995339162926
2024-01-01 16:00:00,873.4389981102496,1027,281.20000000000005,1308.2,-434.76100188975045,0.0,342.0,1254.9992076576975,73.82348280339397
2024-01-01 17:00:00,179.73766390238518,1020,281.20000000000005,1301.2,-1121.4623360976148,0.0,342.0,894.9992076576975,52.647012215158675
2024-01-01 18:00:00,0.0,1058,281.20000000000005,1339.2,-1339.2,0.0,342.0,534.9992076576975,31.47054162692338
2024-01-01 19:00:00,0.0,1071,281.20000000000005,1352.2,-1352.2,0.0,342.0,174.99920765769753,10.29407103868809
2024-01-01 20:00:00,0.0,1054,281.20000000000005,1335.2,-1335.2,0.0,4.999207657697525,170.0,10.0
2024-01-01 21:00:00,0.0,1009,281.20000000000005,1290.2,-1290.2,0.0,0.0,170.0,10.0
2024-01-01 22:00:00,0.0,911,281.20000000000005,1192.2,-1192.2,0.0,0.0,170.0,10.0
2024-01-01 23:00:00,0.0,738,281.20000000000005,1019.2,-1019.2,0.0,0.0,170.0,10.0
2024-01-02 00:00:00,0.0,659,281.20000000000005,940.2,-940.2,0.0,0.0,170.0,10.0
2024-01-02 01:00:00,0.0,604,281.20000000000005,885.2,-885.2,0.0,0.0,170.0,10.0
2024-01-02 02:00:00,0.0,567,281.20000000000005,848.2,-848.2,0.0,0.0,170.0,10.0
2024-01-02 03:00:00,0.0,577,281.20000000000005,858.2,-858.2,0.0,0.0,170.0,10.0
2024-01-02 04:00:00,0.0,588,281.20000000000005,869.2,-869.2,0.0,0.0,170.0,10.0
2024-01-02 05:00:00,0.0,567,281.20000000000005,848.2,-848.2,0.0,0.0,170.0,10.0
2024-01-02 06:00:00,68.20770202924705,684,281.20000000000005,965.2,-896.992297970753,0.0,0.0,170.0,10.0
2024-01-02 07:00:00,298.49403324612945,800,281.20000000000005,1081.2,-782.7059667538706,0.0,0.0,170.0,10.0
2024-01-02 08:00:00,980.999339150895,1168,281.20000000000005,1449.2,-468.200660849105,0.0,0.0,170.0,10.0
2024-01-02 09:00:00,2079.424659559644,1412,281.20000000000005,1693.2,386.2246595596441,342.0,0.0,494.9,29.111764705882354
2024-01-02 10:00:00,2886.689477778584,2028,281.20000000000005,2309.2,577.4894777785844,342.0,0.0,819.8,48.2235294117647
2024-01-02 11:00:00,2886.689477778584,2459,281.20000000000005,2740.2,146.4894777785844,146.4894777785844,0.0,958.9650038896551,56.40970611115619
2024-01-02 12:00:00,2886.689477778584,2514,281.20000000000005,2795.2,91.48947777858439,91.48947777858439,0.0,1045.8800077793103,61.52235339878296
2024-01-02 13:00:00,1558.8509539256966,2546,281.20000000000005,2827.2,-1268.3490460743033,0.0,342.0,685.8800077793103,40.345882810547664
2024-01-02 14:00:00,2184.4023082260496,2573,281.20000000000005,2854.2,-669.7976917739502,0.0,342.0,325.8800077793103,19.16941222231237
2024-01-02 15:00:00,1558.7103466248775,2565,281.20000000000005,2846.2,-1287.4896533751223,0.0,155.8800077793103,170.0,10.0
2024-01-02 16:00:00,1105.4315951702931,2583,281.20000000000005,2864.2,-1758.7684048297067,0.0,0.0,170.0,10.0
2024-01-02 17:00:00,241.8706750951441,2559,281.20000000000005,2840.2,-2598.3293249048556,0.0,0.0,170.0,10.0
2024-01-02 18:00:00,0.0,2445,281.20000000000005,2726.2,-2726.2,0.0,0.0,170.0,10.0
2024-01-02 19:00:00,0.0,2386,281.20000000000005,2667.2,-2667.2,0.0,0.0,170.0,10.0
2024-01-02 20:00:00,0.0,2288,281.20000000000005,2569.2,-2569.2,0.0,0.0,170.0,10.0
2024-01-02 21:00:00,0.0,2089,281.20000000000005,2370.2,-2370.2,0.0,0.0,170.0,10.0
2024-01-02 22:00:00,0.0,1216,281.20000000000005,1497.2,-1497.2,0.0,0.0,170.0,10.0
2024-01-02 23:00:00,0.0,731,281.20000000000005,1012.2,-1012.2,0.0,0.0,170.0,10.0
2024-01-03 00:00:00,0.0,659,281.20000000000005,940.2,-940.2,0.0,0.0,170.0,10.0
2024-01-03 01:00:00,0.0,594,281.20000000000005,875.2,-875.2,0.0,0.0,170.0,10.0
2024-01-03 02:00:00,0.0,605,281.20000000000005,886.2,-886.2,0.0,0.0,170.0,10.0
2024-01-03 03:00:00,0.0,553,281.20000000000005,834.2,-834.2,0.0,0.0,170.0,10.0
2024-01-03 04:00:00,0.0,563,281.20000000000005,844.2,-844.2,0.0,0.0,170.0,10.0
2024-01-03 05:00:00,0.0,536,281.20000000000005,817.2,-817.2,0.0,0.0,170.0,10.0
2024-01-03 06:00:00,143.49854189830646,622,281.20000000000005,903.2,-759.7014581016936,0.0,0.0,170.0,10.0
2024-01-03 07:00:00,914.6503157530964,757,281.20000000000005,1038.2,-123.54968424690367,0.0,0.0,170.0,10.0
2024-01-03 08:00:00,1950.986695440056,1110,281.20000000000005,1391.2,559.7866954400561,342.0,0.0,494.9,29.111764705882354
2024-01-03 09:00:00,2447.9804238713928,1258,281.20000000000005,1539.2,908.7804238713927,342.0,0.0,819.8,48.2235294117647
2024-01-03 10:00:00,2886.689477778584,1903,281.20000000000005,2184.2,702.4894777785844,342.0,0.0,1144.6999999999998,67.33529411764705
2024-01-03 11:00:00,2886.689477778584,2360,281.20000000000005,2641.2,245.4894777785844,245.4894777785844,0.0,1377.915003889655,81.053823758215
2024-01-03 12:00:00,2753.9233644013825,2466,281.20000000000005,2747.2,6.723364401382696,6.723364401382696,0.0,1384.3022000709686,81.42954118064522
2024-01-03 13:00:00,2853.0221082770177,2404,281.20000000000005,2685.2,167.82210827701783,167.82210827701783,0.0,1543.7332029341355,90.80783546671385
2024-01-03 14:00:00,2886.689477778584,2388,281.20000000000005,2669.2,217.4894777785844,71.26679706586447,0.0,1611.4366601467068,94.79039177333568
2024-01-03 15:00:00,2402.349270466001,2446,281.20000000000005,2727.2,-324.8507295339987,0.0,324.8507295339987,1269.4885237951294,74.67579551736056
2024-01-03 16:00:00,776.8904836649277,2315,281.20000000000005,2596.2,-1819.3095163350722,0.0,342.0,909.4885237951294,53.49932492912526
2024-01-03 17:00:00,163.1177754666644,2267,281.20000000000005,2548.2,-2385.0822245333356,0.0,342.0,549.4885237951294,32.32285434088996
2024-01-03 18:00:00,0.0,2254,281.20000000000005,2535.2,-2535.2,0.0,342.0,189.48852379512937,11.14638375265467
2024-01-03 19:00:00,0.0,2215,281.20000000000005,2496.2,-2496.2,0.0,19.488523795129367,170.0,10.0
2024-01-03 20:00:00,0.0,2158,281.20000000000005,2439.2,-2439.2,0.0,0.0,170.0,10.0
2024-01-03 21:00:00,0.0,1993,281.20000000000005,2274.2,-2274.2,0.0,0.0,170.0,10.0
2024-01-03 22:00:00,0.0,1213,281.20000000000005,1494.2,-1494.2,0.0,0.0,170.0,10.0
2024-01-03 23:00:00,0.0,733,281.20000000000005,1014.2,-1014.2,0.0,0.0,170.0,10.0
2024-01-04 00:00:00,0.0,642,281.20000000000005,923.2,-923.2,0.0,0.0,170.0,10.0
2024-01-04 01:00:00,0.0,609,281.20000000000005,890.2,-890.2,0.0,0.0,170.0,10.0
2024-01-04 02:00:00,0.0,616,281.20000000000005,897.2,-897.2,0.0,0.0,170.0,10.0
2024-01-04 03:00:00,0.0,598,281.20000000000005,879.2,-879.2,0.0,0.0,170.0,10.0
2024-01-04 04:00:00,0.0,584,281.20000000000005,865.2,-865.2,0.0,0.0,170.0,10.0
2024-01-04 05:00:00,0.0,533,281.20000000000005,814.2,-814.2,0.0,0.0,170.0,10.0
2024-01-04 06:00:00,141.45157840969625,646,281.20000000000005,927.2,-785.7484215903038,0.0,0.0,170.0,10.0
2024-01-04 07:00:00,1072.3803782910268,738,281.20000000000005,1019.2,53.18037829102673,53.18037829102673,0.0,220.5213593764754,12.971844669204435
2024-01-04 08:00:00,2113.073413200998,947,281.20000000000005,1228.2,884.8734132009979,342.0,0.0,545.4213593764754,32.08360937508679
2024-01-04 09:00:00,2373.31533453725,1251,281.20000000000005,1532.2,841.1153345372497,342.0,0.0,870.3213593764754,51.19537408096914
2024-01-04 10:00:00,2886.689477778584,1983,281.20000000000005,2264.2,622.4894777785844,342.0,0.0,1195.2213593764754,70.3071387868515
2024-01-04 11:00:00,2886.689477778584,2439,281.20000000000005,2720.2,166.4894777785844,166.4894777785844,0.0,1353.3863632661305,79.6109625450665
2024-01-04 12:00:00,2886.689477778584,2428,281.20000000000005,2709.2,177.4894777785844,177.4894777785844,0.0,1522.0013671557856,89.52949218563445
2024-01-04 13:00:00,1917.78090779956,2419,281.20000000000005,2700.2,-782.4190922004398,0.0,342.0,1162.0013671557856,68.35302159739915
2024-01-04 14:00:00,2284.9905955246963,2556,281.20000000000005,2837.2,-552.2094044753035,0.0,342.0,802.0013671557856,47.17655100916386
2024-01-04 15:00:00,1565.5980851791212,2508,281.20000000000005,2789.2,-1223.6019148208786,0.0,342.0,442.0013671557856,26.00008042092857
2024-01-04 16:00:00,1166.5106866633314,2402,281.20000000000005,2683.2,-1516.6893133366684,0.0,272.0013671557856,170.0,10.0
2024-01-04 17:00:00,226.01542906906008,2336,281.20000000000005,2617.2,-2391.1845709309396,0.0,0.0,170.0,10.0
2024-01-04 18:00:00,0.0,2278,281.20000000000005,2559.2,-2559.2,0.0,0.0,170.0,10.0
2024-01-04 19:00:00,0.0,2189,281.20000000000005,2470.2,-2470.2,0.0,0.0,170.0,10.0
2024-01-04 20:00:00,0.0,2170,281.20000000000005,2451.2,-2451.2,0.0,0.0,170.0,10.0
2024-01-04 21:00:00,0.0,2038,281.20000000000005,2319.2,-2319.2,0.0,0.0,170.0,10.0
2024-01-04 22:00:00,0.0,1205,281.20000000000005,1486.2,-1486.2,0.0,0.0,170.0,10.0
2024-01-04 23:00:00,0.0,729,281.20000000000005,1010.2,-1010.2,0.0,0.0,170.0,10.0
2024-01-05 00:00:00,0.0,649,281.20000000000005,930.2,-930.2,0.0,0.0,170.0,10.0
2024-01-05 01:00:00,0.0,608,281.20000000000005,889.2,-889.2,0.0,0.0,170.0,10.0
2024-01-05 02:00:00,0.0,595,281.20000000000005,876.2,-876.2,0.0,0.0,170.0,10.0
