ev_is_hora_punta,ev_tarifa_aplicada_soles,ev_energia_total_kwh,ev_costo_carga_soles,ev_energia_motos_kwh,ev_energia_mototaxis_kwh,ev_co2_reduccion_motos_kg,ev_co2_reduccion_mototaxis_kg,ev_reduccion_directa_co2_kg,ev_demand_kwh,solar_is_hora_punta,solar_tarifa_aplicada_soles,solar_ahorro_soles,solar_reduccion_indirecta_co2_kg,solar_co2_mall_kg,solar_co2_ev_kg,bess_soc_percent,bess_charge_kwh,bess_discharge_kwh,bess_to_mall_kwh,bess_to_ev_kwh,mall_demand_kwh,mall_demand_reduction_kwh,mall_cost_soles,total_reduccion_co2_kg,total_costo_soles,total_ahorro_soles
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,808.2731,1305.0723,413.6715,0.0,88.8009,400.0,0.0,0.0,0.0,0.915,915.0,0.25620002,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,7.259822,3.1113522,10.371174,281.20000000000005,0,0.28,808.2731,1305.0723,540.7116,10.371174,100.0,400.0,0.0,0.0,0.0,1.196,1196.0,0.33488,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,8.711786,3.7336226,12.445409,281.20000000000005,0,0.28,808.2731,1305.0723,840.906,12.445409,100.0,0.0,0.0,0.0,0.0,1.86,1860.0,0.5208,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,11.615715,4.9781637,16.59388,281.20000000000005,0,0.28,808.2731,1305.0723,1072.3812,16.593878,100.0,0.0,0.0,0.0,0.0,2.372,2372.0,0.66416,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,808.2731,1305.0723,1088.6569,26.965052,100.0,0.0,0.0,0.0,0.0,2.408,2408.0,0.67424,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,20.327501,8.711786,29.039288,281.20000000000005,0,0.28,808.2731,1305.0723,1109.0013,29.039288,100.0,0.0,0.0,0.0,0.0,2.453,2453.0,0.68684,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,808.2731,1305.0723,1116.2349,26.965052,100.0,0.0,0.0,0.0,0.0,2.469,2469.0,0.69132,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,31.943216,13.68995,45.633167,281.20000000000005,0,0.28,463.53793,748.4482,702.815,45.633167,75.85933,0.0,400.0,400.0,0.0,2.465,1554.5566,0.6902,180.84,142.92416,463.53793
0,0.28,281.20000000000005,78.736,222.0,59.2,20.327501,8.711786,29.039288,281.20000000000005,0,0.28,228.93796,369.653,159.77374,29.039288,98.79297,400.0,0.0,0.0,0.0,2.475,353.40353,0.69299996,0.0,594.047,228.93796
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,13.2219515,21.348728,0.0,0.0,100.0,47.221256,0.0,0.0,0.0,2.487,0.0,0.69636,0.0,731.0453,13.2219515
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,75.85933,0.0,400.0,289.888,110.112,2.39,0.0,1.0755,180.84,945.0504,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,51.718666,0.0,400.0,289.888,110.112,2.333,0.0,1.04985,180.84,919.4004,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,27.578,0.0,400.0,285.3,114.7,2.235,0.0,1.00575,180.84,877.365,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,128.464,0.0,125.56403,2.13,0.0,0.9585,56.767498,959.805,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.416,0.0,0.6372,0.0,417.03424,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.671,0.0,0.18788,0.0,187.88,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.49,0.0,0.1372,0.0,137.2,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.447,0.0,0.12516,0.0,125.16,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.442,0.0,0.12376,0.0,123.76,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.435,0.0,0.1218,0.0,121.8,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.419,0.0,0.11732,0.0,117.32,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.395,0.0,0.1106,0.0,110.6,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,91.5572,147.83218,0.0,0.0,38.747673,326.99,0.0,0.0,0.0,0.43,0.0,0.120400004,0.0,120.4,91.5572
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,282.03268,455.38205,213.3912,0.0,61.681305,400.0,0.0,0.0,0.0,0.472,472.0,0.13216001,0.0,0.0,282.03268
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,436.395,704.6221,268.5474,0.0,84.61494,400.0,0.0,0.0,0.0,0.594,594.0,0.16632,0.0,0.0,436.395
0,0.28,281.20000000000005,78.736,222.0,59.2,14.519644,6.2227044,20.742348,281.20000000000005,0,0.28,745.55304,1203.8019,493.2411,20.742348,100.0,400.0,0.0,0.0,0.0,1.091,1091.0,0.30548,0.0,0.0,745.55304
0,0.28,281.20000000000005,78.736,222.0,59.2,11.615715,4.9781637,16.59388,281.20000000000005,0,0.28,808.2731,1305.0723,735.5667,16.593878,100.0,0.0,0.0,0.0,0.0,1.627,1627.0,0.45556,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,13.067679,5.600434,18.668114,281.20000000000005,0,0.28,808.2731,1305.0723,919.1193,18.668114,100.0,0.0,0.0,0.0,0.0,2.033,2033.0,0.56924,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,20.327501,8.711786,29.039288,281.20000000000005,0,0.28,715.03625,1154.5282,954.8352,29.039288,100.0,0.0,0.0,0.0,0.0,2.112,2112.0,0.59136,0.0,0.0,715.03625
0,0.28,281.20000000000005,78.736,222.0,59.2,21.779465,9.334057,31.113522,281.20000000000005,0,0.28,808.2731,1305.0723,974.2755,31.113522,100.0,0.0,0.0,0.0,0.0,2.155,2155.0,0.6034,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,21.779465,9.334057,31.113522,281.20000000000005,0,0.28,562.51526,908.2612,877.1477,31.113522,75.85933,0.0,400.0,400.0,0.0,2.197,1940.1631,0.61516,180.84,0.0,562.51526
0,0.28,281.20000000000005,78.736,222.0,59.2,24.683393,10.578597,35.26199,281.20000000000005,0,0.28,401.61188,648.4597,432.35776,35.261993,98.79297,400.0,0.0,0.0,0.0,2.193,956.3321,0.61404,0.0,346.267,401.61188
0,0.28,281.20000000000005,78.736,222.0,59.2,24.683393,10.578597,35.26199,281.20000000000005,0,0.28,197.65842,319.14774,103.04575,35.261993,100.0,400.0,0.0,0.0,0.0,2.213,227.92691,0.61964,0.0,555.82043,197.65842
0,0.28,281.20000000000005,78.736,222.0,59.2,16.507803,7.074773,23.582577,281.20000000000005,0,0.28,14.605444,23.582575,0.0,23.582575,75.85933,0.0,400.0,360.4023,39.597702,2.202,0.0,0.61656,180.84,515.64734,14.605444
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,51.718666,0.0,400.0,280.712,119.288,2.213,0.0,0.99585,180.84,869.5296,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,27.578,0.0,400.0,285.3,114.7,2.195,0.0,0.98775,180.84,859.365,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,400.0,33.80403,91.76,2.134,0.0,0.9603,56.767498,945.0882,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.907,0.0,0.85815,0.0,901.5066,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.174,0.0,0.5283,0.0,350.55887,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.563,0.0,0.15764001,0.0,157.64,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.471,0.0,0.13188,0.0,131.88,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.432,0.0,0.120960005,0.0,120.96,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.396,0.0,0.11088,0.0,110.88,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.39,0.0,0.10919999,0.0,109.2,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.383,0.0,0.10724,0.0,107.24,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.361,0.0,0.10108,0.0,101.08,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,112.966675,182.40083,1.5608305,0.0,42.93363,400.0,0.0,0.0,0.0,0.455,3.4524012,0.12740001,0.0,126.43333,112.966675
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,424.4028,685.2589,300.6465,0.0,65.86726,400.0,0.0,0.0,0.0,0.665,665.0,0.18620001,0.0,0.0,424.4028
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,808.2731,1305.0723,381.1203,0.0,88.8009,400.0,0.0,0.0,0.0,0.843,843.0,0.23604,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,7.259822,3.1113522,10.371174,281.20000000000005,0,0.28,808.2731,1305.0723,459.3336,10.371174,100.0,400.0,0.0,0.0,0.0,1.016,1016.0,0.28448,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,8.711786,3.7336226,12.445409,281.20000000000005,0,0.28,808.2731,1305.0723,693.9735,12.445409,100.0,0.0,0.0,0.0,0.0,1.535,1535.0,0.4298,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,15.971608,6.844975,22.816584,281.20000000000005,0,0.28,808.2731,1305.0723,976.9881,22.816584,100.0,0.0,0.0,0.0,0.0,2.161,2161.0,0.60508,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,20.327501,8.711786,29.039288,281.20000000000005,0,0.28,808.2731,1305.0723,1022.1981,29.039288,100.0,0.0,0.0,0.0,0.0,2.261,2261.0,0.63308,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,21.779465,9.334057,31.113522,281.20000000000005,0,0.28,808.2731,1305.0723,1031.2401,31.113522,100.0,0.0,0.0,0.0,0.0,2.281,2281.0,0.63868,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,29.039288,12.445409,41.484695,281.20000000000005,0,0.28,808.2731,1305.0723,1046.6115,41.484695,100.0,0.0,0.0,0.0,0.0,2.315,2315.0,0.64820004,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,26.135359,11.200868,37.336227,281.20000000000005,0,0.28,653.5264,1055.2118,1017.87555,37.336227,75.85933,0.0,400.0,400.0,0.0,2.336,2251.439,0.65408,180.84,0.0,653.5264
0,0.28,281.20000000000005,78.736,222.0,59.2,29.039288,12.445409,41.484695,281.20000000000005,0,0.28,314.67233,508.08344,285.75873,41.484695,98.79297,400.0,0.0,0.0,0.0,2.299,632.06976,0.64372003,0.0,466.74048,314.67233
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,19.922846,32.16828,0.0,0.0,100.0,71.15302,0.0,0.0,0.0,2.283,0.0,0.63924,0.0,668.78674,19.922846
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,75.85933,0.0,400.0,285.3,114.7,2.26,0.0,1.017,180.84,888.615,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,51.718666,0.0,400.0,285.3,114.7,2.232,0.0,1.0044,180.84,876.015,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,27.578,0.0,400.0,285.3,114.7,2.206,0.0,0.99270004,180.84,864.315,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,400.0,33.80403,91.76,2.052,0.0,0.92340004,56.767498,908.1882,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.284,0.0,0.57780004,0.0,387.78207,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.649,0.0,0.18172,0.0,181.72,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.55,0.0,0.154,0.0,154.0,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.325,0.0,0.091,0.0,91.0,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.302,0.0,0.08456,0.0,84.56,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.377,0.0,0.105560005,0.0,105.56,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,141.25208,228.07166,47.23166,0.0,42.93363,400.0,0.0,0.0,0.0,0.455,104.47171,0.12740001,0.0,98.14792,141.25208
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,482.87567,779.67175,301.5507,0.0,65.86726,400.0,0.0,0.0,0.0,0.667,667.0,0.18676,0.0,0.0,482.87567
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,702.73395,1134.6643,402.8211,0.0,88.8009,400.0,0.0,0.0,0.0,0.891,891.0,0.24948,0.0,0.0,702.73395
0,0.28,281.20000000000005,78.736,222.0,59.2,8.711786,3.7336226,12.445409,281.20000000000005,0,0.28,808.2731,1305.0723,483.2949,12.445409,100.0,400.0,0.0,0.0,0.0,1.069,1069.0,0.29932,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,7.259822,3.1113522,10.371174,281.20000000000005,0,0.28,804.835,1299.5211,808.8069,10.371174,100.0,0.0,0.0,0.0,0.0,1.789,1789.0,0.50092,0.0,0.0,804.835
0,0.28,281.20000000000005,78.736,222.0,59.2,13.067679,5.600434,18.668114,281.20000000000005,0,0.28,687.32367,1109.7822,1038.9258,18.668114,100.0,0.0,0.0,0.0,0.0,2.298,2298.0,0.64344,0.0,0.0,687.32367
0,0.28,281.20000000000005,78.736,222.0,59.2,14.519644,6.2227044,20.742348,281.20000000000005,0,0.28,775.0858,1251.4868,1088.2047,20.742348,100.0,0.0,0.0,0.0,0.0,2.407,2407.0,0.67396003,0.0,0.0,775.0858
0,0.28,281.20000000000005,78.736,222.0,59.2,21.779465,9.334057,31.113522,281.20000000000005,0,0.28,808.2731,1305.0723,1105.3845,31.113522,100.0,0.0,0.0,0.0,0.0,2.445,2445.0,0.6846,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,30.491251,13.067679,43.55893,281.20000000000005,0,0.28,645.81683,1042.7635,999.20465,43.55893,75.85933,0.0,400.0,400.0,0.0,2.506,2210.1409,0.70168,180.84,0.0,645.81683
0,0.28,281.20000000000005,78.736,222.0,59.2,26.135359,11.200868,37.336227,281.20000000000005,0,0.28,371.75708,600.25494,382.0787,37.336227,98.79297,400.0,0.0,0.0,0.0,2.451,845.1199,0.68628,0.0,449.64642,371.75708
0,0.28,281.20000000000005,78.736,222.0,59.2,20.327501,8.711786,29.039288,281.20000000000005,0,0.28,145.51254,234.95079,25.071508,29.039288,100.0,400.0,0.0,0.0,0.0,2.464,55.455673,0.68992,0.0,674.3924,145.51254
0,0.28,281.20000000000005,78.736,222.0,59.2,15.835999,6.7868567,22.622856,281.20000000000005,0,0.28,14.011058,22.622854,0.0,22.622854,75.85933,0.0,400.0,385.8075,14.192507,2.417,0.0,0.67676,180.84,568.7339,14.011058
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,51.718666,0.0,400.0,289.888,110.112,2.378,0.0,1.0701001,180.84,939.6504,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,27.578,0.0,400.0,289.888,110.112,2.32,0.0,1.0439999,180.84,913.5504,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,400.0,10.864031,114.7,2.229,0.0,1.0030501,56.767498,998.1612,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.084,0.0,0.93780005,0.0,995.6088,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.418,0.0,0.63809997,0.0,429.156,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.711,0.0,0.19908,0.0,199.08,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.576,0.0,0.16127999,0.0,161.28,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.483,0.0,0.13524,0.0,135.24,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.462,0.0,0.12936,0.0,129.36,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.449,0.0,0.12572,0.0,125.72,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.445,0.0,0.1246,0.0,124.6,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.421,0.0,0.11788,0.0,117.88,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,118.01305,190.54892,9.708921,0.0,42.93363,400.0,0.0,0.0,0.0,0.496,21.475164,0.13888,0.0,132.86696,118.01305
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,436.7168,705.14166,315.5658,0.0,65.86726,400.0,0.0,0.0,0.0,0.698,698.0,0.19544001,0.0,0.0,436.7168
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,627.24023,1012.769,399.2043,0.0,88.8009,400.0,0.0,0.0,0.0,0.883,883.0,0.24724,0.0,0.0,627.24023
0,0.28,281.20000000000005,78.736,222.0,59.2,8.711786,3.7336226,12.445409,281.20000000000005,0,0.28,441.4807,712.8337,519.5483,12.445409,100.0,400.0,0.0,0.0,0.0,1.259,1149.1888,0.35252,0.0,30.747137,441.4807
0,0.28,281.20000000000005,78.736,222.0,59.2,11.615715,4.9781637,16.59388,281.20000000000005,0,0.28,623.2821,1006.37805,858.5379,16.593878,100.0,0.0,0.0,0.0,0.0,1.899,1899.0,0.53172004,0.0,0.0,623.2821
0,0.28,281.20000000000005,78.736,222.0,59.2,13.067679,5.600434,18.668114,281.20000000000005,0,0.28,786.54535,1269.9899,1056.5577,18.668114,100.0,0.0,0.0,0.0,0.0,2.337,2337.0,0.65436,0.0,0.0,786.54535
0,0.28,281.20000000000005,78.736,222.0,59.2,13.067679,5.600434,18.668114,281.20000000000005,0,0.28,808.2731,1305.0723,1078.2585,18.668114,100.0,0.0,0.0,0.0,0.0,2.385,2385.0,0.6678,0.0,0.0,808.2731
0,0.28,281.20000000000005,78.736,222.0,59.2,18.875536,8.089516,26.965052,281.20000000000005,0,0.28,696.6379,1124.8214,1097.2467,26.965052,100.0,0.0,0.0,0.0,0.0,2.427,2427.0,0.67956,0.0,0.0,696.6379
0,0.28,281.20000000000005,78.736,222.0,59.2,27.587322,11.823138,39.41046,281.20000000000005,0,0.28,562.9,908.8825,869.47205,39.41046,75.85933,0.0,400.0,400.0,0.0,2.371,1923.1852,0.66388,180.84,13.38815,562.9
0,0.28,281.20000000000005,78.736,222.0,59.2,30.491251,13.067679,43.55893,281.20000000000005,0,0.28,451.1392,728.42865,504.02972,43.55893,98.79297,400.0,0.0,0.0,0.0,2.419,1114.8634,0.67732,0.0,365.15826,451.1392
0,0.28,281.20000000000005,78.736,222.0,59.2,31.943216,13.68995,45.633167,281.20000000000005,0,0.28,170.56496,275.4015,48.928333,45.633167,100.0,400.0,0.0,0.0,0.0,2.432,108.22458,0.68096,0.0,650.6571,170.56496
0,0.28,281.20000000000005,78.736,222.0,59.2,22.205519,9.516651,31.72217,281.20000000000005,0,0.28,19.646555,31.72217,0.0,31.72217,75.85933,0.0,400.0,337.11426,62.88573,2.426,0.0,0.67928004,180.84,584.888,19.646555
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,51.718666,0.0,400.0,285.3,114.7,2.396,0.0,1.0782,180.84,949.815,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,27.578,0.0,400.0,280.712,119.288,2.374,0.0,1.0683,180.84,941.9796,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,132.17267,0.0,125.56403,2.338,0.0,1.0521001,56.767498,1061.6633,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.14,0.0,0.96300006,0.0,1022.8734,0.0
1,0.45,281.20000000000005,126.54,222.0,59.2,0.0,0.0,0.0,281.20000000000005,1,0.45,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.411,0.0,0.63495,0.0,422.05743,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.867,0.0,0.24276,0.0,242.76,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.77,0.0,0.2156,0.0,215.6,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.723,0.0,0.20244,0.0,202.44,0.0
0,0.28,281.20000000000005,78.736,222.0,59.2,0.0,0.0,0.0,281.20000000000005,0,0.28,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.697,0.0,0.19516,0.0,195.16,0.0
