timestamp,hour,minute,day,pv_power_kw,pv_energy_kwh,demand_kw,demand_kwh
2024-01-03 18:45:00-05:00,18,45,2,0.0,0.0,43.1803,10.7951
2024-01-03 19:00:00-05:00,19,0,2,0.0,0.0,26.7967,6.6992
2024-01-03 19:15:00-05:00,19,15,2,0.0,0.0,30.9868,7.7467
2024-01-03 19:30:00-05:00,19,30,2,0.0,0.0,28.7261,7.1815
2024-01-03 19:45:00-05:00,19,45,2,0.0,0.0,35.399,8.8498
2024-01-03 20:00:00-05:00,20,0,2,0.0,0.0,24.4198,6.1049
2024-01-03 20:15:00-05:00,20,15,2,0.0,0.0,26.1134,6.5283
2024-01-03 20:30:00-05:00,20,30,2,0.0,0.0,20.0793,5.0198
2024-01-03 20:45:00-05:00,20,45,2,0.0,0.0,31.0299,7.7575
2024-01-03 21:00:00-05:00,21,0,2,0.0,0.0,11.9811,2.9953
2024-01-03 21:15:00-05:00,21,15,2,0.0,0.0,17.906,4.4765
2024-01-03 21:30:00-05:00,21,30,2,0.0,0.0,19.7384,4.9346
2024-01-03 21:45:00-05:00,21,45,2,0.0,0.0,18.3072,4.5768
2024-01-03 22:00:00-05:00,22,0,2,0.0,0.0,9.6947,2.4237
2024-01-03 22:15:00-05:00,22,15,2,0.0,0.0,13.741,3.4353
2024-01-03 22:30:00-05:00,22,30,2,0.0,0.0,12.9457,3.2364
2024-01-03 22:45:00-05:00,22,45,2,0.0,0.0,9.952,2.488
2024-01-03 23:00:00-05:00,23,0,2,0.0,0.0,4.7278,1.1819
2024-01-03 23:15:00-05:00,23,15,2,0.0,0.0,4.4601,1.115
2024-01-03 23:30:00-05:00,23,30,2,0.0,0.0,4.8329,1.2082
2024-01-03 23:45:00-05:00,23,45,2,0.0,0.0,4.0361,1.009
2024-01-04 00:00:00-05:00,0,0,3,0.0,0.0,3.7641,0.941
2024-01-04 00:15:00-05:00,0,15,3,0.0,0.0,3.5993,0.8998
2024-01-04 00:30:00-05:00,0,30,3,0.0,0.0,3.2602,0.8151
2024-01-04 00:45:00-05:00,0,45,3,0.0,0.0,2.9025,0.7256
2024-01-04 01:00:00-05:00,1,0,3,0.0,0.0,1.7183,0.4296
2024-01-04 01:15:00-05:00,1,15,3,0.0,0.0,1.5183,0.3796
2024-01-04 01:30:00-05:00,1,30,3,0.0,0.0,1.6746,0.4186
2024-01-04 01:45:00-05:00,1,45,3,0.0,0.0,1.4113,0.3528
2024-01-04 02:00:00-05:00,2,0,3,0.0,0.0,0.9537,0.2384
2024-01-04 02:15:00-05:00,2,15,3,0.0,0.0,1.7154,0.4288
2024-01-04 02:30:00-05:00,2,30,3,0.0,0.0,1.4577,0.3644
2024-01-04 02:45:00-05:00,2,45,3,0.0,0.0,1.932,0.483
2024-01-04 03:00:00-05:00,3,0,3,0.0,0.0,0.0,0.0
2024-01-04 03:15:00-05:00,3,15,3,0.0,0.0,0.0,0.0
2024-01-04 03:30:00-05:00,3,30,3,0.0,0.0,0.0,0.0
2024-01-04 03:45:00-05:00,3,45,3,0.0,0.0,0.0,0.0
2024-01-04 04:00:00-05:00,4,0,3,0.0,0.0,0.0,0.0
2024-01-04 04:15:00-05:00,4,15,3,0.0,0.0,0.0,0.0
2024-01-04 04:30:00-05:00,4,30,3,0.0,0.0,0.0,0.0
2024-01-04 04:45:00-05:00,4,45,3,0.0,0.0,0.0,0.0
2024-01-04 05:00:00-05:00,5,0,3,0.0,0.0,1.7596,0.4399
2024-01-04 05:15:00-05:00,5,15,3,0.0,0.0,1.6539,0.4135
