datetime,irradiancia_ghi,temperatura_c,velocidad_viento_ms,potencia_kw,energia_kwh,poa_wm2
2024-10-18 03:00:00-05:00,0.0,23.4,0.69,0.0,0.0,0.0
2024-10-18 04:00:00-05:00,0.0,23.28,0.69,0.0,0.0,0.0
2024-10-18 05:00:00-05:00,0.0,23.22,0.48,0.0,0.0,0.0
2024-10-18 06:00:00-05:00,100.35,23.14,0.21,267.57157997131344,267.57157997131344,88.13329365607227
2024-10-18 07:00:00-05:00,321.65,23.51,0.14,1030.8630512344437,1030.8630512344437,304.3626444445485
2024-10-18 08:00:00-05:00,584.05,25.24,0.21,1941.9015981441064,1941.9015981441064,561.3407984373487
2024-10-18 09:00:00-05:00,738.7,27.42,0.28,2467.637679946742,2467.637679946742,715.4047671627417
2024-10-18 10:00:00-05:00,923.9,29.1,0.48,3030.111562803492,3030.111562803492,895.2547495026126
2024-10-18 11:00:00-05:00,999.8,30.57,0.62,3245.947761362308,3245.947761362308,969.8083495584186
2024-10-18 12:00:00-05:00,891.1,31.22,1.03,2936.1295272206225,2936.1295272206225,867.0960735881413
2024-10-18 13:00:00-05:00,751.05,31.36,0.9,2515.559944488662,2515.559944488662,733.479098792466
2024-10-18 14:00:00-05:00,575.55,30.57,0.41,1951.1825970497275,1951.1825970497275,560.5449373552228
2024-10-18 15:00:00-05:00,343.0,30.31,0.97,1167.6846927589977,1167.6846927589977,333.007111542799
2024-10-18 16:00:00-05:00,157.0,29.03,1.17,502.7005291341387,502.7005291341387,150.30691458486422
2024-10-18 17:00:00-05:00,21.35,28.08,0.83,42.91876321390325,42.91876321390325,19.943934116684783
2024-10-18 18:00:00-05:00,0.0,27.4,1.31,0.0,0.0,0.0
2024-10-18 19:00:00-05:00,0.0,26.78,1.38,0.0,0.0,0.0
2024-10-18 20:00:00-05:00,0.0,26.4,1.38,0.0,0.0,0.0
2024-10-18 21:00:00-05:00,0.0,26.11,1.31,0.0,0.0,0.0
2024-10-18 22:00:00-05:00,0.0,25.83,1.31,0.0,0.0,0.0
2024-10-18 23:00:00-05:00,0.0,25.63,1.38,0.0,0.0,0.0
2024-10-19 00:00:00-05:00,0.0,25.37,1.38,0.0,0.0,0.0
2024-10-19 01:00:00-05:00,0.0,25.05,1.38,0.0,0.0,0.0
2024-10-19 02:00:00-05:00,0.0,24.84,1.45,0.0,0.0,0.0
2024-10-19 03:00:00-05:00,0.0,24.65,1.31,0.0,0.0,0.0
2024-10-19 04:00:00-05:00,0.0,24.61,1.31,0.0,0.0,0.0
2024-10-19 05:00:00-05:00,0.0,24.5,1.31,0.0,0.0,0.0
2024-10-19 06:00:00-05:00,143.6,24.51,1.24,260.02458028283013,260.02458028283013,116.641089377141
2024-10-19 07:00:00-05:00,294.25,25.39,0.76,915.8805691676478,915.8805691676478,276.56039489636044
2024-10-19 08:00:00-05:00,525.5,26.33,1.31,1756.5550393599324,1756.5550393599324,504.95209504009335
2024-10-19 09:00:00-05:00,638.8,27.88,1.66,2165.138880300052,2165.138880300052,619.1586633683187
2024-10-19 10:00:00-05:00,809.1,28.5,0.97,2708.540767507757,2708.540767507757,787.3166289998563
2024-10-19 11:00:00-05:00,900.25,29.94,0.83,2970.1722215791906,2970.1722215791906,875.2695650785289
2024-10-19 12:00:00-05:00,875.65,30.96,0.97,2890.1610685595856,2890.1610685595856,851.616821588898
2024-10-19 13:00:00-05:00,812.65,31.45,0.97,2693.9517824616446,2693.9517824616446,790.3887773122476
2024-10-19 14:00:00-05:00,616.25,31.21,0.97,2076.0836663293403,2076.0836663293403,598.9286800658833
2024-10-19 15:00:00-05:00,303.3,30.6,0.62,1030.2740048854916,1030.2740048854916,293.8798284141017
2024-10-19 16:00:00-05:00,164.4,28.86,0.55,521.3507938561967,521.3507938561967,156.59992306911826
2024-10-19 17:00:00-05:00,18.45,28.27,0.62,31.230733799439392,31.230733799439392,16.905754950900985
2024-10-19 18:00:00-05:00,0.0,27.94,0.62,0.0,0.0,0.0
2024-10-19 19:00:00-05:00,0.0,27.37,0.76,0.0,0.0,0.0
2024-10-19 20:00:00-05:00,0.0,26.7,0.76,0.0,0.0,0.0
2024-10-19 21:00:00-05:00,0.0,26.22,0.76,0.0,0.0,0.0
2024-10-19 22:00:00-05:00,0.0,26.69,0.21,0.0,0.0,0.0
2024-10-19 23:00:00-05:00,0.0,25.85,0.97,0.0,0.0,0.0
2024-10-20 00:00:00-05:00,0.0,25.69,1.31,0.0,0.0,0.0
2024-10-20 01:00:00-05:00,0.0,25.59,1.31,0.0,0.0,0.0
2024-10-20 02:00:00-05:00,0.0,25.18,1.03,0.0,0.0,0.0
2024-10-20 03:00:00-05:00,0.0,25.17,1.45,0.0,0.0,0.0
2024-10-20 04:00:00-05:00,0.0,24.93,1.45,0.0,0.0,0.0
2024-10-20 05:00:00-05:00,0.0,24.79,1.31,0.0,0.0,0.0
2024-10-20 06:00:00-05:00,130.75,24.81,1.1,267.2671616063064,267.2671616063064,108.52031418740204
2024-10-20 07:00:00-05:00,339.7,25.64,1.24,1041.4658939562162,1041.4658939562162,317.41424819331513
2024-10-20 08:00:00-05:00,526.85,26.96,1.1,1743.464161740422,1743.464161740422,503.89288598466015
2024-10-20 09:00:00-05:00,558.95,28.59,1.59,1907.54139822912,1907.54139822912,542.6271239015267
2024-10-20 10:00:00-05:00,630.15,28.75,1.38,2148.623115801609,2148.623115801609,613.1018660180564
2024-10-20 11:00:00-05:00,734.45,28.59,1.1,2486.1715680205098,2486.1715680205098,716.3237847085416
2024-10-20 12:00:00-05:00,699.35,28.31,1.31,2387.197371693962,2387.197371693962,684.3455252802115
2024-10-20 13:00:00-05:00,323.65,27.68,0.83,1147.240443796493,1147.240443796493,318.54924723428894
2024-10-20 14:00:00-05:00,335.55,25.65,0.28,1188.4848252674271,1188.4848252674271,328.7039727702591
2024-10-20 15:00:00-05:00,260.4,25.99,0.21,917.331125327099,917.331125327099,254.1570338559067
2024-10-20 16:00:00-05:00,139.8,26.15,0.21,478.0224198977932,478.0224198977932,135.8904543154464
2024-10-20 17:00:00-05:00,20.2,26.05,0.07,47.13256239842847,47.13256239842847,19.45284187771034
2024-10-20 18:00:00-05:00,0.0,25.86,0.48,0.0,0.0,0.0
2024-10-20 19:00:00-05:00,0.0,25.68,0.21,0.0,0.0,0.0
2024-10-20 20:00:00-05:00,0.0,25.38,0.41,0.0,0.0,0.0
2024-10-20 21:00:00-05:00,0.0,25.29,0.14,0.0,0.0,0.0
2024-10-20 22:00:00-05:00,0.0,25.09,0.34,0.0,0.0,0.0
2024-10-20 23:00:00-05:00,0.0,24.91,0.14,0.0,0.0,0.0
2024-10-21 00:00:00-05:00,0.0,24.53,0.62,0.0,0.0,0.0
2024-10-21 01:00:00-05:00,0.0,24.57,0.41,0.0,0.0,0.0
2024-10-21 02:00:00-05:00,0.0,24.75,0.41,0.0,0.0,0.0
2024-10-21 03:00:00-05:00,0.0,24.64,0.62,0.0,0.0,0.0
2024-10-21 04:00:00-05:00,0.0,24.61,0.69,0.0,0.0,0.0
2024-10-21 05:00:00-05:00,0.0,24.59,0.48,0.0,0.0,0.0
2024-10-21 06:00:00-05:00,88.6,24.6,0.34,255.97114306194896,255.97114306194896,78.9179863570391
2024-10-21 07:00:00-05:00,232.75,25.27,0.69,770.9730661659165,770.9730661659165,221.8793453074709
2024-10-21 08:00:00-05:00,351.45,25.91,0.97,1213.200584126597,1213.200584126597,339.94446618347234
2024-10-21 09:00:00-05:00,396.15,26.44,0.48,1389.586422727985,1389.586422727985,387.1658169167344
2024-10-21 10:00:00-05:00,521.65,26.64,0.48,1815.1841653075744,1815.1841653075744,510.5228184550545
2024-10-21 11:00:00-05:00,510.15,27.44,0.62,1773.0115587016992,1773.0115587016992,498.9807910354924
2024-10-21 12:00:00-05:00,559.85,27.95,0.76,1936.28596637289,1936.28596637289,548.0492205308202
2024-10-21 13:00:00-05:00,528.5,28.18,1.24,1832.744769047175,1832.744769047175,517.12951301657
2024-10-21 14:00:00-05:00,481.7,30.25,1.31,1654.509557564225,1654.509557564225,469.3260858197536
2024-10-21 15:00:00-05:00,305.55,29.81,1.03,1047.1521025074403,1047.1521025074403,296.1721102610175
2024-10-21 16:00:00-05:00,182.55,29.0,0.97,587.7626163168414,587.7626163168414,174.19062995958618
2024-10-21 17:00:00-05:00,23.4,27.32,0.55,44.66246585274565,44.66246585274565,21.20493754687489
2024-10-21 18:00:00-05:00,0.0,26.94,0.69,0.0,0.0,0.0
2024-10-21 19:00:00-05:00,0.0,26.41,1.17,0.0,0.0,0.0
2024-10-21 20:00:00-05:00,0.0,25.87,0.62,0.0,0.0,0.0
2024-10-21 21:00:00-05:00,0.0,25.56,1.1,0.0,0.0,0.0
2024-10-21 22:00:00-05:00,0.0,25.45,1.03,0.0,0.0,0.0
2024-10-21 23:00:00-05:00,0.0,25.04,0.69,0.0,0.0,0.0
2024-10-22 00:00:00-05:00,0.0,24.92,0.55,0.0,0.0,0.0
2024-10-22 01:00:00-05:00,0.0,24.51,0.69,0.0,0.0,0.0
2024-10-22 02:00:00-05:00,0.0,24.41,1.1,0.0,0.0,0.0
2024-10-22 03:00:00-05:00,0.0,24.17,0.76,0.0,0.0,0.0
2024-10-22 04:00:00-05:00,0.0,24.19,0.9,0.0,0.0,0.0
2024-10-22 05:00:00-05:00,0.0,24.07,0.69,0.0,0.0,0.0
2024-10-22 06:00:00-05:00,63.05,24.2,0.55,200.6299779791408,200.6299779791408,59.250216015848245
2024-10-22 07:00:00-05:00,200.75,24.83,0.34,688.4185003257854,688.4185003257854,193.15224274940195
2024-10-22 08:00:00-05:00,297.85,25.55,0.62,1046.5565591996397,1046.5565591996397,289.84493215041454
2024-10-22 09:00:00-05:00,511.55,25.97,0.97,1766.8767080717726,1766.8767080717726,496.607896299649
2024-10-22 10:00:00-05:00,649.35,28.29,0.41,2208.213875514909,2208.213875514909,632.3571059321221
2024-10-22 11:00:00-05:00,860.05,29.73,0.28,2848.3266582076963,2848.3266582076963,837.499975224627
2024-10-22 12:00:00-05:00,698.6,30.3,0.28,2356.7138137305465,2356.7138137305465,682.3703218584528
2024-10-22 13:00:00-05:00,376.7,28.63,0.76,1323.5690056746596,1323.5690056746596,369.7556180448805
2024-10-22 14:00:00-05:00,346.15,27.1,0.55,1217.857043799403,1217.857043799403,338.449132762713
2024-10-22 15:00:00-05:00,270.65,27.43,0.41,943.2083589946548,943.2083589946548,263.4456594688332
2024-10-22 16:00:00-05:00,130.45,26.91,0.21,436.3433734540323,436.3433734540323,125.98091099091933
2024-10-22 17:00:00-05:00,21.6,26.55,0.21,54.04322611062085,54.04322611062085,20.930945702189355
2024-10-22 18:00:00-05:00,0.0,26.2,0.9,0.0,0.0,0.0
2024-10-22 19:00:00-05:00,0.0,25.85,0.9,0.0,0.0,0.0
2024-10-22 20:00:00-05:00,0.0,25.52,0.76,0.0,0.0,0.0
2024-10-22 21:00:00-05:00,0.0,25.23,0.97,0.0,0.0,0.0
2024-10-22 22:00:00-05:00,0.0,24.99,0.9,0.0,0.0,0.0
2024-10-22 23:00:00-05:00,0.0,24.64,0.69,0.0,0.0,0.0
2024-10-23 00:00:00-05:00,0.0,24.86,0.41,0.0,0.0,0.0
2024-10-23 01:00:00-05:00,0.0,24.13,0.62,0.0,0.0,0.0
2024-10-23 02:00:00-05:00,0.0,24.34,1.24,0.0,0.0,0.0
2024-10-23 03:00:00-05:00,0.0,24.19,0.97,0.0,0.0,0.0
2024-10-23 04:00:00-05:00,0.0,24.13,0.69,0.0,0.0,0.0
2024-10-23 05:00:00-05:00,0.0,24.02,0.69,0.0,0.0,0.0
2024-10-23 06:00:00-05:00,103.6,24.02,0.62,284.4534114635113,284.4534114635113,90.50692702043916
2024-10-23 07:00:00-05:00,321.45,25.04,0.62,1009.196569104211,1009.196569104211,301.2443090433734
2024-10-23 08:00:00-05:00,576.5,26.38,0.28,1894.7326186551672,1894.7326186551672,549.7114443404508
2024-10-23 09:00:00-05:00,822.05,28.14,0.34,2692.5037045558347,2692.5037045558347,789.2767442756524
2024-10-23 10:00:00-05:00,962.45,29.71,0.55,3121.0350744244147,3121.0350744244147,927.1385547292224
2024-10-23 11:00:00-05:00,979.4,30.77,0.69,3178.6386357784177,3178.6386357784177,947.6045087598992
2024-10-23 12:00:00-05:00,941.2,31.78,0.55,3049.6793931263032,3049.6793931263032,908.7398991269472
2024-10-23 13:00:00-05:00,721.4,32.08,0.41,2404.651305214484,2404.651305214484,701.798902987332
2024-10-23 14:00:00-05:00,553.05,30.59,1.17,1870.848299249002,1870.848299249002,535.2031412978524
2024-10-23 15:00:00-05:00,367.3,29.66,0.97,1232.5590244361924,1232.5590244361924,352.3532240098146
2024-10-23 16:00:00-05:00,154.8,28.61,0.55,503.9896070857636,503.9896070857636,147.9647529487694
2024-10-23 17:00:00-05:00,22.15,27.77,0.69,44.26979317355704,44.26979317355704,20.354669621506044
2024-10-23 18:00:00-05:00,0.0,27.41,1.03,0.0,0.0,0.0
2024-10-23 19:00:00-05:00,0.0,26.99,1.17,0.0,0.0,0.0
2024-10-23 20:00:00-05:00,0.0,26.61,1.24,0.0,0.0,0.0
2024-10-23 21:00:00-05:00,0.0,26.34,1.1,0.0,0.0,0.0
2024-10-23 22:00:00-05:00,0.0,26.08,1.03,0.0,0.0,0.0
2024-10-23 23:00:00-05:00,0.0,25.84,1.03,0.0,0.0,0.0
2024-10-24 00:00:00-05:00,0.0,25.39,1.03,0.0,0.0,0.0
2024-10-24 01:00:00-05:00,0.0,25.23,1.24,0.0,0.0,0.0
2024-10-24 02:00:00-05:00,0.0,25.05,0.76,0.0,0.0,0.0
2024-10-24 03:00:00-05:00,0.0,24.74,0.97,0.0,0.0,0.0
2024-10-24 04:00:00-05:00,0.0,24.68,1.03,0.0,0.0,0.0
2024-10-24 05:00:00-05:00,0.0,24.71,1.03,0.0,0.0,0.0
2024-10-24 06:00:00-05:00,170.1,24.78,1.03,315.0417562418677,315.0417562418677,135.70931558252346
2024-10-24 07:00:00-05:00,420.4,25.79,1.1,1222.687367395731,1222.687367395731,385.63546575283215
2024-10-24 08:00:00-05:00,614.0,27.05,1.03,1983.7951102834656,1983.7951102834656,580.6097551393422
2024-10-24 09:00:00-05:00,777.05,28.22,0.9,2563.477043125184,2563.477043125184,746.1847867589154
2024-10-24 10:00:00-05:00,811.65,29.31,0.69,2692.513976108022,2692.513976108022,785.6052822531567
2024-10-24 11:00:00-05:00,885.9,30.4,0.62,2913.264804654676,2913.264804654676,859.1497521400156
2024-10-24 12:00:00-05:00,552.9,31.02,0.69,1886.7408772101555,1886.7408772101555,538.8503063555532
2024-10-24 13:00:00-05:00,674.5,28.69,0.9,2276.819468518569,2276.819468518569,653.0307171813183
2024-10-24 14:00:00-05:00,427.95,28.86,1.03,1475.213083772406,1475.213083772406,415.2926687743065
2024-10-24 15:00:00-05:00,315.3,28.18,0.55,1077.4844868980526,1077.4844868980526,304.3648535407332
2024-10-24 16:00:00-05:00,118.85,27.52,0.69,400.8740901807967,400.8740901807967,115.0712301973066
2024-10-24 17:00:00-05:00,19.8,26.61,0.28,40.0558223677538,40.0558223677538,18.3841439879449
2024-10-24 18:00:00-05:00,0.0,26.6,0.55,0.0,0.0,0.0
2024-10-24 19:00:00-05:00,0.0,26.43,0.34,0.0,0.0,0.0
2024-10-24 20:00:00-05:00,0.0,26.43,0.21,0.0,0.0,0.0
2024-10-24 21:00:00-05:00,0.0,25.98,0.48,0.0,0.0,0.0
2024-10-24 22:00:00-05:00,0.0,26.05,0.41,0.0,0.0,0.0
2024-10-24 23:00:00-05:00,0.0,25.34,0.62,0.0,0.0,0.0
2024-10-25 00:00:00-05:00,0.0,24.56,1.03,0.0,0.0,0.0
2024-10-25 01:00:00-05:00,0.0,24.44,1.24,0.0,0.0,0.0
2024-10-25 02:00:00-05:00,0.0,24.45,1.17,0.0,0.0,0.0
2024-10-25 03:00:00-05:00,0.0,24.26,0.97,0.0,0.0,0.0
2024-10-25 04:00:00-05:00,0.0,24.17,0.83,0.0,0.0,0.0
2024-10-25 05:00:00-05:00,0.0,24.11,0.76,0.0,0.0,0.0
2024-10-25 06:00:00-05:00,114.05,24.21,0.48,303.3810844830775,303.3810844830775,97.98146333815517
2024-10-25 07:00:00-05:00,347.45,24.8,0.69,1055.7459943678855,1055.7459943678855,321.5014068404444
2024-10-25 08:00:00-05:00,502.75,26.49,0.69,1682.2150715494809,1682.2150715494809,481.26287998903126
2024-10-25 09:00:00-05:00,743.35,27.86,0.48,2463.5833833054844,2463.5833833054844,714.7086585174707
2024-10-25 10:00:00-05:00,764.85,29.47,0.55,2553.730310121695,2553.730310121695,742.216232193176
2024-10-25 11:00:00-05:00,824.55,30.1,0.69,2731.072425325061,2731.072425325061,799.089947148802
2024-10-25 12:00:00-05:00,572.6,29.84,0.76,1957.0770990222163,1957.0770990222163,557.7819031670799
2024-10-25 13:00:00-05:00,449.25,28.97,1.03,1560.3838690987309,1560.3838690987309,438.6282253129051
2024-10-25 14:00:00-05:00,379.4,27.16,0.21,1321.15849797653,1321.15849797653,368.9346997174247
2024-10-25 15:00:00-05:00,278.55,27.17,0.48,970.089475672792,970.089475672792,270.6382371099835
2024-10-25 16:00:00-05:00,146.3,27.02,0.21,492.1346639830284,492.1346639830284,141.04177630843333
2024-10-25 17:00:00-05:00,23.75,26.57,0.62,57.204755122178646,57.204755122178646,22.559321930753413
2024-10-25 18:00:00-05:00,0.0,26.41,0.9,0.0,0.0,0.0
2024-10-25 19:00:00-05:00,0.0,25.8,1.24,0.0,0.0,0.0
2024-10-25 20:00:00-05:00,0.0,25.73,1.03,0.0,0.0,0.0
2024-10-25 21:00:00-05:00,0.0,25.36,0.76,0.0,0.0,0.0
2024-10-25 22:00:00-05:00,0.0,25.73,0.28,0.0,0.0,0.0
2024-10-25 23:00:00-05:00,0.0,25.61,0.14,0.0,0.0,0.0
2024-10-26 00:00:00-05:00,0.0,25.39,0.28,0.0,0.0,0.0
2024-10-26 01:00:00-05:00,0.0,25.2,0.21,0.0,0.0,0.0
2024-10-26 02:00:00-05:00,0.0,24.99,0.34,0.0,0.0,0.0
2024-10-26 03:00:00-05:00,0.0,24.21,0.76,0.0,0.0,0.0
2024-10-26 04:00:00-05:00,0.0,24.21,0.55,0.0,0.0,0.0
2024-10-26 05:00:00-05:00,0.0,24.43,0.34,0.0,0.0,0.0
2024-10-26 06:00:00-05:00,95.95,24.56,0.21,270.7768260105264,270.7768260105264,83.78067261109419
2024-10-26 07:00:00-05:00,290.2,25.1,0.21,949.2938249538004,949.2938249538004,273.88991181958454
2024-10-26 08:00:00-05:00,557.7,26.39,0.28,1831.594767928972,1831.594767928972,530.2117529660593
2024-10-26 09:00:00-05:00,713.4,28.19,0.28,2364.222459934228,2364.222459934228,685.078534370954
2024-10-26 10:00:00-05:00,910.9,29.44,0.34,2962.064646455433,2962.064646455433,875.0231615651427
2024-10-26 11:00:00-05:00,764.8,30.58,0.48,2537.9122624591164,2537.9122624591164,739.6267022843246
2024-10-26 12:00:00-05:00,823.7,30.74,0.69,2712.5169718553,2712.5169718553,794.9201082276534
2024-10-26 13:00:00-05:00,603.8,31.24,1.03,2029.9499719197556,2029.9499719197556,582.6240660583376
2024-10-26 14:00:00-05:00,339.4,28.32,0.55,1179.5089349401217,1179.5089349401217,329.56226296458806
2024-10-26 15:00:00-05:00,307.2,28.14,0.41,1039.736311799206,1039.736311799206,294.494100834506
2024-10-26 16:00:00-05:00,169.3,28.23,0.41,541.6697625048789,541.6697625048789,160.1442897836593
2024-10-26 17:00:00-05:00,23.85,27.68,0.48,54.256747831025145,54.256747831025145,22.356129529171163
2024-10-26 18:00:00-05:00,0.0,27.31,1.45,0.0,0.0,0.0
2024-10-26 19:00:00-05:00,0.0,26.8,1.38,0.0,0.0,0.0
2024-10-26 20:00:00-05:00,0.0,26.54,1.31,0.0,0.0,0.0
2024-10-26 21:00:00-05:00,0.0,26.32,1.03,0.0,0.0,0.0
2024-10-26 22:00:00-05:00,0.0,25.89,0.9,0.0,0.0,0.0
2024-10-26 23:00:00-05:00,0.0,25.64,0.69,0.0,0.0,0.0
2024-10-27 00:00:00-05:00,0.0,25.12,0.97,0.0,0.0,0.0
2024-10-27 01:00:00-05:00,0.0,25.01,1.24,0.0,0.0,0.0
2024-10-27 02:00:00-05:00,0.0,24.79,1.03,0.0,0.0,0.0
2024-10-27 03:00:00-05:00,0.0,24.63,1.1,0.0,0.0,0.0
2024-10-27 04:00:00-05:00,0.0,24.51,1.17,0.0,0.0,0.0
2024-10-27 05:00:00-05:00,0.0,24.38,1.24,0.0,0.0,0.0
2024-10-27 06:00:00-05:00,142.25,24.39,0.97,319.97236903562634,319.97236903562634,119.00893254817464
2024-10-27 07:00:00-05:00,337.0,25.45,0.9,1016.8044651947218,1016.8044651947218,310.5175704236294
2024-10-27 08:00:00-05:00,626.8,26.99,0.69,2023.012217709812,2023.012217709812,591.913211104578
2024-10-27 09:00:00-05:00,818.4,28.83,0.62,2664.639615594162,2664.639615594162,781.591985086602
2024-10-27 10:00:00-05:00,933.65,30.09,0.76,3026.38203438424,3026.38203438424,896.1060247181666
2024-10-27 11:00:00-05:00,924.2,31.27,0.62,3001.193772520884,3001.193772520884,890.8182583213247
2024-10-27 12:00:00-05:00,789.1,32.03,0.48,2595.238744899301,2595.238744899301,761.6099937440792
2024-10-27 13:00:00-05:00,705.45,31.89,0.41,2346.7541636224,2346.7541636224,683.2220063555334
2024-10-27 14:00:00-05:00,552.05,30.96,0.28,1856.3764909884885,1856.3764909884885,532.8751162819797
2024-10-27 15:00:00-05:00,278.25,29.93,0.28,956.958259319304,956.958259319304,269.60213482869653
2024-10-27 16:00:00-05:00,142.75,27.17,0.55,475.2624754923871,475.2624754923871,137.01242257026536
2024-10-27 17:00:00-05:00,14.9,25.94,0.0,29.298882013711875,29.298882013711875,14.31018417796022
2024-10-27 18:00:00-05:00,0.0,25.97,0.69,0.0,0.0,0.0
2024-10-27 19:00:00-05:00,0.0,25.96,1.03,0.0,0.0,0.0
2024-10-27 20:00:00-05:00,0.0,25.66,1.38,0.0,0.0,0.0
2024-10-27 21:00:00-05:00,0.0,25.49,1.03,0.0,0.0,0.0
2024-10-27 22:00:00-05:00,0.0,25.31,1.03,0.0,0.0,0.0
2024-10-27 23:00:00-05:00,0.0,25.27,1.24,0.0,0.0,0.0
2024-10-28 00:00:00-05:00,0.0,25.19,1.31,0.0,0.0,0.0
2024-10-28 01:00:00-05:00,0.0,25.09,1.31,0.0,0.0,0.0
2024-10-28 02:00:00-05:00,0.0,24.92,1.45,0.0,0.0,0.0
2024-10-28 03:00:00-05:00,0.0,24.73,1.45,0.0,0.0,0.0
2024-10-28 04:00:00-05:00,0.0,24.67,1.45,0.0,0.0,0.0
2024-10-28 05:00:00-05:00,0.0,24.61,1.38,0.0,0.0,0.0
2024-10-28 06:00:00-05:00,165.5,24.64,1.17,311.05587524208335,311.05587524208335,130.0553711416173
2024-10-28 07:00:00-05:00,302.4,25.52,1.72,907.6994167373532,907.6994167373532,278.15424598768374
2024-10-28 08:00:00-05:00,565.45,26.51,1.52,1846.7692143164447,1846.7692143164447,534.5489345130532
2024-10-28 09:00:00-05:00,618.05,27.89,1.03,2083.444252273072,2083.444252273072,595.2164807912319
2024-10-28 10:00:00-05:00,698.65,27.92,0.69,2351.73864726147,2351.73864726147,675.1937676842687
2024-10-28 11:00:00-05:00,591.9,28.41,0.48,2024.4658350940124,2024.4658350940124,575.9830226275836
2024-10-28 12:00:00-05:00,494.15,27.81,0.34,1710.1372312299786,1710.1372312299786,481.4291517002696
2024-10-28 13:00:00-05:00,408.6,27.26,0.07,1428.0595980513715,1428.0595980513715,398.87625443205326
2024-10-28 14:00:00-05:00,374.35,27.47,0.21,1308.9122083737725,1308.9122083737725,365.1941880735215
2024-10-28 15:00:00-05:00,261.0,28.39,0.41,906.0159918649306,906.0159918649306,253.4247945413886
2024-10-28 16:00:00-05:00,136.3,27.92,0.21,448.8905828948811,448.8905828948811,130.4471265757646
2024-10-28 17:00:00-05:00,16.05,27.37,0.48,35.6399611360407,35.6399611360407,15.654825780053107
2024-10-28 18:00:00-05:00,0.0,27.11,0.41,0.0,0.0,0.0
2024-10-28 19:00:00-05:00,0.0,26.73,0.34,0.0,0.0,0.0
2024-10-28 20:00:00-05:00,0.0,26.62,0.14,0.0,0.0,0.0
2024-10-28 21:00:00-05:00,0.0,26.37,0.28,0.0,0.0,0.0
2024-10-28 22:00:00-05:00,0.0,26.09,0.14,0.0,0.0,0.0
2024-10-28 23:00:00-05:00,0.0,25.89,0.34,0.0,0.0,0.0
2024-10-29 00:00:00-05:00,0.0,25.71,0.34,0.0,0.0,0.0
2024-10-29 01:00:00-05:00,0.0,24.96,0.55,0.0,0.0,0.0
2024-10-29 02:00:00-05:00,0.0,24.75,0.55,0.0,0.0,0.0
2024-10-29 03:00:00-05:00,0.0,24.7,0.62,0.0,0.0,0.0
2024-10-29 04:00:00-05:00,0.0,24.79,0.83,0.0,0.0,0.0
2024-10-29 05:00:00-05:00,0.0,24.82,1.03,0.0,0.0,0.0
2024-10-29 06:00:00-05:00,32.75,24.81,0.97,99.33640307056412,99.33640307056412,31.95807809694841
2024-10-29 07:00:00-05:00,136.0,25.0,0.97,476.16342942254266,476.16342942254266,132.30263023232354
2024-10-29 08:00:00-05:00,301.45,25.99,1.24,1047.171603300918,1047.171603300918,291.4190015627641
2024-10-29 09:00:00-05:00,613.5,27.06,1.1,2079.2486234165062,2079.2486234165062,591.5068957244644
2024-10-29 10:00:00-05:00,915.0,28.81,0.97,2980.155405263813,2980.155405263813,876.1054750081316
2024-10-29 11:00:00-05:00,969.55,30.37,0.97,3141.7839804685264,3141.7839804685264,932.5621303803672
2024-10-29 12:00:00-05:00,922.85,31.32,0.97,2997.3893494790823,2997.3893494790823,887.9431903199747
2024-10-29 13:00:00-05:00,757.1,31.8,0.97,2500.972068207377,2500.972068207377,730.0724949044222
2024-10-29 14:00:00-05:00,485.0,30.99,0.34,1646.9115509072128,1646.9115509072128,469.4116614679123
2024-10-29 15:00:00-05:00,337.85,30.08,0.48,1141.1560906568195,1141.1560906568195,324.19233741312024
2024-10-29 16:00:00-05:00,135.75,28.39,0.48,450.9104579730929,450.9104579730929,130.31855198118825
2024-10-29 17:00:00-05:00,17.45,27.28,0.34,34.30744128537115,34.30744128537115,16.38089407923242
2024-10-29 18:00:00-05:00,0.0,26.74,1.31,0.0,0.0,0.0
2024-10-29 19:00:00-05:00,0.0,26.26,0.9,0.0,0.0,0.0
2024-10-29 20:00:00-05:00,0.0,25.99,0.62,0.0,0.0,0.0
2024-10-29 21:00:00-05:00,0.0,25.72,0.41,0.0,0.0,0.0
2024-10-29 22:00:00-05:00,0.0,25.3,0.62,0.0,0.0,0.0
2024-10-29 23:00:00-05:00,0.0,25.06,0.83,0.0,0.0,0.0
2024-10-30 00:00:00-05:00,0.0,24.98,1.1,0.0,0.0,0.0
2024-10-30 01:00:00-05:00,0.0,24.92,1.1,0.0,0.0,0.0
2024-10-30 02:00:00-05:00,0.0,24.83,1.31,0.0,0.0,0.0
2024-10-30 03:00:00-05:00,0.0,24.76,1.1,0.0,0.0,0.0
2024-10-30 04:00:00-05:00,0.0,24.77,1.1,0.0,0.0,0.0
2024-10-30 05:00:00-05:00,0.0,24.67,1.24,0.0,0.0,0.0
2024-10-30 06:00:00-05:00,139.45,24.66,1.1,252.72575359395748,252.72575359395748,107.444091830432
2024-10-30 07:00:00-05:00,387.7,25.29,1.52,1151.8559525537294,1151.8559525537294,354.8183138928425
2024-10-30 08:00:00-05:00,603.75,26.68,1.17,1959.1964990880083,1959.1964990880083,569.6204890738741
