pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_export_kwh,bess_action_kwh,bess_mode,bess_to_ev_kwh,bess_to_mall_kwh,grid_import_ev_kwh,grid_import_mall_kwh,grid_import_kwh,soc_percent,soc_kwh,co2_avoided_indirect_kg,tariff_period,tariff_rate_soles_kwh,cost_if_grid_import_soles,cost_avoided_by_bess_soles,cost_savings_hp_soles,cost_savings_hfp_soles,tariff_index_hp_hfp,ev_demand_after_bess_kwh,mall_demand_after_bess_kwh,load_after_bess_kwh,bess_energy_stored_hourly_kwh,bess_energy_delivered_hourly_kwh,bess_balance_error_hourly_kwh,bess_balance_error_hourly_percent,bess_validation_status_hourly
2470.448430642224,87.17199999999997,2489,2576.172,87.17199999999997,0.0,2383.276430642224,0.0,400.0,discharge,0.0,389.8717737923585,0.0,0.0,0.0,80.0,1600.0,176.2610289315253,HFP,0.28,721.32816,109.1640966618604,0.0,0.0,1.0,87.17199999999997,2099.1282262076415,2186.3002262076416,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
1183.2976277218224,100.93599999999996,2494,2594.936,100.93599999999996,389.8717737923585,682.3616277218225,0.0,400.0,charge,0.0,0.0,0.0,1811.6383722781775,1811.6383722781775,99.49358868961792,1989.8717737923587,0.0,HFP,0.28,726.5820800000001,0.0,0.0,109.1640966618604,1.0,100.93599999999996,2494.0,2594.936,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
146.82751733415813,133.0519999999999,2487,2620.0519999999997,133.0519999999999,0.0,13.775517334158224,0.0,400.0,discharge,0.0,389.8717737923585,0.0,2083.352708873483,2083.352708873483,79.49358868961794,1589.8717737923587,176.2610289315253,HFP,0.28,733.61456,109.1640966618604,0.0,0.0,1.0,133.0519999999999,2097.1282262076415,2230.1802262076417,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,137.6399999999999,2445,2582.64,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,137.6399999999999,2055.1282262076415,2192.7682262076414,59.49358868961794,1189.8717737923587,176.2610289315253,HP,0.45,1162.1879999999999,175.44229820656133,66.27820154470093,0.0,1.607142857142857,137.6399999999999,2055.1282262076415,2192.7682262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,123.87599999999992,2398,2521.8759999999997,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,123.87599999999992,2008.1282262076415,2132.0042262076413,39.49358868961794,789.8717737923587,176.2610289315253,HP,0.45,1134.8442,175.44229820656133,66.27820154470093,0.0,1.607142857142857,123.87599999999992,2008.1282262076415,2132.0042262076413,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,142.2279999999999,2329,2471.228,0.0,0.0,0.0,0.0,389.87177379235874,discharge,0.0,380.00000000000017,142.2279999999999,1948.9999999999998,2091.2279999999996,20.0,400.0,171.7980000000001,HP,0.45,1112.0526,171.00000000000009,64.60000000000002,0.0,1.607142857142857,142.2279999999999,1948.9999999999998,2091.2279999999996,0.0,380.00000000000017,380.00000000000017,38000.000000000015,CRITICAL
0.0,0.0,2128,2128.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,2128.0,2128.0,20.0,400.0,0.0,HP,0.45,957.6,0.0,0.0,0.0,1.607142857142857,0.0,2128.0,2128.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,1253,1253.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1253.0,1253.0,20.0,400.0,0.0,HP,0.45,563.85,0.0,0.0,0.0,1.607142857142857,0.0,1253.0,1253.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,749,749.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,749.0,749.0,20.0,400.0,0.0,HFP,0.28,209.72000000000003,0.0,0.0,0.0,1.0,0.0,749.0,749.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,601,601.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,601.0,601.0,20.0,400.0,0.0,HFP,0.28,168.28000000000003,0.0,0.0,0.0,1.0,0.0,601.0,601.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,557,557.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,557.0,557.0,20.0,400.0,0.0,HFP,0.28,155.96,0.0,0.0,0.0,1.0,0.0,557.0,557.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,551,551.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,551.0,551.0,20.0,400.0,0.0,HFP,0.28,154.28,0.0,0.0,0.0,1.0,0.0,551.0,551.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,490,490.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,490.0,490.0,20.0,400.0,0.0,HFP,0.28,137.20000000000002,0.0,0.0,0.0,1.0,0.0,490.0,490.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,442,442.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,442.0,442.0,20.0,400.0,0.0,HFP,0.28,123.76,0.0,0.0,0.0,1.0,0.0,442.0,442.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,417,417.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,417.0,417.0,20.0,400.0,0.0,HFP,0.28,116.76,0.0,0.0,0.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,0.0,OK
321.9792879428388,0.0,617,617.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,617.0,617.0,20.0,400.0,0.0,HFP,0.28,172.76000000000002,0.0,0.0,0.0,1.0,0.0,617.0,617.0,0.0,0.0,0.0,0.0,OK
1809.8546462394463,0.0,745,745.0,0.0,0.0,0.0,664.8546462394463,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,208.60000000000002,0.0,0.0,0.0,1.0,0.0,745.0,745.0,0.0,0.0,0.0,0.0,OK
2886.689477778584,0.0,885,885.0,0.0,0.0,0.0,1601.6894777785842,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,247.8,0.0,0.0,0.0,1.0,0.0,885.0,885.0,0.0,0.0,0.0,0.0,OK
2886.689477778584,55.056,1274,1329.056,55.056,389.8717737923585,1274.0,1157.6334777785842,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,372.13568000000004,0.0,0.0,109.1640966618604,1.0,55.056,1274.0,1329.056,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,41.292,1951,1992.292,41.292,389.8717737923585,1951.0,494.3974777785843,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,557.84176,0.0,0.0,109.1640966618604,1.0,41.292,1951.0,1992.292,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,64.232,2435,2499.232,64.232,389.8717737923585,2422.4574777785842,0.0,400.0,charge,0.0,0.0,0.0,12.542522221415766,12.542522221415766,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,699.7849600000001,0.0,0.0,109.1640966618604,1.0,64.232,2435.0,2499.232,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,96.34799999999996,2479,2575.348,96.34799999999996,389.8717737923585,2390.3414777785842,0.0,400.0,charge,0.0,0.0,0.0,88.65852222141575,88.65852222141575,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,721.09744,0.0,0.0,109.1640966618604,1.0,96.34799999999996,2479.0,2575.348,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,87.17199999999997,2457,2544.172,87.17199999999997,40.51290483056613,2457.0,300.95211444233746,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,712.3681600000001,0.0,0.0,11.343613352558517,1.0,87.17199999999997,2457.0,2544.172,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2886.689477778584,105.52399999999994,2517,2622.524,105.52399999999994,0.0,2517.0,264.1654777785843,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,734.30672,0.0,0.0,0.0,1.0,105.52399999999994,2517.0,2622.524,0.0,0.0,0.0,0.0,OK
2224.237625224203,105.52399999999994,2428,2533.524,105.52399999999994,0.0,2118.713625224203,0.0,400.0,discharge,0.0,389.8717737923585,0.0,0.0,0.0,80.0,1600.0,176.2610289315253,HFP,0.28,709.3867200000001,109.1640966618604,0.0,0.0,1.0,105.52399999999994,2038.1282262076415,2143.6522262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
1152.0512234970608,100.93599999999996,2383,2483.936,100.93599999999996,389.8717737923585,651.1152234970609,0.0,400.0,charge,0.0,0.0,0.0,1731.884776502939,1731.884776502939,99.49358868961792,1989.8717737923587,0.0,HFP,0.28,695.5020800000001,0.0,0.0,109.1640966618604,1.0,100.93599999999996,2383.0,2483.936,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
137.1234740157686,114.69999999999992,2320,2434.7,114.69999999999992,0.0,22.42347401576869,0.0,400.0,discharge,0.0,389.8717737923585,0.0,1907.704752191873,1907.704752191873,79.49358868961794,1589.8717737923587,176.2610289315253,HFP,0.28,681.716,109.1640966618604,0.0,0.0,1.0,114.69999999999992,1930.1282262076415,2044.8282262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,123.87599999999992,2324,2447.8759999999997,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,123.87599999999992,1934.1282262076415,2058.0042262076413,59.49358868961794,1189.8717737923587,176.2610289315253,HP,0.45,1101.5441999999998,175.44229820656133,66.27820154470093,0.0,1.607142857142857,123.87599999999992,1934.1282262076415,2058.0042262076413,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,119.28799999999993,2268,2387.288,0.0,0.0,0.0,0.0,377.56003356733675,discharge,0.0,368.0,119.28799999999993,1900.0,2019.288,40.615587011251094,812.3117402250219,166.3728,HP,0.45,1074.2796,165.6,62.559999999999995,0.0,1.607142857142857,119.28799999999993,1900.0,2019.288,0.0,368.0,368.0,36800.0,CRITICAL
0.0,142.2279999999999,2211,2353.228,0.0,0.0,0.0,0.0,319.0792674984829,discharge,0.0,311.0,142.2279999999999,1900.0,2042.2279999999998,24.66162363632695,493.232472726539,140.6031,HP,0.45,1058.9526,139.95000000000002,52.87,0.0,1.607142857142857,142.2279999999999,1900.0,2042.2279999999998,0.0,311.0,311.0,31100.0,CRITICAL
0.0,0.0,2043,2043.0,0.0,0.0,0.0,0.0,93.232472726539,discharge,0.0,90.87177379235862,0.0,1952.1282262076413,1952.1282262076413,20.0,400.0,41.08312893152534,HP,0.45,919.35,40.892298206561385,15.448201544700964,0.0,1.607142857142857,0.0,1952.1282262076413,1952.1282262076413,0.0,90.87177379235862,90.87177379235862,9087.177379235862,CRITICAL
0.0,0.0,1199,1199.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1199.0,1199.0,20.0,400.0,0.0,HP,0.45,539.5500000000001,0.0,0.0,0.0,1.607142857142857,0.0,1199.0,1199.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,608,608.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,608.0,608.0,20.0,400.0,0.0,HFP,0.28,170.24,0.0,0.0,0.0,1.0,0.0,608.0,608.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,503,503.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,503.0,503.0,20.0,400.0,0.0,HFP,0.28,140.84,0.0,0.0,0.0,1.0,0.0,503.0,503.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,462,462.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,462.0,462.0,20.0,400.0,0.0,HFP,0.28,129.36,0.0,0.0,0.0,1.0,0.0,462.0,462.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,442,442.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,442.0,442.0,20.0,400.0,0.0,HFP,0.28,123.76,0.0,0.0,0.0,1.0,0.0,442.0,442.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,424,424.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,424.0,424.0,20.0,400.0,0.0,HFP,0.28,118.72000000000001,0.0,0.0,0.0,1.0,0.0,424.0,424.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,412,412.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,412.0,412.0,20.0,400.0,0.0,HFP,0.28,115.36000000000001,0.0,0.0,0.0,1.0,0.0,412.0,412.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,387,387.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,387.0,387.0,20.0,400.0,0.0,HFP,0.28,108.36000000000001,0.0,0.0,0.0,1.0,0.0,387.0,387.0,0.0,0.0,0.0,0.0,OK
252.2649978734904,0.0,596,596.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,596.0,596.0,20.0,400.0,0.0,HFP,0.28,166.88000000000002,0.0,0.0,0.0,1.0,0.0,596.0,596.0,0.0,0.0,0.0,0.0,OK
1377.4949200801248,0.0,736,736.0,0.0,0.0,0.0,241.49492008012476,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,206.08,0.0,0.0,0.0,1.0,0.0,736.0,736.0,0.0,0.0,0.0,0.0,OK
1428.2073395549987,0.0,850,850.0,0.0,0.0,0.0,178.20733955499873,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,238.00000000000003,0.0,0.0,0.0,1.0,0.0,850.0,850.0,0.0,0.0,0.0,0.0,OK
2592.7617611562714,45.88,1112,1157.88,45.88,389.8717737923585,1112.0,1034.8817611562713,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,324.2064000000001,0.0,0.0,109.1640966618604,1.0,45.88,1112.0,1157.88,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,59.644000000000005,1921,1980.644,59.644000000000005,389.8717737923585,1921.0,506.0454777785844,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,554.58032,0.0,0.0,109.1640966618604,1.0,59.644000000000005,1921.0,1980.644,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,50.468,2516,2566.468,50.468,389.8717737923585,2436.2214777785844,0.0,400.0,charge,0.0,0.0,0.0,79.77852222141564,79.77852222141564,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,718.61104,0.0,0.0,109.1640966618604,1.0,50.468,2516.0,2566.468,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,41.292,2594,2635.292,41.292,389.8717737923585,2445.3974777785843,0.0,400.0,charge,0.0,0.0,0.0,148.6025222214157,148.6025222214157,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,737.8817600000001,0.0,0.0,109.1640966618604,1.0,41.292,2594.0,2635.292,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2446.687816011178,77.99599999999998,2576,2653.996,77.99599999999998,40.51290483056613,2327.126452674931,0.0,41.56536333624692,charge,0.0,0.0,0.0,248.873547325069,248.873547325069,100.0,2000.0,0.0,HFP,0.28,743.1188800000001,0.0,0.0,11.343613352558517,1.0,77.99599999999998,2576.0,2653.996,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
1299.9525993752177,73.40799999999999,2602,2675.408,73.40799999999999,0.0,1226.5445993752178,0.0,400.0,discharge,0.0,389.8717737923585,0.0,985.5836268324238,985.5836268324238,80.0,1600.0,176.2610289315253,HFP,0.28,749.11424,109.1640966618604,0.0,0.0,1.0,73.40799999999999,2212.1282262076415,2285.5362262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
2004.5648513909675,87.17199999999997,2650,2737.172,87.17199999999997,389.8717737923585,1517.3928513909675,0.0,400.0,charge,0.0,0.0,0.0,1132.6071486090325,1132.6071486090325,99.49358868961792,1989.8717737923587,0.0,HFP,0.28,766.4081600000001,0.0,0.0,109.1640966618604,1.0,87.17199999999997,2650.0,2737.172,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
788.2968765686861,123.87599999999992,2624,2747.8759999999997,123.87599999999992,0.0,664.4208765686863,0.0,400.0,discharge,0.0,389.8717737923585,0.0,1569.7073496389553,1569.7073496389553,79.49358868961794,1589.8717737923587,176.2610289315253,HFP,0.28,769.40528,109.1640966618604,0.0,0.0,1.0,123.87599999999992,2234.1282262076415,2358.0042262076413,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
81.75280216276386,128.4639999999999,2585,2713.464,81.75280216276386,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,46.71119783723606,2195.1282262076415,2241.8394240448774,59.49358868961794,1189.8717737923587,176.2610289315253,HFP,0.28,759.7699200000001,109.1640966618604,0.0,0.0,1.0,128.4639999999999,2195.1282262076415,2323.5922262076415,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,133.0519999999999,2521,2654.0519999999997,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,133.0519999999999,2131.1282262076415,2264.1802262076417,39.49358868961794,789.8717737923587,176.2610289315253,HP,0.45,1194.3234,175.44229820656133,66.27820154470093,0.0,1.607142857142857,133.0519999999999,2131.1282262076415,2264.1802262076417,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,128.4639999999999,2489,2617.464,0.0,0.0,0.0,0.0,389.87177379235874,discharge,0.0,380.00000000000017,128.4639999999999,2109.0,2237.464,20.0,400.0,171.7980000000001,HP,0.45,1177.8588,171.00000000000009,64.60000000000002,0.0,1.607142857142857,128.4639999999999,2109.0,2237.464,0.0,380.00000000000017,380.00000000000017,38000.000000000015,CRITICAL
0.0,128.4639999999999,2462,2590.464,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,128.4639999999999,2462.0,2590.464,20.0,400.0,0.0,HP,0.45,1165.7088,0.0,0.0,0.0,1.607142857142857,128.4639999999999,2462.0,2590.464,0.0,0.0,0.0,0.0,OK
0.0,0.0,2283,2283.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,2283.0,2283.0,20.0,400.0,0.0,HP,0.45,1027.3500000000001,0.0,0.0,0.0,1.607142857142857,0.0,2283.0,2283.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,1391,1391.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1391.0,1391.0,20.0,400.0,0.0,HP,0.45,625.95,0.0,0.0,0.0,1.607142857142857,0.0,1391.0,1391.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,663,663.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,663.0,663.0,20.0,400.0,0.0,HFP,0.28,185.64000000000001,0.0,0.0,0.0,1.0,0.0,663.0,663.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,534,534.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,534.0,534.0,20.0,400.0,0.0,HFP,0.28,149.52,0.0,0.0,0.0,1.0,0.0,534.0,534.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,480,480.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,480.0,480.0,20.0,400.0,0.0,HFP,0.28,134.4,0.0,0.0,0.0,1.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,459,459.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,459.0,459.0,20.0,400.0,0.0,HFP,0.28,128.52,0.0,0.0,0.0,1.0,0.0,459.0,459.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,441,441.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,441.0,441.0,20.0,400.0,0.0,HFP,0.28,123.48000000000002,0.0,0.0,0.0,1.0,0.0,441.0,441.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,425,425.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,425.0,425.0,20.0,400.0,0.0,HFP,0.28,119.00000000000001,0.0,0.0,0.0,1.0,0.0,425.0,425.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,411,411.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,411.0,411.0,20.0,400.0,0.0,HFP,0.28,115.08000000000001,0.0,0.0,0.0,1.0,0.0,411.0,411.0,0.0,0.0,0.0,0.0,OK
366.78274650437,0.0,598,598.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,598.0,598.0,20.0,400.0,0.0,HFP,0.28,167.44000000000003,0.0,0.0,0.0,1.0,0.0,598.0,598.0,0.0,0.0,0.0,0.0,OK
1550.8300851770753,0.0,743,743.0,0.0,0.0,0.0,407.83008517707526,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,208.04000000000002,0.0,0.0,0.0,1.0,0.0,743.0,743.0,0.0,0.0,0.0,0.0,OK
2797.636436031953,0.0,885,885.0,0.0,0.0,0.0,1512.636436031953,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,247.8,0.0,0.0,0.0,1.0,0.0,885.0,885.0,0.0,0.0,0.0,0.0,OK
2886.689477778584,36.704,1104,1140.704,36.704,389.8717737923585,1104.0,1345.985477778584,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,319.39712000000003,0.0,0.0,109.1640966618604,1.0,36.704,1104.0,1140.704,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,32.116,1869,1901.116,32.116,389.8717737923585,1869.0,585.5734777785842,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,532.31248,0.0,0.0,109.1640966618604,1.0,32.116,1869.0,1901.116,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,36.704,2494,2530.704,36.704,389.8717737923585,2449.985477778584,0.0,400.0,charge,0.0,0.0,0.0,44.01452222141597,44.01452222141597,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,708.5971200000001,0.0,0.0,109.1640966618604,1.0,36.704,2494.0,2530.704,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,50.468,2531,2581.468,50.468,389.8717737923585,2436.2214777785844,0.0,400.0,charge,0.0,0.0,0.0,94.77852222141564,94.77852222141564,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,722.81104,0.0,0.0,109.1640966618604,1.0,50.468,2531.0,2581.468,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,64.232,2546,2610.232,64.232,40.51290483056613,2546.0,234.89211444233752,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,730.8649600000001,0.0,0.0,11.343613352558517,1.0,64.232,2546.0,2610.232,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2886.689477778584,91.75999999999996,2579,2670.7599999999998,91.75999999999996,0.0,2579.0,215.92947777858444,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,747.8128,0.0,0.0,0.0,1.0,91.75999999999996,2579.0,2670.7599999999998,0.0,0.0,0.0,0.0,OK
1858.703390885114,91.75999999999996,2580,2671.7599999999998,91.75999999999996,0.0,1766.943390885114,0.0,400.0,discharge,0.0,389.8717737923585,0.0,423.1848353225275,423.1848353225275,80.0,1600.0,176.2610289315253,HFP,0.28,748.0928,109.1640966618604,0.0,0.0,1.0,91.75999999999996,2190.1282262076415,2281.8882262076413,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
709.9162095105303,123.87599999999992,2594,2717.8759999999997,123.87599999999992,389.8717737923585,186.0402095105303,0.0,400.0,charge,0.0,0.0,0.0,2407.95979048947,2407.95979048947,99.49358868961792,1989.8717737923587,0.0,HFP,0.28,761.00528,0.0,0.0,109.1640966618604,1.0,123.87599999999992,2594.0,2717.8759999999997,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
52.95098473531197,114.69999999999992,2555,2669.7,52.95098473531197,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,61.74901526468795,2165.1282262076415,2226.8772414723294,79.49358868961794,1589.8717737923587,176.2610289315253,HFP,0.28,747.5160000000001,109.1640966618604,0.0,0.0,1.0,114.69999999999992,2165.1282262076415,2279.8282262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,123.87599999999992,2491,2614.8759999999997,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,123.87599999999992,2101.1282262076415,2225.0042262076413,59.49358868961794,1189.8717737923587,176.2610289315253,HP,0.45,1176.6942,175.44229820656133,66.27820154470093,0.0,1.607142857142857,123.87599999999992,2101.1282262076415,2225.0042262076413,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,114.69999999999992,2421,2535.7,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,114.69999999999992,2031.1282262076415,2145.8282262076414,39.49358868961794,789.8717737923587,176.2610289315253,HP,0.45,1141.065,175.44229820656133,66.27820154470093,0.0,1.607142857142857,114.69999999999992,2031.1282262076415,2145.8282262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,137.6399999999999,2352,2489.64,0.0,0.0,0.0,0.0,389.87177379235874,discharge,0.0,380.00000000000017,137.6399999999999,1971.9999999999998,2109.64,20.0,400.0,171.7980000000001,HP,0.45,1120.338,171.00000000000009,64.60000000000002,0.0,1.607142857142857,137.6399999999999,1971.9999999999998,2109.64,0.0,380.00000000000017,380.00000000000017,38000.000000000015,CRITICAL
0.0,0.0,2224,2224.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,2224.0,2224.0,20.0,400.0,0.0,HP,0.45,1000.8000000000001,0.0,0.0,0.0,1.607142857142857,0.0,2224.0,2224.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,1294,1294.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1294.0,1294.0,20.0,400.0,0.0,HP,0.45,582.3000000000001,0.0,0.0,0.0,1.607142857142857,0.0,1294.0,1294.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,600,600.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,600.0,600.0,20.0,400.0,0.0,HFP,0.28,168.00000000000003,0.0,0.0,0.0,1.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,495,495.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,495.0,495.0,20.0,400.0,0.0,HFP,0.28,138.60000000000002,0.0,0.0,0.0,1.0,0.0,495.0,495.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,452,452.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,452.0,452.0,20.0,400.0,0.0,HFP,0.28,126.56000000000002,0.0,0.0,0.0,1.0,0.0,452.0,452.0,0.0,0.0,0.0,0.0,OK
