month,hour,day_type,indoor_dry_bulb_temperature,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
10,19,6,26.9,2333.0,0.0,0.0,0.0,0.0
10,20,6,26.49,2235.0,0.0,0.0,0.0,0.0
10,21,6,26.11,2130.0,0.0,0.0,0.0,0.0
10,22,6,25.94,1416.0,0.0,0.0,0.0,0.0
10,23,6,25.75,671.0,0.0,0.0,0.0,0.0
10,0,7,25.63,490.0,0.0,0.0,0.0,0.0
10,1,7,24.87,447.0,0.0,0.0,0.0,0.0
10,2,7,23.54,442.0,0.0,0.0,0.0,0.0
10,3,7,23.24,435.0,0.0,0.0,0.0,0.0
10,4,7,23.12,419.0,0.0,0.0,0.0,0.0
10,5,7,23.09,395.0,0.0,0.0,0.0,0.0
10,6,7,23.09,430.0,0.0,0.0,0.0,80.73827
10,7,7,23.36,472.0,0.0,0.0,0.0,248.70605
10,8,7,24.44,594.0,0.0,0.0,0.0,384.82803
10,9,7,25.68,1091.0,0.0,0.0,0.0,657.4542
10,10,7,26.32,1627.0,0.0,0.0,0.0,712.7628
10,11,7,26.96,2033.0,0.0,0.0,0.0,712.7628
10,12,7,27.6,2112.0,0.0,0.0,0.0,630.54346
10,13,7,26.75,2155.0,0.0,0.0,0.0,712.7628
10,14,7,27.1,2197.0,0.0,0.0,0.0,496.0452
10,15,7,26.02,2193.0,0.0,0.0,0.0,354.1551
10,16,7,26.11,2213.0,0.0,0.0,0.0,174.30196
10,17,7,25.56,2202.0,0.0,0.0,0.0,12.8795805
10,18,7,25.47,2213.0,0.0,0.0,0.0,0.0
10,19,7,25.21,2195.0,0.0,0.0,0.0,0.0
10,20,7,24.74,2134.0,0.0,0.0,0.0,0.0
10,21,7,24.69,1907.0,0.0,0.0,0.0,0.0
10,22,7,24.56,1174.0,0.0,0.0,0.0,0.0
10,23,7,24.47,563.0,0.0,0.0,0.0,0.0
10,0,1,24.37,471.0,0.0,0.0,0.0,0.0
10,1,1,24.29,432.0,0.0,0.0,0.0,0.0
10,2,1,24.05,396.0,0.0,0.0,0.0,0.0
10,3,1,23.97,390.0,0.0,0.0,0.0,0.0
10,4,1,23.8,383.0,0.0,0.0,0.0,0.0
10,5,1,23.69,361.0,0.0,0.0,0.0,0.0
10,6,1,23.65,455.0,0.0,0.0,0.0,99.61788
10,7,1,24.1,665.0,0.0,0.0,0.0,374.2529
10,8,1,25.49,843.0,0.0,0.0,0.0,712.7628
10,9,1,26.66,1016.0,0.0,0.0,0.0,712.7628
10,10,1,27.56,1535.0,0.0,0.0,0.0,712.7628
10,11,1,28.45,2161.0,0.0,0.0,0.0,712.7628
10,12,1,29.18,2261.0,0.0,0.0,0.0,712.7628
10,13,1,29.43,2281.0,0.0,0.0,0.0,712.7628
10,14,1,28.61,2315.0,0.0,0.0,0.0,712.7628
10,15,1,26.9,2336.0,0.0,0.0,0.0,576.302
10,16,1,26.65,2299.0,0.0,0.0,0.0,277.48883
10,17,1,26.28,2283.0,0.0,0.0,0.0,17.568647
10,18,1,25.85,2260.0,0.0,0.0,0.0,0.0
10,19,1,25.38,2232.0,0.0,0.0,0.0,0.0
10,20,1,25.33,2206.0,0.0,0.0,0.0,0.0
10,21,1,24.61,2052.0,0.0,0.0,0.0,0.0
10,22,1,24.41,1284.0,0.0,0.0,0.0,0.0
10,23,1,24.42,649.0,0.0,0.0,0.0,0.0
10,0,2,24.28,550.0,0.0,0.0,0.0,0.0
10,1,2,24.07,325.0,0.0,0.0,0.0,0.0
10,2,2,23.89,0.0,0.0,0.0,0.0,0.0
10,3,2,23.7,0.0,0.0,0.0,0.0,0.0
10,4,2,23.63,302.0,0.0,0.0,0.0,0.0
10,5,2,23.5,377.0,0.0,0.0,0.0,0.0
10,6,2,23.29,455.0,0.0,0.0,0.0,124.56092
10,7,2,24.19,667.0,0.0,0.0,0.0,425.81628
10,8,2,24.82,891.0,0.0,0.0,0.0,619.6949
10,9,2,25.19,1069.0,0.0,0.0,0.0,712.7628
10,10,2,25.6,1789.0,0.0,0.0,0.0,709.7311
10,11,2,25.59,2298.0,0.0,0.0,0.0,606.10547
10,12,2,26.6,2407.0,0.0,0.0,0.0,683.4972
10,13,2,27.48,2445.0,0.0,0.0,0.0,712.7628
10,14,2,26.82,2506.0,0.0,0.0,0.0,569.5034
10,15,2,26.42,2451.0,0.0,0.0,0.0,327.82812
10,16,2,25.47,2464.0,0.0,0.0,0.0,128.31795
10,17,2,25.06,2417.0,0.0,0.0,0.0,12.355431
10,18,2,24.96,2378.0,0.0,0.0,0.0,0.0
10,19,2,24.73,2320.0,0.0,0.0,0.0,0.0
10,20,2,24.83,2229.0,0.0,0.0,0.0,0.0
10,21,2,24.41,2084.0,0.0,0.0,0.0,0.0
10,22,2,23.75,1418.0,0.0,0.0,0.0,0.0
10,23,2,23.7,711.0,0.0,0.0,0.0,0.0
10,0,3,23.65,576.0,0.0,0.0,0.0,0.0
10,1,3,24.04,483.0,0.0,0.0,0.0,0.0
10,2,3,24.02,462.0,0.0,0.0,0.0,0.0
10,3,3,23.93,449.0,0.0,0.0,0.0,0.0
10,4,3,23.86,445.0,0.0,0.0,0.0,0.0
10,5,3,23.8,421.0,0.0,0.0,0.0,0.0
10,6,3,23.77,496.0,0.0,0.0,0.0,104.06794
10,7,3,24.01,698.0,0.0,0.0,0.0,385.11182
10,8,3,25.38,883.0,0.0,0.0,0.0,553.1219
10,9,3,25.93,1259.0,0.0,0.0,0.0,389.31277
10,10,3,24.96,1899.0,0.0,0.0,0.0,549.6315
10,11,3,25.45,2337.0,0.0,0.0,0.0,693.6026
10,12,3,26.56,2385.0,0.0,0.0,0.0,712.7628
10,13,3,27.02,2427.0,0.0,0.0,0.0,614.31915
10,14,3,27.04,2371.0,0.0,0.0,0.0,496.38446
10,15,3,26.67,2419.0,0.0,0.0,0.0,397.82996
10,16,3,26.82,2432.0,0.0,0.0,0.0,150.41002
10,17,3,26.36,2426.0,0.0,0.0,0.0,17.325005
10,18,3,25.89,2396.0,0.0,0.0,0.0,0.0
10,19,3,25.56,2374.0,0.0,0.0,0.0,0.0
10,20,3,25.18,2338.0,0.0,0.0,0.0,0.0
10,21,3,25.33,2140.0,0.0,0.0,0.0,0.0
10,22,3,25.26,1411.0,0.0,0.0,0.0,0.0
10,23,3,24.63,867.0,0.0,0.0,0.0,0.0
10,0,4,24.23,770.0,0.0,0.0,0.0,0.0
10,1,4,23.87,723.0,0.0,0.0,0.0,0.0
10,2,4,23.92,697.0,0.0,0.0,0.0,0.0
10,3,4,23.92,661.0,0.0,0.0,0.0,0.0
10,4,4,23.76,552.0,0.0,0.0,0.0,0.0
10,5,4,23.66,460.0,0.0,0.0,0.0,0.0
10,6,4,23.58,506.0,0.0,0.0,0.0,86.166176
10,7,4,23.92,728.0,0.0,0.0,0.0,334.44534
10,8,4,25.31,959.0,0.0,0.0,0.0,619.0616
10,9,4,26.1,1253.0,0.0,0.0,0.0,712.7628
10,10,4,27.61,2019.0,0.0,0.0,0.0,712.7628
10,11,4,28.39,2468.0,0.0,0.0,0.0,712.7628
10,12,4,28.55,2506.0,0.0,0.0,0.0,703.76373
10,13,4,28.06,2493.0,0.0,0.0,0.0,421.52756
10,14,4,26.95,2518.0,0.0,0.0,0.0,510.52597
10,15,4,26.82,2483.0,0.0,0.0,0.0,393.82928
10,16,4,26.55,2428.0,0.0,0.0,0.0,236.16832
10,17,4,26.14,2427.0,0.0,0.0,0.0,20.899246
10,18,4,25.64,2408.0,0.0,0.0,0.0,0.0
10,19,4,25.22,2373.0,0.0,0.0,0.0,0.0
10,20,4,24.84,2352.0,0.0,0.0,0.0,0.0
10,21,4,24.43,2187.0,0.0,0.0,0.0,0.0
10,22,4,24.64,1464.0,0.0,0.0,0.0,0.0
10,23,4,24.1,772.0,0.0,0.0,0.0,0.0
10,0,5,23.55,614.0,0.0,0.0,0.0,0.0
10,1,5,23.42,548.0,0.0,0.0,0.0,0.0
10,2,5,23.49,527.0,0.0,0.0,0.0,0.0
10,3,5,23.4,524.0,0.0,0.0,0.0,0.0
10,4,5,23.28,497.0,0.0,0.0,0.0,0.0
10,5,5,23.22,465.0,0.0,0.0,0.0,0.0
10,6,5,23.14,491.0,0.0,0.0,0.0,107.09709
10,7,5,23.51,751.0,0.0,0.0,0.0,445.59232
10,8,5,25.24,1091.0,0.0,0.0,0.0,712.7628
10,9,5,27.42,1522.0,0.0,0.0,0.0,712.7628
10,10,5,29.1,2106.0,0.0,0.0,0.0,712.7628
10,11,5,30.57,2641.0,0.0,0.0,0.0,712.7628
10,12,5,31.22,2751.0,0.0,0.0,0.0,712.7628
10,13,5,31.36,2719.0,0.0,0.0,0.0,712.7628
10,14,5,30.57,2724.0,0.0,0.0,0.0,712.7628
10,15,5,30.31,2681.0,0.0,0.0,0.0,498.88293
10,16,5,29.03,2503.0,0.0,0.0,0.0,206.81844
10,17,5,28.08,2435.0,0.0,0.0,0.0,15.250743
10,18,5,27.4,2395.0,0.0,0.0,0.0,0.0
10,19,5,26.78,2341.0,0.0,0.0,0.0,0.0
10,20,5,26.4,2311.0,0.0,0.0,0.0,0.0
10,21,5,26.11,2214.0,0.0,0.0,0.0,0.0
10,22,5,25.83,1561.0,0.0,0.0,0.0,0.0
10,23,5,25.63,791.0,0.0,0.0,0.0,0.0
10,0,6,25.37,678.0,0.0,0.0,0.0,0.0
10,1,6,25.05,611.0,0.0,0.0,0.0,0.0
10,2,6,24.84,533.0,0.0,0.0,0.0,0.0
10,3,6,24.65,532.0,0.0,0.0,0.0,0.0
10,4,6,24.61,477.0,0.0,0.0,0.0,0.0
10,5,6,24.5,459.0,0.0,0.0,0.0,0.0
10,6,6,24.51,517.0,0.0,0.0,0.0,102.92794
10,7,6,25.39,757.0,0.0,0.0,0.0,392.6848
10,8,6,26.33,1053.0,0.0,0.0,0.0,712.7628
10,9,6,27.88,1370.0,0.0,0.0,0.0,712.7628
10,10,6,28.5,2028.0,0.0,0.0,0.0,712.7628
10,11,6,29.94,2577.0,0.0,0.0,0.0,712.7628
10,12,6,30.96,2627.0,0.0,0.0,0.0,712.7628
10,13,6,31.45,2630.0,0.0,0.0,0.0,712.7628
10,14,6,31.21,2616.0,0.0,0.0,0.0,712.7628
10,15,6,30.6,2659.0,0.0,0.0,0.0,438.1118
10,16,6,28.86,2672.0,0.0,0.0,0.0,215.00581
10,17,6,28.27,2639.0,0.0,0.0,0.0,11.314582
10,18,6,27.94,2556.0,0.0,0.0,0.0,0.0
10,19,6,27.37,2526.0,0.0,0.0,0.0,0.0
10,20,6,26.7,2483.0,0.0,0.0,0.0,0.0
10,21,6,26.22,2384.0,0.0,0.0,0.0,0.0
10,22,6,26.69,1562.0,0.0,0.0,0.0,0.0
10,23,6,25.85,769.0,0.0,0.0,0.0,0.0
10,0,7,25.69,539.0,0.0,0.0,0.0,0.0
10,1,7,25.59,475.0,0.0,0.0,0.0,0.0
10,2,7,25.18,454.0,0.0,0.0,0.0,0.0
10,3,7,25.17,444.0,0.0,0.0,0.0,0.0
10,4,7,24.93,439.0,0.0,0.0,0.0,0.0
10,5,7,24.79,417.0,0.0,0.0,0.0,0.0
10,6,7,24.81,488.0,0.0,0.0,0.0,106.03039
10,7,7,25.64,575.0,0.0,0.0,0.0,448.24722
10,8,7,26.96,738.0,0.0,0.0,0.0,712.7628
10,9,7,28.59,1240.0,0.0,0.0,0.0,712.7628
10,10,7,28.75,2002.0,0.0,0.0,0.0,712.7628
10,11,7,28.59,2655.0,0.0,0.0,0.0,712.7628
10,12,7,28.31,2683.0,0.0,0.0,0.0,712.7628
10,13,7,27.68,2713.0,0.0,0.0,0.0,493.41077
10,14,7,25.65,2676.0,0.0,0.0,0.0,513.74677
10,15,7,25.99,2634.0,0.0,0.0,0.0,393.2249
10,16,7,26.15,2656.0,0.0,0.0,0.0,197.79062
10,17,7,26.05,2637.0,0.0,0.0,0.0,17.046041
10,18,7,25.86,2650.0,0.0,0.0,0.0,0.0
10,19,7,25.68,2654.0,0.0,0.0,0.0,0.0
10,20,7,25.38,2595.0,0.0,0.0,0.0,0.0
10,21,7,25.29,2304.0,0.0,0.0,0.0,0.0
10,22,7,25.09,1507.0,0.0,0.0,0.0,0.0
10,23,7,24.91,770.0,0.0,0.0,0.0,0.0
10,0,1,24.53,660.0,0.0,0.0,0.0,0.0
10,1,1,24.57,556.0,0.0,0.0,0.0,0.0
10,2,1,24.75,528.0,0.0,0.0,0.0,0.0
10,3,1,24.64,501.0,0.0,0.0,0.0,0.0
10,4,1,24.61,488.0,0.0,0.0,0.0,0.0
10,5,1,24.59,472.0,0.0,0.0,0.0,0.0
10,6,1,24.6,569.0,0.0,0.0,0.0,101.59126
10,7,1,25.27,840.0,0.0,0.0,0.0,328.67435
10,8,1,25.91,1229.0,0.0,0.0,0.0,524.6535
10,9,1,26.44,1481.0,0.0,0.0,0.0,600.98645
10,10,1,26.64,2109.0,0.0,0.0,0.0,712.7628
10,11,1,27.44,2565.0,0.0,0.0,0.0,712.7628
10,12,1,27.95,2656.0,0.0,0.0,0.0,712.7628
10,13,1,28.18,2679.0,0.0,0.0,0.0,712.7628
10,14,1,30.25,2672.0,0.0,0.0,0.0,710.01196
10,15,1,29.81,2610.0,0.0,0.0,0.0,446.75732
10,16,1,29.0,2433.0,0.0,0.0,0.0,244.3056
10,17,1,27.32,2344.0,0.0,0.0,0.0,15.967378
10,18,1,26.94,2335.0,0.0,0.0,0.0,0.0
10,19,1,26.41,2301.0,0.0,0.0,0.0,0.0
10,20,1,25.87,2250.0,0.0,0.0,0.0,0.0
10,21,1,25.56,2072.0,0.0,0.0,0.0,0.0
10,22,1,25.45,1290.0,0.0,0.0,0.0,0.0
10,23,1,25.04,587.0,0.0,0.0,0.0,0.0
10,0,2,24.92,461.0,0.0,0.0,0.0,0.0
10,1,2,24.51,420.0,0.0,0.0,0.0,0.0
10,2,2,24.41,409.0,0.0,0.0,0.0,0.0
10,3,2,24.17,407.0,0.0,0.0,0.0,0.0
10,4,2,24.19,408.0,0.0,0.0,0.0,0.0
10,5,2,24.07,391.0,0.0,0.0,0.0,0.0
10,6,2,24.2,451.0,0.0,0.0,0.0,78.29974
10,7,2,24.83,642.0,0.0,0.0,0.0,292.2732
10,8,2,25.55,915.0,0.0,0.0,0.0,451.28748
10,9,2,25.97,1123.0,0.0,0.0,0.0,712.7628
10,10,2,28.29,1622.0,0.0,0.0,0.0,712.7628
10,11,2,29.73,2258.0,0.0,0.0,0.0,712.7628
10,12,2,30.3,2296.0,0.0,0.0,0.0,712.7628
10,13,2,28.63,2316.0,0.0,0.0,0.0,569.3144
10,14,2,27.1,2359.0,0.0,0.0,0.0,524.98376
10,15,2,27.43,2391.0,0.0,0.0,0.0,403.25787
10,16,2,26.91,2420.0,0.0,0.0,0.0,178.93314
10,17,2,26.55,2382.0,0.0,0.0,0.0,19.40822
10,18,2,26.2,2367.0,0.0,0.0,0.0,0.0
10,19,2,25.85,2329.0,0.0,0.0,0.0,0.0
10,20,2,25.52,2317.0,0.0,0.0,0.0,0.0
10,21,2,25.23,2143.0,0.0,0.0,0.0,0.0
10,22,2,24.99,1449.0,0.0,0.0,0.0,0.0
10,23,2,24.64,794.0,0.0,0.0,0.0,0.0
10,0,3,24.86,663.0,0.0,0.0,0.0,0.0
10,1,3,24.13,594.0,0.0,0.0,0.0,0.0
10,2,3,24.34,571.0,0.0,0.0,0.0,0.0
10,3,3,24.19,564.0,0.0,0.0,0.0,0.0
10,4,3,24.13,558.0,0.0,0.0,0.0,0.0
10,5,3,24.02,543.0,0.0,0.0,0.0,0.0
10,6,3,24.02,594.0,0.0,0.0,0.0,114.06186
10,7,3,25.04,688.0,0.0,0.0,0.0,434.47955
10,8,3,26.38,918.0,0.0,0.0,0.0,712.7628
10,9,3,28.14,1258.0,0.0,0.0,0.0,712.7628
10,10,3,29.71,1730.0,0.0,0.0,0.0,712.7628
10,11,3,30.77,2252.0,0.0,0.0,0.0,712.7628
10,12,3,31.78,2281.0,0.0,0.0,0.0,712.7628
10,13,3,32.08,2305.0,0.0,0.0,0.0,712.7628
10,14,3,30.59,2303.0,0.0,0.0,0.0,712.7628
10,15,3,29.66,2319.0,0.0,0.0,0.0,528.0278
10,16,3,28.61,2279.0,0.0,0.0,0.0,207.61284
10,17,3,27.77,2232.0,0.0,0.0,0.0,15.763567
10,18,3,27.41,2259.0,0.0,0.0,0.0,0.0
10,19,3,26.99,2236.0,0.0,0.0,0.0,0.0
10,20,3,26.61,2190.0,0.0,0.0,0.0,0.0
10,21,3,26.34,2019.0,0.0,0.0,0.0,0.0
10,22,3,26.08,1395.0,0.0,0.0,0.0,0.0
10,23,3,25.84,858.0,0.0,0.0,0.0,0.0
10,0,4,25.39,546.0,0.0,0.0,0.0,0.0
10,1,4,25.23,479.0,0.0,0.0,0.0,0.0
10,2,4,25.05,448.0,0.0,0.0,0.0,0.0
10,3,4,24.74,444.0,0.0,0.0,0.0,0.0
10,4,4,24.68,449.0,0.0,0.0,0.0,0.0
10,5,4,24.71,437.0,0.0,0.0,0.0,0.0
10,6,4,24.78,493.0,0.0,0.0,0.0,126.43291
10,7,4,25.79,699.0,0.0,0.0,0.0,527.3178
10,8,4,27.05,914.0,0.0,0.0,0.0,712.7628
10,9,4,28.22,1173.0,0.0,0.0,0.0,712.7628
10,10,4,29.31,1726.0,0.0,0.0,0.0,712.7628
10,11,4,30.4,2079.0,0.0,0.0,0.0,712.7628
10,12,4,31.02,2109.0,0.0,0.0,0.0,712.7628
10,13,4,28.69,2110.0,0.0,0.0,0.0,712.7628
10,14,4,28.86,2143.0,0.0,0.0,0.0,634.98834
10,15,4,28.18,2194.0,0.0,0.0,0.0,461.7029
10,16,4,27.52,2208.0,0.0,0.0,0.0,163.10991
10,17,4,26.61,2305.0,0.0,0.0,0.0,14.504984
10,18,4,26.6,2302.0,0.0,0.0,0.0,0.0
10,19,4,26.43,2232.0,0.0,0.0,0.0,0.0
10,20,4,26.43,2180.0,0.0,0.0,0.0,0.0
10,21,4,25.98,1969.0,0.0,0.0,0.0,0.0
10,22,4,26.05,1323.0,0.0,0.0,0.0,0.0
10,23,4,25.34,673.0,0.0,0.0,0.0,0.0
10,0,5,24.56,513.0,0.0,0.0,0.0,0.0
10,1,5,24.44,484.0,0.0,0.0,0.0,0.0
10,2,5,24.45,464.0,0.0,0.0,0.0,0.0
10,3,5,24.26,433.0,0.0,0.0,0.0,0.0
10,4,5,24.17,434.0,0.0,0.0,0.0,0.0
10,5,5,24.11,415.0,0.0,0.0,0.0,0.0
10,6,5,24.21,500.0,0.0,0.0,0.0,122.1245
10,7,5,24.8,693.0,0.0,0.0,0.0,455.17184
10,8,5,26.49,881.0,0.0,0.0,0.0,712.7628
10,9,5,27.86,1152.0,0.0,0.0,0.0,712.7628
10,10,5,29.47,1901.0,0.0,0.0,0.0,712.7628
10,11,5,30.1,2336.0,0.0,0.0,0.0,712.7628
10,12,5,29.84,2415.0,0.0,0.0,0.0,712.7628
10,13,5,28.97,2422.0,0.0,0.0,0.0,671.61957
10,14,5,27.16,2435.0,0.0,0.0,0.0,569.79663
10,15,5,27.17,2494.0,0.0,0.0,0.0,415.4809
10,16,5,27.02,2484.0,0.0,0.0,0.0,203.44185
10,17,5,26.57,2445.0,0.0,0.0,0.0,20.535845
10,18,5,26.41,2433.0,0.0,0.0,0.0,0.0
10,19,5,25.8,2412.0,0.0,0.0,0.0,0.0
10,20,5,25.73,2388.0,0.0,0.0,0.0,0.0
10,21,5,25.36,2240.0,0.0,0.0,0.0,0.0
10,22,5,25.73,1401.0,0.0,0.0,0.0,0.0
10,23,5,25.61,686.0,0.0,0.0,0.0,0.0
10,0,6,25.39,569.0,0.0,0.0,0.0,0.0
10,1,6,25.2,500.0,0.0,0.0,0.0,0.0
10,2,6,24.99,472.0,0.0,0.0,0.0,0.0
10,3,6,24.21,459.0,0.0,0.0,0.0,0.0
10,4,6,24.21,456.0,0.0,0.0,0.0,0.0
10,5,6,24.43,424.0,0.0,0.0,0.0,0.0
10,6,6,24.56,470.0,0.0,0.0,0.0,107.944496
10,7,6,25.1,654.0,0.0,0.0,0.0,407.96207
10,8,6,26.39,959.0,0.0,0.0,0.0,712.7628
10,9,6,28.19,1183.0,0.0,0.0,0.0,712.7628
10,10,6,29.44,1797.0,0.0,0.0,0.0,712.7628
10,11,6,30.58,2529.0,0.0,0.0,0.0,712.7628
10,12,6,30.74,2420.0,0.0,0.0,0.0,712.7628
10,13,6,31.24,2405.0,0.0,0.0,0.0,712.7628
10,14,6,28.32,2344.0,0.0,0.0,0.0,506.5253
10,15,6,28.14,2298.0,0.0,0.0,0.0,445.0006
10,16,6,28.23,2250.0,0.0,0.0,0.0,224.41234
10,17,6,27.68,2263.0,0.0,0.0,0.0,19.2767
10,18,6,27.31,2277.0,0.0,0.0,0.0,0.0
10,19,6,26.8,2277.0,0.0,0.0,0.0,0.0
10,20,6,26.54,2280.0,0.0,0.0,0.0,0.0
10,21,6,26.32,2169.0,0.0,0.0,0.0,0.0
10,22,6,25.89,1399.0,0.0,0.0,0.0,0.0
10,23,6,25.64,700.0,0.0,0.0,0.0,0.0
10,0,7,25.12,560.0,0.0,0.0,0.0,0.0
10,1,7,25.01,489.0,0.0,0.0,0.0,0.0
10,2,7,24.79,455.0,0.0,0.0,0.0,0.0
10,3,7,24.63,447.0,0.0,0.0,0.0,0.0
10,4,7,24.51,441.0,0.0,0.0,0.0,0.0
10,5,7,24.38,431.0,0.0,0.0,0.0,0.0
10,6,7,24.39,454.0,0.0,0.0,0.0,129.03159
10,7,7,25.45,497.0,0.0,0.0,0.0,437.31808
10,8,7,26.99,627.0,0.0,0.0,0.0,712.7628
10,9,7,28.83,1008.0,0.0,0.0,0.0,712.7628
10,10,7,30.09,1787.0,0.0,0.0,0.0,712.7628
10,11,7,31.27,2192.0,0.0,0.0,0.0,712.7628
10,12,7,32.03,2236.0,0.0,0.0,0.0,712.7628
10,13,7,31.89,2072.0,0.0,0.0,0.0,712.7628
10,14,7,30.96,2082.0,0.0,0.0,0.0,712.7628
10,15,7,29.93,2126.0,0.0,0.0,0.0,406.56168
10,16,7,27.17,2122.0,0.0,0.0,0.0,195.94691
10,17,7,25.94,2148.0,0.0,0.0,0.0,11.011358
10,18,7,25.97,2219.0,0.0,0.0,0.0,0.0
10,19,7,25.96,2254.0,0.0,0.0,0.0,0.0
10,20,7,25.66,2190.0,0.0,0.0,0.0,0.0
10,21,7,25.49,1988.0,0.0,0.0,0.0,0.0
10,22,7,25.31,1293.0,0.0,0.0,0.0,0.0
10,23,7,25.27,714.0,0.0,0.0,0.0,0.0
10,0,1,25.19,561.0,0.0,0.0,0.0,0.0
10,1,1,25.09,486.0,0.0,0.0,0.0,0.0
10,2,1,24.92,466.0,0.0,0.0,0.0,0.0
10,3,1,24.73,450.0,0.0,0.0,0.0,0.0
10,4,1,24.67,408.0,0.0,0.0,0.0,0.0
10,5,1,24.61,418.0,0.0,0.0,0.0,0.0
10,6,1,24.64,466.0,0.0,0.0,0.0,124.857475
10,7,1,25.52,623.0,0.0,0.0,0.0,389.24792
10,8,1,26.51,859.0,0.0,0.0,0.0,712.7628
10,9,1,27.89,1101.0,0.0,0.0,0.0,712.7628
10,10,1,27.92,1817.0,0.0,0.0,0.0,712.7628
10,11,1,28.41,2254.0,0.0,0.0,0.0,712.7628
10,12,1,27.81,2243.0,0.0,0.0,0.0,712.7628
10,13,1,27.26,2218.0,0.0,0.0,0.0,616.06476
10,14,1,27.47,2269.0,0.0,0.0,0.0,564.0371
10,15,1,28.39,2272.0,0.0,0.0,0.0,385.80273
10,16,1,27.92,2258.0,0.0,0.0,0.0,183.81902
10,17,1,27.37,2247.0,0.0,0.0,0.0,12.908517
10,18,1,27.11,2258.0,0.0,0.0,0.0,0.0
10,19,1,26.73,2216.0,0.0,0.0,0.0,0.0
10,20,1,26.62,2115.0,0.0,0.0,0.0,0.0
10,21,1,26.37,1977.0,0.0,0.0,0.0,0.0
10,22,1,26.09,1378.0,0.0,0.0,0.0,0.0
10,23,1,25.89,833.0,0.0,0.0,0.0,0.0
10,0,2,25.71,642.0,0.0,0.0,0.0,0.0
10,1,2,24.96,599.0,0.0,0.0,0.0,0.0
10,2,2,24.75,573.0,0.0,0.0,0.0,0.0
10,3,2,24.7,532.0,0.0,0.0,0.0,0.0
10,4,2,24.79,506.0,0.0,0.0,0.0,0.0
10,5,2,24.82,440.0,0.0,0.0,0.0,0.0
10,6,2,24.81,467.0,0.0,0.0,0.0,36.79364
10,7,2,25.0,649.0,0.0,0.0,0.0,197.86197
10,8,2,25.99,810.0,0.0,0.0,0.0,451.37006
10,9,2,27.06,946.0,0.0,0.0,0.0,712.7628
10,10,2,28.81,1438.0,0.0,0.0,0.0,712.7628
10,11,2,30.37,1899.0,0.0,0.0,0.0,712.7628
10,12,2,31.32,1917.0,0.0,0.0,0.0,712.7628
10,13,2,31.8,1944.0,0.0,0.0,0.0,712.7628
10,14,2,30.99,2128.0,0.0,0.0,0.0,703.9892
10,15,2,30.08,2194.0,0.0,0.0,0.0,487.26395
10,16,2,28.39,2207.0,0.0,0.0,0.0,184.47276
10,17,2,27.28,2178.0,0.0,0.0,0.0,12.472094
10,18,2,26.74,2155.0,0.0,0.0,0.0,0.0
10,19,2,26.26,2144.0,0.0,0.0,0.0,0.0
10,20,2,25.99,2099.0,0.0,0.0,0.0,0.0
10,21,2,25.72,1965.0,0.0,0.0,0.0,0.0
10,22,2,25.3,1307.0,0.0,0.0,0.0,0.0
10,23,2,25.06,640.0,0.0,0.0,0.0,0.0
10,0,3,24.98,517.0,0.0,0.0,0.0,0.0
10,1,3,24.92,445.0,0.0,0.0,0.0,0.0
10,2,3,24.83,428.0,0.0,0.0,0.0,0.0
10,3,3,24.76,421.0,0.0,0.0,0.0,0.0
10,4,3,24.77,414.0,0.0,0.0,0.0,0.0
10,5,3,24.67,385.0,0.0,0.0,0.0,0.0
10,6,3,24.66,466.0,0.0,0.0,0.0,99.828445
10,7,3,25.29,646.0,0.0,0.0,0.0,497.4765
10,8,3,26.68,827.0,0.0,0.0,0.0,712.7628
10,9,3,28.29,992.0,0.0,0.0,0.0,712.7628
10,10,3,29.77,1558.0,0.0,0.0,0.0,712.7628
10,11,3,31.55,2221.0,0.0,0.0,0.0,712.7628
10,12,3,31.0,2235.0,0.0,0.0,0.0,712.7628
10,13,3,30.46,2242.0,0.0,0.0,0.0,712.7628
10,14,3,29.91,2288.0,0.0,0.0,0.0,710.93536
10,15,3,29.36,2332.0,0.0,0.0,0.0,349.0768
10,16,3,28.81,2327.0,0.0,0.0,0.0,179.50267
10,17,3,28.27,2248.0,0.0,0.0,0.0,17.949837
10,18,3,27.72,2220.0,0.0,0.0,0.0,0.0
10,19,3,27.17,2206.0,0.0,0.0,0.0,0.0
10,20,3,26.62,2149.0,0.0,0.0,0.0,0.0
10,21,3,26.08,1994.0,0.0,0.0,0.0,0.0
10,22,3,25.53,1341.0,0.0,0.0,0.0,0.0
10,23,3,24.98,691.0,0.0,0.0,0.0,0.0
10,0,4,24.43,578.0,0.0,0.0,0.0,0.0
10,1,4,23.89,541.0,0.0,0.0,0.0,0.0
10,2,4,23.34,516.0,0.0,0.0,0.0,0.0
10,3,4,24.77,503.0,0.0,0.0,0.0,0.0
10,4,4,24.55,488.0,0.0,0.0,0.0,0.0
10,5,4,24.39,469.0,0.0,0.0,0.0,0.0
10,6,4,24.13,466.0,0.0,0.0,0.0,106.33144
10,7,4,24.91,680.0,0.0,0.0,0.0,363.23132
10,8,4,25.84,1022.0,0.0,0.0,0.0,476.0555
10,9,4,26.57,1386.0,0.0,0.0,0.0,712.7628
10,10,4,27.92,1990.0,0.0,0.0,0.0,568.48303
