outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
23.93,82.0,35.73,43.670002,27.25,24.38,24.09,82.0,82.0,82.0,248.44498,0.0,63.81,303.655,0.0,77.990005
23.71,82.0,93.015,113.685,27.7,24.13,24.55,82.0,82.0,82.0,155.9025,0.0,156.3075,190.54752,0.0,191.04251
25.76,82.0,125.23499,153.065,26.82,24.21,25.5,82.0,82.0,82.0,104.354996,0.0,224.34749,127.545,0.0,274.20248
27.85,82.0,133.6275,163.32251,26.31,23.94,26.33,82.0,82.0,82.0,63.764996,0.0,241.55998,77.935,0.0,295.24
25.35,82.0,257.8725,315.1775,25.31,23.2,27.08,82.0,82.0,82.0,13.117499,0.0,218.9025,16.0325,0.0,267.54752
26.88,82.0,281.61,344.19,24.81,23.14,28.96,82.0,82.0,82.0,0.0,0.0,214.8075,0.0,0.0,262.5425
27.25,82.0,248.44498,303.655,24.38,22.98,26.55,82.0,82.0,82.0,0.0,0.0,130.6125,0.0,0.0,159.6375
27.7,82.0,155.9025,190.54752,24.13,23.28,25.67,82.0,82.0,82.0,0.0,0.0,111.195,0.0,0.0,135.905
26.82,82.0,104.354996,127.545,24.21,23.09,24.89,82.0,82.0,82.0,0.0,0.0,136.4175,0.0,0.0,166.7325
26.31,82.0,63.764996,77.935,23.94,23.05,24.96,82.0,82.0,82.0,0.0,0.0,70.47,0.0,0.0,86.130005
25.31,82.0,13.117499,16.0325,23.2,23.0,24.53,82.0,82.0,82.0,0.0,0.0,6.93,0.0,0.0,8.47
24.81,82.0,0.0,0.0,23.14,23.06,24.49,82.0,82.0,82.0,0.0,46.5075,0.0,0.0,56.8425,0.0
24.38,82.0,0.0,0.0,22.98,24.09,24.45,82.0,82.0,82.0,0.0,63.81,0.0,0.0,77.990005,0.0
24.13,82.0,0.0,0.0,23.28,24.55,24.29,82.0,82.0,82.0,0.0,156.3075,0.0,0.0,191.04251,0.0
24.21,82.0,0.0,0.0,23.09,25.5,23.97,82.0,82.0,82.0,0.0,224.34749,0.0,0.0,274.20248,0.0
23.94,82.0,0.0,0.0,23.05,26.33,23.93,82.0,82.0,82.0,0.0,241.55998,0.0,0.0,295.24,0.0
23.2,82.0,0.0,0.0,23.0,27.08,23.67,82.0,82.0,82.0,0.0,218.9025,0.0,0.0,267.54752,0.0
23.14,82.0,0.0,0.0,23.06,28.96,23.48,82.0,82.0,82.0,46.5075,214.8075,0.0,56.8425,262.5425,0.0
22.98,82.0,0.0,0.0,24.09,26.55,23.28,82.0,82.0,82.0,63.81,130.6125,0.0,77.990005,159.6375,0.0
23.28,82.0,0.0,0.0,24.55,25.67,23.14,82.0,82.0,82.0,156.3075,111.195,0.0,191.04251,135.905,0.0
23.09,82.0,0.0,0.0,25.5,24.89,23.1,82.0,82.0,82.0,224.34749,136.4175,0.0,274.20248,166.7325,0.0
23.05,82.0,0.0,0.0,26.33,24.96,23.04,82.0,82.0,82.0,241.55998,70.47,0.0,295.24,86.130005,0.0
23.0,82.0,0.0,0.0,27.08,24.53,22.98,82.0,82.0,82.0,218.9025,6.93,0.0,267.54752,8.47,0.0
23.06,82.0,46.5075,56.8425,28.96,24.49,22.98,82.0,82.0,82.0,214.8075,0.0,39.42,262.5425,0.0,48.18
24.09,82.0,63.81,77.990005,26.55,24.45,23.26,82.0,82.0,82.0,130.6125,0.0,127.845,159.6375,0.0,156.255
24.55,82.0,156.3075,191.04251,25.67,24.29,24.66,82.0,82.0,82.0,111.195,0.0,160.1775,135.905,0.0,195.7725
25.5,82.0,224.34749,274.20248,24.89,23.97,25.54,82.0,82.0,82.0,136.4175,0.0,225.24748,166.7325,0.0,275.3025
26.33,82.0,241.55998,295.24,24.96,23.93,26.83,82.0,82.0,82.0,70.47,0.0,321.5925,86.130005,0.0,393.05753
27.08,82.0,218.9025,267.54752,24.53,23.67,28.29,82.0,82.0,82.0,6.93,0.0,381.26248,8.47,0.0,465.98752
28.96,82.0,214.8075,262.5425,24.49,23.48,29.58,82.0,82.0,82.0,0.0,0.0,428.53497,0.0,0.0,523.765
26.55,82.0,130.6125,159.6375,24.45,23.28,30.25,82.0,82.0,82.0,0.0,0.0,387.9,0.0,0.0,474.1
25.67,82.0,111.195,135.905,24.29,23.14,30.09,82.0,82.0,82.0,0.0,0.0,310.5675,0.0,0.0,379.58252
24.89,82.0,136.4175,166.7325,23.97,23.1,29.87,82.0,82.0,82.0,0.0,0.0,219.1275,0.0,0.0,267.8225
24.96,82.0,70.47,86.130005,23.93,23.04,29.39,82.0,82.0,82.0,0.0,0.0,97.2,0.0,0.0,118.8
24.53,82.0,6.93,8.47,23.67,22.98,28.2,82.0,82.0,82.0,0.0,0.0,17.887499,0.0,0.0,21.862501
24.49,82.0,0.0,0.0,23.48,22.98,27.4,82.0,82.0,82.0,0.0,39.42,0.0,0.0,48.18,0.0
24.45,82.0,0.0,0.0,23.28,23.26,26.48,82.0,82.0,82.0,0.0,127.845,0.0,0.0,156.255,0.0
24.29,82.0,0.0,0.0,23.14,24.66,25.82,82.0,82.0,82.0,0.0,160.1775,0.0,0.0,195.7725,0.0
23.97,82.0,0.0,0.0,23.1,25.54,25.37,82.0,82.0,82.0,0.0,225.24748,0.0,0.0,275.3025,0.0
23.93,82.0,0.0,0.0,23.04,26.83,25.09,82.0,82.0,82.0,0.0,321.5925,0.0,0.0,393.05753,0.0
23.67,82.0,0.0,0.0,22.98,28.29,24.87,82.0,82.0,82.0,0.0,381.26248,0.0,0.0,465.98752,0.0
23.48,82.0,0.0,0.0,22.98,29.58,24.67,82.0,82.0,82.0,39.42,428.53497,0.0,48.18,523.765,0.0
23.28,82.0,0.0,0.0,23.26,30.25,24.51,82.0,82.0,82.0,127.845,387.9,0.0,156.255,474.1,0.0
23.14,82.0,0.0,0.0,24.66,30.09,24.35,82.0,82.0,82.0,160.1775,310.5675,0.0,195.7725,379.58252,0.0
23.1,82.0,0.0,0.0,25.54,29.87,24.17,82.0,82.0,82.0,225.24748,219.1275,0.0,275.3025,267.8225,0.0
23.04,82.0,0.0,0.0,26.83,29.39,23.97,82.0,82.0,82.0,321.5925,97.2,0.0,393.05753,118.8,0.0
22.98,82.0,0.0,0.0,28.29,28.2,23.87,82.0,82.0,82.0,381.26248,17.887499,0.0,465.98752,21.862501,0.0
22.98,82.0,39.42,48.18,29.58,27.4,23.88,82.0,82.0,82.0,428.53497,0.0,69.862495,523.765,0.0,85.387505
23.26,82.0,127.845,156.255,30.25,26.48,25.17,82.0,82.0,82.0,387.9,0.0,173.4525,474.1,0.0,211.99751
24.66,82.0,160.1775,195.7725,30.09,25.82,27.04,82.0,82.0,82.0,310.5675,0.0,280.82248,379.58252,0.0,343.2275
25.54,82.0,225.24748,275.3025,29.87,25.37,28.66,82.0,82.0,82.0,219.1275,0.0,344.96997,267.8225,0.0,421.63
26.83,82.0,321.5925,393.05753,29.39,25.09,29.8,82.0,82.0,82.0,97.2,0.0,407.9025,118.8,0.0,498.54752
28.29,82.0,381.26248,465.98752,28.2,24.87,30.82,82.0,82.0,82.0,17.887499,0.0,446.625,21.862501,0.0,545.875
29.58,82.0,428.53497,523.765,27.4,24.67,31.74,82.0,82.0,82.0,0.0,0.0,427.23,0.0,0.0,522.17004
30.25,82.0,387.9,474.1,26.48,24.51,32.1,82.0,82.0,82.0,0.0,0.0,364.86,0.0,0.0,445.94
30.09,82.0,310.5675,379.58252,25.82,24.35,32.36,82.0,82.0,82.0,0.0,0.0,267.14252,0.0,0.0,326.5075
29.87,82.0,219.1275,267.8225,25.37,24.17,30.01,82.0,82.0,82.0,0.0,0.0,154.48499,0.0,0.0,188.815
29.39,82.0,97.2,118.8,25.09,23.97,29.39,82.0,82.0,82.0,0.0,0.0,99.337494,0.0,0.0,121.412506
28.2,82.0,17.887499,21.862501,24.87,23.87,28.84,82.0,82.0,82.0,0.0,0.0,17.3475,0.0,0.0,21.2025
27.4,82.0,0.0,0.0,24.67,23.88,28.09,82.0,82.0,82.0,0.0,69.862495,0.0,0.0,85.387505,0.0
26.48,82.0,0.0,0.0,24.51,25.17,27.26,82.0,82.0,82.0,0.0,173.4525,0.0,0.0,211.99751,0.0
25.82,82.0,0.0,0.0,24.35,27.04,26.76,82.0,82.0,82.0,0.0,280.82248,0.0,0.0,343.2275,0.0
25.37,82.0,0.0,0.0,24.17,28.66,26.21,82.0,82.0,82.0,0.0,344.96997,0.0,0.0,421.63,0.0
25.09,82.0,0.0,0.0,23.97,29.8,25.7,82.0,82.0,82.0,0.0,407.9025,0.0,0.0,498.54752,0.0
24.87,82.0,0.0,0.0,23.87,30.82,25.44,82.0,82.0,82.0,0.0,446.625,0.0,0.0,545.875,0.0
24.67,82.0,0.0,0.0,23.88,31.74,24.95,82.0,82.0,82.0,69.862495,427.23,0.0,85.387505,522.17004,0.0
24.51,82.0,0.0,0.0,25.17,32.1,24.55,82.0,82.0,82.0,173.4525,364.86,0.0,211.99751,445.94,0.0
24.35,82.0,0.0,0.0,27.04,32.36,24.44,82.0,82.0,82.0,280.82248,267.14252,0.0,343.2275,326.5075,0.0
24.17,82.0,0.0,0.0,28.66,30.01,24.26,82.0,82.0,82.0,344.96997,154.48499,0.0,421.63,188.815,0.0
23.97,82.0,0.0,0.0,29.8,29.39,24.08,82.0,82.0,82.0,407.9025,99.337494,0.0,498.54752,121.412506,0.0
23.87,82.0,0.0,0.0,30.82,28.84,23.97,82.0,82.0,82.0,446.625,17.3475,0.0,545.875,21.2025,0.0
23.88,82.0,69.862495,85.387505,31.74,28.09,23.99,82.0,82.0,82.0,427.23,0.0,78.502495,522.17004,0.0,95.9475
25.17,82.0,173.4525,211.99751,32.1,27.26,25.11,82.0,82.0,82.0,364.86,0.0,146.43,445.94,0.0,178.97
27.04,82.0,280.82248,343.2275,32.36,26.76,26.29,82.0,82.0,82.0,267.14252,0.0,252.6975,326.5075,0.0,308.8525
28.66,82.0,344.96997,421.63,30.01,26.21,28.03,82.0,82.0,82.0,154.48499,0.0,295.965,188.815,0.0,361.73502
29.8,82.0,407.9025,498.54752,29.39,25.7,28.79,82.0,82.0,82.0,99.337494,0.0,371.8125,121.412506,0.0,454.4375
30.82,82.0,446.625,545.875,28.84,25.44,29.81,82.0,82.0,82.0,17.3475,0.0,421.4925,21.2025,0.0,515.15753
31.74,82.0,427.23,522.17004,28.09,24.95,30.75,82.0,82.0,82.0,0.0,0.0,394.56,0.0,0.0,482.24
32.1,82.0,364.86,445.94,27.26,24.55,31.1,82.0,82.0,82.0,0.0,0.0,292.2075,0.0,0.0,357.1425
32.36,82.0,267.14252,326.5075,26.76,24.44,29.48,82.0,82.0,82.0,0.0,0.0,202.1175,0.0,0.0,247.0325
30.01,82.0,154.48499,188.815,26.21,24.26,28.88,82.0,82.0,82.0,0.0,0.0,108.53999,0.0,0.0,132.66
29.39,82.0,99.337494,121.412506,25.7,24.08,25.99,82.0,82.0,82.0,0.0,0.0,40.364998,0.0,0.0,49.335
28.84,82.0,17.3475,21.2025,25.44,23.97,25.29,82.0,82.0,82.0,0.0,0.0,4.95,0.0,0.0,6.05
28.09,82.0,0.0,0.0,24.95,23.99,24.67,82.0,82.0,82.0,0.0,78.502495,0.0,0.0,95.9475,0.0
27.26,82.0,0.0,0.0,24.55,25.11,24.24,82.0,82.0,82.0,0.0,146.43,0.0,0.0,178.97,0.0
26.76,82.0,0.0,0.0,24.44,26.29,24.05,82.0,82.0,82.0,0.0,252.6975,0.0,0.0,308.8525,0.0
26.21,82.0,0.0,0.0,24.26,28.03,24.07,82.0,82.0,82.0,0.0,295.965,0.0,0.0,361.73502,0.0
25.7,82.0,0.0,0.0,24.08,28.79,24.23,82.0,82.0,82.0,0.0,371.8125,0.0,0.0,454.4375,0.0
25.44,82.0,0.0,0.0,23.97,29.81,24.06,82.0,82.0,82.0,0.0,421.4925,0.0,0.0,515.15753,0.0
24.95,82.0,0.0,0.0,23.99,30.75,23.95,82.0,82.0,82.0,78.502495,394.56,0.0,95.9475,482.24,0.0
24.55,82.0,0.0,0.0,25.11,31.1,23.85,82.0,82.0,82.0,146.43,292.2075,0.0,178.97,357.1425,0.0
24.44,82.0,0.0,0.0,26.29,29.48,23.76,82.0,82.0,82.0,252.6975,202.1175,0.0,308.8525,247.0325,0.0
24.26,82.0,0.0,0.0,28.03,28.88,23.78,82.0,82.0,82.0,295.965,108.53999,0.0,361.73502,132.66,0.0
24.08,82.0,0.0,0.0,28.79,25.99,23.73,82.0,82.0,82.0,371.8125,40.364998,0.0,454.4375,49.335,0.0
23.97,82.0,0.0,0.0,29.81,25.29,23.71,82.0,82.0,82.0,421.4925,4.95,0.0,515.15753,6.05,0.0
23.99,82.0,78.502495,95.9475,30.75,24.67,23.82,82.0,82.0,82.0,394.56,0.0,54.9225,482.24,0.0,67.1275
25.11,82.0,146.43,178.97,31.1,24.24,24.85,82.0,82.0,82.0,292.2075,0.0,100.1925,357.1425,0.0,122.4575
26.29,82.0,252.6975,308.8525,29.48,24.05,25.3,82.0,82.0,82.0,202.1175,0.0,171.0,247.0325,0.0,209.0
28.03,82.0,295.965,361.73502,28.88,24.07,25.82,82.0,82.0,82.0,108.53999,0.0,167.7375,132.66,0.0,205.0125
28.79,82.0,371.8125,454.4375,25.99,24.23,25.8,82.0,82.0,82.0,40.364998,0.0,172.305,49.335,0.0,210.595
29.81,82.0,421.4925,515.15753,25.29,24.06,25.89,82.0,82.0,82.0,4.95,0.0,186.525,6.05,0.0,227.975
30.75,82.0,394.56,482.24,24.67,23.95,26.36,82.0,82.0,82.0,0.0,0.0,173.60999,0.0,0.0,212.19
31.1,82.0,292.2075,357.1425,24.24,23.85,26.22,82.0,82.0,82.0,0.0,0.0,219.2175,0.0,0.0,267.9325
29.48,82.0,202.1175,247.0325,24.05,23.76,26.45,82.0,82.0,82.0,0.0,0.0,116.392494,0.0,0.0,142.2575
28.88,82.0,108.53999,132.66,24.07,23.78,26.06,82.0,82.0,82.0,0.0,0.0,96.524994,0.0,0.0,117.975006
25.99,82.0,40.364998,49.335,24.23,23.73,25.83,82.0,82.0,82.0,0.0,0.0,53.302498,0.0,0.0,65.1475
25.29,82.0,4.95,6.05,24.06,23.71,25.61,82.0,82.0,82.0,0.0,0.0,10.0125,0.0,0.0,12.2375
24.67,82.0,0.0,0.0,23.95,23.82,25.44,82.0,82.0,82.0,0.0,54.9225,0.0,0.0,67.1275,0.0
24.24,82.0,0.0,0.0,23.85,24.85,25.1,82.0,82.0,82.0,0.0,100.1925,0.0,0.0,122.4575,0.0
24.05,82.0,0.0,0.0,23.76,25.3,25.06,82.0,82.0,82.0,0.0,171.0,0.0,0.0,209.0,0.0
24.07,82.0,0.0,0.0,23.78,25.82,24.47,82.0,82.0,82.0,0.0,167.7375,0.0,0.0,205.0125,0.0
24.23,82.0,0.0,0.0,23.73,25.8,24.13,82.0,82.0,82.0,0.0,172.305,0.0,0.0,210.595,0.0
24.06,82.0,0.0,0.0,23.71,25.89,23.95,82.0,82.0,82.0,0.0,186.525,0.0,0.0,227.975,0.0
23.95,82.0,0.0,0.0,23.82,26.36,23.85,82.0,82.0,82.0,54.9225,173.60999,0.0,67.1275,212.19,0.0
23.85,82.0,0.0,0.0,24.85,26.22,23.87,82.0,82.0,82.0,100.1925,219.2175,0.0,122.4575,267.9325,0.0
23.76,82.0,0.0,0.0,25.3,26.45,24.26,82.0,82.0,82.0,171.0,116.392494,0.0,209.0,142.2575,0.0
23.78,82.0,0.0,0.0,25.82,26.06,24.32,82.0,82.0,82.0,167.7375,96.524994,0.0,205.0125,117.975006,0.0
23.73,82.0,0.0,0.0,25.8,25.83,24.36,82.0,82.0,82.0,172.305,53.302498,0.0,210.595,65.1475,0.0
23.71,82.0,0.0,0.0,25.89,25.61,24.25,82.0,82.0,82.0,186.525,10.0125,0.0,227.975,12.2375,0.0
23.82,82.0,54.9225,67.1275,26.36,25.44,23.99,82.0,82.0,82.0,173.60999,0.0,22.8375,212.19,0.0,27.9125
24.85,82.0,100.1925,122.4575,26.22,25.1,24.48,82.0,82.0,82.0,219.2175,0.0,61.56,267.9325,0.0,75.240005
25.3,82.0,171.0,209.0,26.45,25.06,24.71,82.0,82.0,82.0,116.392494,0.0,100.3275,142.2575,0.0,122.6225
25.82,82.0,167.7375,205.0125,26.06,24.47,24.94,82.0,82.0,82.0,96.524994,0.0,206.1675,117.975006,0.0,251.9825
25.8,82.0,172.305,210.595,25.83,24.13,25.65,82.0,82.0,82.0,53.302498,0.0,171.1575,65.1475,0.0,209.1925
25.89,82.0,186.525,227.975,25.61,23.95,25.6,82.0,82.0,82.0,10.0125,0.0,171.1125,12.2375,0.0,209.1375
26.36,82.0,173.60999,212.19,25.44,23.85,25.7,82.0,82.0,82.0,0.0,0.0,211.61249,0.0,0.0,258.6375
26.22,82.0,219.2175,267.9325,25.1,23.87,26.22,82.0,82.0,82.0,0.0,0.0,235.86751,0.0,0.0,288.28253
26.45,82.0,116.392494,142.2575,25.06,24.26,26.87,82.0,82.0,82.0,0.0,0.0,147.17249,0.0,0.0,179.8775
26.06,82.0,96.524994,117.975006,24.47,24.32,26.37,82.0,82.0,82.0,0.0,0.0,122.46749,0.0,0.0,149.6825
25.83,82.0,53.302498,65.1475,24.13,24.36,26.16,82.0,82.0,82.0,0.0,0.0,66.9825,0.0,0.0,81.86751
25.61,82.0,10.0125,12.2375,23.95,24.25,25.99,82.0,82.0,82.0,0.0,0.0,10.4625,0.0,0.0,12.7875
25.44,82.0,0.0,0.0,23.85,23.99,25.63,82.0,82.0,82.0,0.0,22.8375,0.0,0.0,27.9125,0.0
25.1,82.0,0.0,0.0,23.87,24.48,25.21,82.0,82.0,82.0,0.0,61.56,0.0,0.0,75.240005,0.0
25.06,82.0,0.0,0.0,24.26,24.71,24.98,82.0,82.0,82.0,0.0,100.3275,0.0,0.0,122.6225,0.0
24.47,82.0,0.0,0.0,24.32,24.94,24.66,82.0,82.0,82.0,0.0,206.1675,0.0,0.0,251.9825,0.0
24.13,82.0,0.0,0.0,24.36,25.65,24.44,82.0,82.0,82.0,0.0,171.1575,0.0,0.0,209.1925,0.0
23.95,82.0,0.0,0.0,24.25,25.6,24.13,82.0,82.0,82.0,0.0,171.1125,0.0,0.0,209.1375,0.0
23.85,82.0,0.0,0.0,23.99,25.7,23.83,82.0,82.0,82.0,22.8375,211.61249,0.0,27.9125,258.6375,0.0
23.87,82.0,0.0,0.0,24.48,26.22,23.63,82.0,82.0,82.0,61.56,235.86751,0.0,75.240005,288.28253,0.0
24.26,82.0,0.0,0.0,24.71,26.87,23.68,82.0,82.0,82.0,100.3275,147.17249,0.0,122.6225,179.8775,0.0
24.32,82.0,0.0,0.0,24.94,26.37,23.6,82.0,82.0,82.0,206.1675,122.46749,0.0,251.9825,149.6825,0.0
24.36,82.0,0.0,0.0,25.65,26.16,23.5,82.0,82.0,82.0,171.1575,66.9825,0.0,209.1925,81.86751,0.0
24.25,82.0,0.0,0.0,25.6,25.99,23.53,82.0,82.0,82.0,171.1125,10.4625,0.0,209.1375,12.7875,0.0
23.99,82.0,22.8375,27.9125,25.7,25.63,23.62,82.0,82.0,82.0,211.61249,0.0,36.652496,258.6375,0.0,44.7975
24.48,82.0,61.56,75.240005,26.22,25.21,24.22,82.0,82.0,82.0,235.86751,0.0,59.827496,288.28253,0.0,73.1225
24.71,82.0,100.3275,122.6225,26.87,24.98,24.62,82.0,82.0,82.0,147.17249,0.0,102.06,179.8775,0.0,124.740005
24.94,82.0,206.1675,251.9825,26.37,24.66,25.41,82.0,82.0,82.0,122.46749,0.0,191.9925,149.6825,0.0,234.6575
25.65,82.0,171.1575,209.1925,26.16,24.44,26.44,82.0,82.0,82.0,66.9825,0.0,208.14749,81.86751,0.0,254.4025
25.6,82.0,171.1125,209.1375,25.99,24.13,27.34,82.0,82.0,82.0,10.4625,0.0,352.5525,12.7875,0.0,430.89752
25.7,82.0,211.61249,258.6375,25.63,23.83,29.09,82.0,82.0,82.0,0.0,0.0,336.105,0.0,0.0,410.795
26.22,82.0,235.86751,288.28253,25.21,23.63,29.46,82.0,82.0,82.0,0.0,0.0,370.1925,0.0,0.0,452.45752
26.87,82.0,147.17249,179.8775,24.98,23.68,29.45,82.0,82.0,82.0,0.0,0.0,297.7425,0.0,0.0,363.90753
26.37,82.0,122.46749,149.6825,24.66,23.6,29.61,82.0,82.0,82.0,0.0,0.0,195.54749,0.0,0.0,239.0025
26.16,82.0,66.9825,81.86751,24.44,23.5,28.66,82.0,82.0,82.0,0.0,0.0,91.26,0.0,0.0,111.54
25.99,82.0,10.4625,12.7875,24.13,23.53,27.25,82.0,82.0,82.0,0.0,0.0,16.83,0.0,0.0,20.570002
25.63,82.0,0.0,0.0,23.83,23.62,26.77,82.0,82.0,82.0,0.0,36.652496,0.0,0.0,44.7975,0.0
25.21,82.0,0.0,0.0,23.63,24.22,26.33,82.0,82.0,82.0,0.0,59.827496,0.0,0.0,73.1225,0.0
24.98,82.0,0.0,0.0,23.68,24.62,25.96,82.0,82.0,82.0,0.0,102.06,0.0,0.0,124.740005,0.0
24.66,82.0,0.0,0.0,23.6,25.41,25.6,82.0,82.0,82.0,0.0,191.9925,0.0,0.0,234.6575,0.0
24.44,82.0,0.0,0.0,23.5,26.44,25.3,82.0,82.0,82.0,0.0,208.14749,0.0,0.0,254.4025,0.0
24.13,82.0,0.0,0.0,23.53,27.34,24.87,82.0,82.0,82.0,0.0,352.5525,0.0,0.0,430.89752,0.0
23.83,82.0,0.0,0.0,23.62,29.09,24.66,82.0,82.0,82.0,36.652496,336.105,0.0,44.7975,410.795,0.0
23.63,82.0,0.0,0.0,24.22,29.46,24.44,82.0,82.0,82.0,59.827496,370.1925,0.0,73.1225,452.45752,0.0
23.68,82.0,0.0,0.0,24.62,29.45,24.21,82.0,82.0,82.0,102.06,297.7425,0.0,124.740005,363.90753,0.0
23.6,82.0,0.0,0.0,25.41,29.61,24.14,82.0,82.0,82.0,191.9925,195.54749,0.0,234.6575,239.0025,0.0
23.5,82.0,0.0,0.0,26.44,28.66,23.94,82.0,82.0,82.0,208.14749,91.26,0.0,254.4025,111.54,0.0
23.53,82.0,0.0,0.0,27.34,27.25,23.92,82.0,82.0,82.0,352.5525,16.83,0.0,430.89752,20.570002,0.0
23.62,82.0,36.652496,44.7975,29.09,26.77,23.87,82.0,82.0,82.0,336.105,0.0,18.134998,410.795,0.0,22.165
24.22,82.0,59.827496,73.1225,29.46,26.33,24.09,82.0,82.0,82.0,370.1925,0.0,54.405,452.45752,0.0,66.495
24.62,82.0,102.06,124.740005,29.45,25.96,25.13,82.0,82.0,82.0,297.7425,0.0,126.945,363.90753,0.0,155.15501
25.41,82.0,191.9925,234.6575,29.61,25.6,25.48,82.0,82.0,82.0,195.54749,0.0,242.25748,239.0025,0.0,296.0925
26.44,82.0,208.14749,254.4025,28.66,25.3,27.05,82.0,82.0,82.0,91.26,0.0,200.97,111.54,0.0,245.63
27.34,82.0,352.5525,430.89752,27.25,24.87,27.43,82.0,82.0,82.0,16.83,0.0,375.65997,20.570002,0.0,459.14
29.09,82.0,336.105,410.795,26.77,24.66,29.72,82.0,82.0,82.0,0.0,0.0,315.7425,0.0,0.0,385.90753
29.46,82.0,370.1925,452.45752,26.33,24.44,28.42,82.0,82.0,82.0,0.0,0.0,357.93,0.0,0.0,437.47003
29.45,82.0,297.7425,363.90753,25.96,24.21,29.44,82.0,82.0,82.0,0.0,0.0,289.5525,0.0,0.0,353.89752
29.61,82.0,195.54749,239.0025,25.6,24.14,29.51,82.0,82.0,82.0,0.0,0.0,188.50499,0.0,0.0,230.395
28.66,82.0,91.26,111.54,25.3,23.94,28.84,82.0,82.0,82.0,0.0,0.0,82.2825,0.0,0.0,100.567505
27.25,82.0,16.83,20.570002,24.87,23.92,28.05,82.0,82.0,82.0,0.0,0.0,17.55,0.0,0.0,21.45
26.77,82.0,0.0,0.0,24.66,23.87,27.42,82.0,82.0,82.0,0.0,18.134998,0.0,0.0,22.165,0.0
26.33,82.0,0.0,0.0,24.44,24.09,26.99,82.0,82.0,82.0,0.0,54.405,0.0,0.0,66.495,0.0
25.96,82.0,0.0,0.0,24.21,25.13,26.38,82.0,82.0,82.0,0.0,126.945,0.0,0.0,155.15501,0.0
25.6,82.0,0.0,0.0,24.14,25.48,25.91,82.0,82.0,82.0,0.0,242.25748,0.0,0.0,296.0925,0.0
25.3,82.0,0.0,0.0,23.94,27.05,25.51,82.0,82.0,82.0,0.0,200.97,0.0,0.0,245.63,0.0
24.87,82.0,0.0,0.0,23.92,27.43,25.22,82.0,82.0,82.0,0.0,375.65997,0.0,0.0,459.14,0.0
24.66,82.0,0.0,0.0,23.87,29.72,24.92,82.0,82.0,82.0,18.134998,315.7425,0.0,22.165,385.90753,0.0
24.44,82.0,0.0,0.0,24.09,28.42,24.74,82.0,82.0,82.0,54.405,357.93,0.0,66.495,437.47003,0.0
24.21,82.0,0.0,0.0,25.13,29.44,24.95,82.0,82.0,82.0,126.945,289.5525,0.0,155.15501,353.89752,0.0
24.14,82.0,0.0,0.0,25.48,29.51,24.9,82.0,82.0,82.0,242.25748,188.50499,0.0,296.0925,230.395,0.0
23.94,82.0,0.0,0.0,27.05,28.84,24.88,82.0,82.0,82.0,200.97,82.2825,0.0,245.63,100.567505,0.0
23.92,82.0,0.0,0.0,27.43,28.05,24.78,82.0,82.0,82.0,375.65997,17.55,0.0,459.14,21.45,0.0
23.87,82.0,18.134998,22.165,29.72,27.42,24.77,82.0,82.0,82.0,315.7425,0.0,58.2975,385.90753,0.0,71.2525
24.09,82.0,54.405,66.495,28.42,26.99,25.41,82.0,82.0,82.0,357.93,0.0,123.255,437.47003,0.0,150.645
25.13,82.0,126.945,155.15501,29.44,26.38,26.5,82.0,82.0,82.0,289.5525,0.0,218.20499,353.89752,0.0,266.695
25.48,82.0,242.25748,296.0925,29.51,25.91,27.75,82.0,82.0,82.0,188.50499,0.0,272.52,230.395,0.0,333.08
27.05,82.0,200.97,245.63,28.84,25.51,28.7,82.0,82.0,82.0,82.2825,0.0,349.76248,100.567505,0.0,427.48752
27.43,82.0,375.65997,459.14,28.05,25.22,29.9,82.0,82.0,82.0,17.55,0.0,413.00998,21.45,0.0,504.79
29.72,82.0,315.7425,385.90753,27.42,24.92,30.89,82.0,82.0,82.0,0.0,0.0,399.4425,0.0,0.0,488.20752
28.42,82.0,357.93,437.47003,26.99,24.74,31.54,82.0,82.0,82.0,0.0,0.0,372.105,0.0,0.0,454.795
29.44,82.0,289.5525,353.89752,26.38,24.95,31.92,82.0,82.0,82.0,0.0,0.0,267.09747,0.0,0.0,326.4525
29.51,82.0,188.50499,230.395,25.91,24.9,31.06,82.0,82.0,82.0,0.0,0.0,126.427505,0.0,0.0,154.5225
28.84,82.0,82.2825,100.567505,25.51,24.88,29.0,82.0,82.0,82.0,0.0,0.0,84.06,0.0,0.0,102.740005
28.05,82.0,17.55,21.45,25.22,24.78,28.46,82.0,82.0,82.0,0.0,0.0,16.942501,0.0,0.0,20.7075
27.42,82.0,0.0,0.0,24.92,24.77,27.9,82.0,82.0,82.0,0.0,58.2975,0.0,0.0,71.2525,0.0
26.99,82.0,0.0,0.0,24.74,25.41,27.34,82.0,82.0,82.0,0.0,123.255,0.0,0.0,150.645,0.0
