is_hora_punta,tarifa_soles_kwh,mall_cost_soles,mall_co2_indirect_kg
1,0.4616,937.04803,1178.415
1,0.4616,891.3496,1120.9456
1,0.4616,545.6112,686.151
0,0.2916,211.40999,283.04
0,0.2916,181.95839,243.60959
0,0.2916,182.25,244.0
0,0.2916,179.04239,239.7056
0,0.2916,177.29279,237.36319
0,0.2916,173.21039,231.8976
0,0.2916,168.25319,225.2608
0,0.2916,174.3768,233.4592
0,0.2916,193.3308,258.8352
0,0.2916,231.5304,309.9776
0,0.2916,346.71237,464.18558
0,0.2916,520.21436,696.4736
0,0.2916,628.1064,840.9216
0,0.2916,660.1824,883.8656
0,0.2916,640.06195,856.928
0,0.2916,635.97955,851.4624
0,0.2916,649.10156,869.0304
0,0.2916,667.1808,893.23517
0,0.2916,659.89075,883.47516
1,0.4616,1048.2936,1318.3156
1,0.4616,1044.6008,1313.6715
1,0.4616,1006.74963,1266.0706
1,0.4616,916.7376,1152.873
1,0.4616,534.53284,672.219
0,0.2916,211.40999,283.04
0,0.2916,193.0392,258.4448
0,0.2916,181.6668,243.2192
0,0.2916,182.25,244.0
0,0.2916,171.16919,229.1648
0,0.2916,179.334,240.096
0,0.2916,166.5036,222.9184
0,0.2916,179.334,240.096
0,0.2916,223.36559,299.0464
0,0.2916,280.2276,375.1744
0,0.2916,343.5048,459.8912
0,0.2916,518.7564,694.5216
0,0.2916,591.0732,791.34076
0,0.2916,613.2348,821.01117
0,0.2916,620.8164,831.16156
0,0.2916,626.6484,838.9696
0,0.2916,652.8924,874.1056
0,0.2916,663.0984,887.7696
0,0.2916,652.0176,872.9344
1,0.4616,1018.2896,1280.583
1,0.4616,1005.3648,1264.329
1,0.4616,992.44,1248.0751
1,0.4616,900.5816,1132.5555
1,0.4616,536.3792,674.541
0,0.2916,224.24039,300.2176
0,0.2916,199.45439,267.0336
0,0.2916,193.91399,259.616
0,0.2916,186.04079,249.0752
0,0.2916,174.3768,233.4592
0,0.2916,184.2912,246.73279
0,0.2916,167.37839,224.0896
0,0.2916,200.3292,268.2048
0,0.2916,243.486,325.984
0,0.2916,287.22598,384.544
0,0.2916,337.6728,452.0832
0,0.2916,506.80078,678.5152
0,0.2916,635.1048,850.2912
0,0.2916,653.76715,875.2768
0,0.2916,607.98596,813.984
0,0.2916,609.1524,815.5456
0,0.2916,614.10956,822.1824
0,0.2916,617.0256,826.08636
0,0.2916,610.902,817.888
1,0.4616,965.66724,1214.406
1,0.4616,954.5888,1200.474
1,0.4616,943.51044,1186.542
1,0.4616,864.11523,1086.696
1,0.4616,503.144,632.745
0,0.2916,204.12,273.28
0,0.2916,176.418,236.192
0,0.2916,167.37839,224.0896
0,0.2916,168.25319,225.2608
0,0.2916,152.2152,203.7888
0,0.2916,160.37999,214.72
0,0.2916,155.42279,208.08319
0,0.2916,169.12799,226.43199
0,0.2916,197.1216,263.9104
0,0.2916,265.0644,354.8736
0,0.2916,338.25598,452.86398
0,0.2916,540.91797,724.19196
0,0.2916,647.9352,867.4688
0,0.2916,665.1396,890.5024
0,0.2916,652.8924,874.1056
0,0.2916,667.1808,893.23517
0,0.2916,672.138,899.872
0,0.2916,679.13635,909.2416
0,0.2916,663.0984,887.7696
1,0.4616,1011.3656,1271.8755
1,0.4616,985.9776,1239.948
1,0.4616,956.43524,1202.796
1,0.4616,875.6552,1101.2085
1,0.4616,522.9928,657.7065
0,0.2916,208.2024,278.7456
0,0.2916,183.4164,245.5616
0,0.2916,174.3768,233.4592
0,0.2916,174.3768,233.4592
0,0.2916,170.29439,227.99359
0,0.2916,169.41959,226.8224
0,0.2916,163.29599,218.624
0,0.2916,193.3308,258.8352
0,0.2916,255.44159,341.9904
0,0.2916,319.302,427.488
0,0.2916,377.62198,505.568
0,0.2916,564.82916,756.2048
0,0.2916,697.2156,933.4464
0,0.2916,682.05237,913.14557
0,0.2916,700.1316,937.3504
0,0.2916,697.5072,933.8368
0,0.2916,701.00635,938.5216
0,0.2916,675.3456,904.1664
0,0.2916,669.222,895.96796
1,0.4616,1025.6752,1289.871
1,0.4616,1012.7504,1273.6171
1,0.4616,991.05524,1246.3335
1,0.4616,914.89124,1150.551
1,0.4616,533.148,670.4775
0,0.2916,207.32759,277.5744
0,0.2916,181.3752,242.8288
0,0.2916,175.25159,234.6304
0,0.2916,173.21039,231.8976
0,0.2916,168.5448,225.6512
0,0.2916,166.21199,222.528
0,0.2916,158.33879,211.9872
0,0.2916,187.2072,250.6368
0,0.2916,245.2356,328.3264
0,0.2916,310.2624,415.3856
0,0.2916,365.66638,489.56158
0,0.2916,554.9148,742.9312
0,0.2916,689.34235,922.9056
0,0.2916,715.0032,957.2608
0,0.2916,696.0492,931.88477
0,0.2916,679.13635,909.2416
0,0.2916,714.12836,956.0896
0,0.2916,709.46277,949.8432
0,0.2916,694.29956,929.54236
1,0.4616,1065.3728,1339.7941
1,0.4616,1038.6,1306.125
1,0.4616,1009.0576,1268.973
1,0.4616,955.0504,1201.0546
1,0.4616,584.8472,735.4935
0,0.2916,204.41159,273.67038
0,0.2916,187.2072,250.6368
0,0.2916,178.16759,238.5344
0,0.2916,178.4592,238.92479
0,0.2916,179.334,240.096
0,0.2916,169.12799,226.43199
0,0.2916,169.12799,226.43199
0,0.2916,177.29279,237.36319
0,0.2916,197.4132,264.30078
0,0.2916,297.14038,397.8176
0,0.2916,359.5428,481.3632
0,0.2916,542.95917,726.9248
0,0.2916,672.138,899.872
0,0.2916,700.1316,937.3504
0,0.2916,704.50555,943.20636
0,0.2916,714.12836,956.0896
0,0.2916,735.99835,985.36957
0,0.2916,735.99835,985.36957
0,0.2916,722.87634,967.8016
1,0.4616,1113.3793,1400.166
1,0.4616,1089.376,1369.98
1,0.4616,1065.8345,1340.3745
1,0.4616,979.9768,1232.4015
1,0.4616,561.3056,705.888
0,0.2916,207.32759,277.5744
0,0.2916,185.166,247.90399
0,0.2916,177.29279,237.36319
0,0.2916,176.418,236.192
0,0.2916,178.4592,238.92479
0,0.2916,191.2896,256.1024
0,0.2916,184.5828,247.1232
0,0.2916,185.166,247.90399
0,0.2916,189.83159,254.15039
0,0.2916,203.53679,272.4992
0,0.2916,317.5524,425.1456
0,0.2916,504.75958,675.7824
0,0.2916,613.818,821.792
0,0.2916,645.3108,863.9552
0,0.2916,646.4772,865.5168
0,0.2916,659.016,882.30396
0,0.2916,635.97955,851.4624
0,0.2916,627.23157,839.75037
0,0.2916,621.108,831.552
1,0.4616,970.2832,1220.211
1,0.4616,957.82,1204.5375
1,0.4616,938.8944,1180.737
1,0.4616,840.5736,1057.0905
1,0.4616,482.372,606.6225
0,0.2916,193.62239,259.2256
0,0.2916,176.418,236.192
0,0.2916,168.5448,225.6512
0,0.2916,169.41959,226.8224
0,0.2916,167.08679,223.69919
0,0.2916,163.29599,218.624
0,0.2916,159.50519,213.5488
0,0.2916,178.16759,238.5344
0,0.2916,197.1216,263.9104
0,0.2916,237.07079,317.3952
0,0.2916,335.6316,449.3504
0,0.2916,499.80237,669.14557
0,0.2916,628.1064,840.9216
0,0.2916,654.0588,875.6672
0,0.2916,660.1824,883.8656
0,0.2916,669.222,895.96796
0,0.2916,682.9272,914.3168
0,0.2916,677.09515,906.5088
0,0.2916,681.17755,911.97437
1,0.4616,1062.6033,1336.311
1,0.4616,1024.2904,1288.1295
1,0.4616,989.2088,1244.0115
1,0.4616,883.04083,1110.4965
1,0.4616,526.224,661.77
0,0.2916,205.28639,274.84158
0,0.2916,174.3768,233.4592
0,0.2916,173.21039,231.8976
0,0.2916,169.41959,226.8224
0,0.2916,173.502,232.288
0,0.2916,165.33719,221.3568
0,0.2916,156.29759,209.2544
0,0.2916,185.166,247.90399
0,0.2916,198.288,265.472
0,0.2916,261.5652,350.18878
0,0.2916,352.836,472.384
0,0.2916,499.80237,669.14557
0,0.2916,610.02716,816.7168
0,0.2916,626.94,839.36
0,0.2916,642.97797,860.832
0,0.2916,655.80835,878.0096
0,0.2916,676.51196,905.72797
0,0.2916,676.2204,905.3376
0,0.2916,652.8924,874.1056
1,0.4616,1054.756,1326.4425
1,0.4616,1019.67444,1282.3245
1,0.4616,997.9792,1255.041
1,0.4616,901.96643,1134.297
1,0.4616,524.83923,660.0285
0,0.2916,210.24359,281.4784
0,0.2916,193.3308,258.8352
0,0.2916,178.16759,238.5344
0,0.2916,186.624,249.85599
0,0.2916,190.1232,254.5408
0,0.2916,188.08199,251.808
0,0.2916,173.502,232.288
0,0.2916,186.04079,249.0752
0,0.2916,223.07399,298.656
0,0.2916,279.64438,374.3936
0,0.2916,324.55078,434.5152
0,0.2916,488.7216,654.31036
0,0.2916,579.9924,776.5056
0,0.2916,604.7784,809.6896
0,0.2916,610.02716,816.7168
0,0.2916,628.9812,842.0928
0,0.2916,604.7784,809.6896
0,0.2916,659.30756,882.6944
0,0.2916,659.016,882.30396
1,0.4616,1021.0592,1284.066
1,0.4616,998.9024,1256.202
1,0.4616,971.668,1221.9525
1,0.4616,883.5024,1111.077
1,0.4616,564.5368,709.95154
0,0.2916,213.45119,285.7728
0,0.2916,178.16759,238.5344
0,0.2916,185.166,247.90399
0,0.2916,190.4148,254.9312
0,0.2916,178.4592,238.92479
0,0.2916,170.586,228.384
0,0.2916,158.0472,211.5968
0,0.2916,173.502,232.288
0,0.2916,197.9964,265.0816
0,0.2916,255.15,341.6
0,0.2916,317.5524,425.1456
0,0.2916,453.72958,607.4624
0,0.2916,562.2048,752.69116
0,0.2916,586.11597,784.704
0,0.2916,596.90515,799.1488
0,0.2916,600.1128,803.4432
0,0.2916,607.98596,813.984
0,0.2916,545.8752,730.8288
0,0.2916,467.72638,626.2016
1,0.4616,929.2008,1168.5465
1,0.4616,938.8944,1180.737
1,0.4616,919.5072,1156.356
1,0.4616,829.0336,1042.578
1,0.4616,511.9144,643.77454
0,0.2916,213.7428,286.1632
0,0.2916,189.2484,253.3696
0,0.2916,185.166,247.90399
0,0.2916,183.4164,245.5616
0,0.2916,179.334,240.096
0,0.2916,175.25159,234.6304
0,0.2916,174.08519,233.0688
0,0.2916,191.2896,256.1024
0,0.2916,208.49399,279.136
0,0.2916,267.3972,357.9968
0,0.2916,369.45718,494.63678
0,0.2916,516.4236,691.3984
0,0.2916,625.19037,837.0176
0,0.2916,604.7784,809.6896
0,0.2916,586.11597,784.704
0,0.2916,590.19836,790.16956
0,0.2916,599.82117,803.0528
0,0.2916,591.0732,791.34076
0,0.2916,575.91,771.04
1,0.4616,916.7376,1152.873
1,0.4616,895.96564,1126.7505
1,0.4616,886.27203,1114.56
1,0.4616,845.18964,1062.8955
1,0.4616,554.8432,697.761
0,0.2916,215.49239,288.50558
0,0.2916,186.91559,250.2464
0,0.2916,181.08359,242.4384
0,0.2916,179.334,240.096
0,0.2916,173.502,232.288
0,0.2916,166.21199,222.528
0,0.2916,164.17079,219.7952
0,0.2916,174.08519,233.0688
0,0.2916,192.1644,257.2736
0,0.2916,257.1912,344.3328
0,0.2916,352.25278,471.60318
0,0.2916,507.9672,680.0768
0,0.2916,634.8132,849.90076
0,0.2916,636.8544,852.6336
0,0.2916,628.9812,842.0928
0,0.2916,659.016,882.30396
0,0.2916,685.25995,917.44
0,0.2916,687.0096,919.7824
0,0.2916,687.30115,920.1728
1,0.4616,1057.5256,1329.9255
1,0.4616,1028.9064,1293.9346
1,0.4616,983.208,1236.465
1,0.4616,892.73444,1122.687
1,0.4616,534.0712,671.6385
0,0.2916,202.37039,270.9376
0,0.2916,175.25159,234.6304
0,0.2916,170.29439,227.99359
0,0.2916,169.12799,226.43199
0,0.2916,169.12799,226.43199
0,0.2916,167.37839,224.0896
0,0.2916,161.25479,215.89119
0,0.2916,172.6272,231.11679
0,0.2916,190.4148,254.9312
0,0.2916,211.9932,283.8208
0,0.2916,346.42078,463.7952
0,0.2916,511.758,685.152
0,0.2916,609.7356,816.32635
0,0.2916,610.3188,817.1072
0,0.2916,624.024,835.456
0,0.2916,641.8116,859.2704
0,0.2916,647.06036,866.2976
0,0.2916,640.06195,856.928
0,0.2916,638.89557,855.3664
1,0.4616,1016.44324,1278.261
1,0.4616,1011.3656,1271.8755
1,0.4616,983.208,1236.465
1,0.4616,883.04083,1110.4965
1,0.4616,529.4552,665.8335
0,0.2916,206.1612,276.0128
0,0.2916,189.2484,253.3696
0,0.2916,177.29279,237.36319
0,0.2916,178.4592,238.92479
0,0.2916,179.334,240.096
0,0.2916,172.33559,230.7264
0,0.2916,165.33719,221.3568
0,0.2916,186.3324,249.46559
0,0.2916,194.4972,260.3968
0,0.2916,258.3576,345.89438
0,0.2916,330.38278,442.32318
0,0.2916,508.84198,681.248
0,0.2916,601.86237,805.7856
0,0.2916,610.02716,816.7168
0,0.2916,628.9812,842.0928
0,0.2916,645.01917,863.56476
0,0.2916,686.4264,919.0016
0,0.2916,698.38196,935.008
0,0.2916,666.0144,891.6736
1,0.4616,1027.06,1291.6125
1,0.4616,1019.67444,1282.3245
1,0.4616,995.6712,1252.1385
1,0.4616,910.7368,1145.3265
1,0.4616,537.3024,675.702
0,0.2916,224.24039,300.2176
0,0.2916,190.99799,255.71199
0,0.2916,184.87439,247.5136
0,0.2916,188.3736,252.1984
0,0.2916,180.20879,241.2672
0,0.2916,174.3768,233.4592
0,0.2916,175.5432,235.0208
0,0.2916,191.2896,256.1024
0,0.2916,251.35919,336.52478
0,0.2916,315.8028,422.8032
0,0.2916,398.90878,534.0672
0,0.2916,560.74677,750.7392
0,0.2916,696.34076,932.2752
0,0.2916,708.8796,949.0624
0,0.2916,713.2536,954.9184
0,0.2916,698.0904,934.61755
0,0.2916,716.16956,958.8224
0,0.2916,703.3392,941.6448
0,0.2916,687.30115,920.1728
1,0.4616,1092.6072,1374.0435
1,0.4616,1087.9912,1368.2385
1,0.4616,1047.832,1317.735
1,0.4616,931.04724,1170.8685
1,0.4616,526.224,661.77
0,0.2916,209.66039,280.6976
0,0.2916,175.5432,235.0208
0,0.2916,171.16919,229.1648
0,0.2916,161.838,216.672
0,0.2916,158.922,212.76799
0,0.2916,156.58919,209.64479
0,0.2916,151.63199,203.008
0,0.2916,171.4608,229.55519
0,0.2916,228.32278,305.6832
0,0.2916,299.18158,400.55038
0,0.2916,351.96118,471.2128
0,0.2916,519.9228,696.0832
0,0.2916,642.97797,860.832
0,0.2916,672.138,899.872
0,0.2916,676.2204,905.3376
0,0.2916,682.9272,914.3168
0,0.2916,679.13635,909.2416
0,0.2916,693.1332,927.9808
0,0.2916,712.3788,953.7472
1,0.4616,1126.304,1416.42
1,0.4616,1114.764,1401.9075
1,0.4616,1075.528,1352.5651
1,0.4616,974.89923,1226.016
1,0.4616,562.6904,707.6295
0,0.2916,229.4892,307.24478
0,0.2916,199.45439,267.0336
0,0.2916,186.3324,249.46559
0,0.2916,186.04079,249.0752
0,0.2916,189.54,253.76
0,0.2916,183.4164,245.5616
0,0.2916,178.16759,238.5344
0,0.2916,201.49559,269.7664
0,0.2916,270.6048,362.2912
0,0.2916,330.38278,442.32318
0,0.2916,393.65997,527.04
0,0.2916,577.9512,773.77277
0,0.2916,709.17114,949.45276
0,0.2916,726.37555,972.4864
0,0.2916,732.2076,980.2944
0,0.2916,741.2472,992.3968
0,0.2916,747.07916,1000.2048
0,0.2916,754.3692,1009.9648
0,0.2916,756.1188,1012.3072
1,0.4616,1181.2344,1485.4995
1,0.4616,1163.6936,1463.4406
1,0.4616,1149.384,1445.4451
1,0.4616,1038.6,1306.125
1,0.4616,593.156,745.9425
0,0.2916,225.40678,301.7792
0,0.2916,205.28639,274.84158
0,0.2916,202.37039,270.9376
0,0.2916,195.9552,262.3488
0,0.2916,193.91399,259.616
0,0.2916,176.418,236.192
0,0.2916,165.0456,220.9664
0,0.2916,218.11679,292.0192
0,0.2916,291.30838,390.00958
0,0.2916,367.416,491.904
0,0.2916,415.8216,556.7104
0,0.2916,584.9496,783.1424
0,0.2916,759.0348,1016.2112
0,0.2916,779.4468,1043.5392
0,0.2916,773.3232,1035.3408
0,0.2916,770.1156,1031.0464
0,0.2916,763.40875,1022.0672
0,0.2916,773.3232,1035.3408
0,0.2916,775.3644,1038.0736
1,0.4616,1208.4689,1519.749
1,0.4616,1195.5441,1503.495
1,0.4616,1184.4656,1489.563
1,0.4616,1138.3057,1431.5131
1,0.4616,667.9352,839.9835
0,0.2916,247.85999,331.84
0,0.2916,224.24039,300.2176
0,0.2916,205.28639,274.84158
0,0.2916,199.45439,267.0336
0,0.2916,193.0392,258.4448
0,0.2916,188.3736,252.1984
0,0.2916,184.2912,246.73279
0,0.2916,195.372,261.568
0,0.2916,243.1944,325.5936
0,0.2916,299.47318,400.9408
0,0.2916,350.50317,469.2608
0,0.2916,514.9656,689.4464
0,0.2916,640.06195,856.928
0,0.2916,629.27277,842.48315
0,0.2916,617.9004,827.25757
0,0.2916,617.0256,826.08636
0,0.2916,626.94,839.36
0,0.2916,628.9812,842.0928
0,0.2916,624.8988,836.6272
1,0.4616,967.5136,1216.728
1,0.4616,978.13043,1230.0795
1,0.4616,969.36,1219.05
1,0.4616,912.1216,1147.068
1,0.4616,563.152,708.21
0,0.2916,215.49239,288.50558
0,0.2916,185.166,247.90399
0,0.2916,176.418,236.192
0,0.2916,173.21039,231.8976
0,0.2916,165.33719,221.3568
0,0.2916,165.33719,221.3568
0,0.2916,158.33879,211.9872
0,0.2916,169.41959,226.8224
0,0.2916,184.2912,246.73279
0,0.2916,211.9932,283.8208
0,0.2916,334.75677,448.1792
0,0.2916,535.086,716.384
0,0.2916,645.894,864.73596
0,0.2916,658.1412,881.1328
0,0.2916,661.0572,885.0368
0,0.2916,655.22516,877.22876
0,0.2916,642.10315,859.66077
0,0.2916,632.1888,846.3872
0,0.2916,624.024,835.456
1,0.4616,993.8248,1249.8165
1,0.4616,987.82404,1242.27
1,0.4616,974.89923,1226.016
1,0.4616,889.9648,1119.204
1,0.4616,509.1448,640.2915
0,0.2916,200.3292,268.2048
0,0.2916,174.6684,233.8496
0,0.2916,158.33879,211.9872
0,0.2916,157.1724,210.4256
0,0.2916,155.42279,208.08319
0,0.2916,152.50679,204.1792
0,0.2916,145.2168,194.41919
0,0.2916,169.12799,226.43199
0,0.2916,211.40999,283.04
0,0.2916,279.35278,374.0032
0,0.2916,342.33838,458.3296
0,0.2916,500.96878,670.7072
0,0.2916,648.22675,867.8592
0,0.2916,669.222,895.96796
0,0.2916,663.97314,888.9408
0,0.2916,669.222,895.96796
0,0.2916,674.47076,902.9952
0,0.2916,678.2616,908.0704
0,0.2916,669.222,895.96796
1,0.4616,1054.2944,1325.862
1,0.4616,1057.9872,1330.506
1,0.4616,1041.8312,1310.1885
1,0.4616,949.97284,1194.6691
1,0.4616,545.6112,686.151
0,0.2916,205.28639,274.84158
0,0.2916,177.5844,237.7536
0,0.2916,179.6256,240.48639
0,0.2916,174.3768,233.4592
0,0.2916,166.21199,222.528
0,0.2916,157.46399,210.816
0,0.2916,148.4244,198.7136
0,0.2916,169.41959,226.8224
0,0.2916,190.1232,254.5408
0,0.2916,254.56679,340.81918
0,0.2916,319.5936,427.8784
0,0.2916,472.9752,633.22876
0,0.2916,583.19995,780.8
0,0.2916,586.11597,784.704
0,0.2916,591.0732,791.34076
0,0.2916,598.0716,800.7104
0,0.2916,614.10956,822.1824
0,0.2916,612.9432,820.6208
0,0.2916,612.06836,819.4496
1,0.4616,978.59204,1230.66
1,0.4616,961.0512,1208.6011
1,0.4616,939.356,1181.3175
1,0.4616,860.4224,1082.052
1,0.4616,509.1448,640.2915
0,0.2916,200.62079,268.59518
0,0.2916,175.25159,234.6304
0,0.2916,164.46239,220.1856
0,0.2916,163.8792,219.4048
0,0.2916,162.1296,217.0624
0,0.2916,147.54959,197.54239
0,0.2916,145.2168,194.41919
0,0.2916,168.5448,225.6512
0,0.2916,192.456,257.664
0,0.2916,273.52078,366.1952
0,0.2916,373.83118,500.4928
0,0.2916,529.83716,709.3568
0,0.2916,635.1048,850.2912
0,0.2916,641.2284,858.48956
0,0.2916,646.18555,865.1264
0,0.2916,637.146,853.024
0,0.2916,635.1048,850.2912
0,0.2916,621.108,831.552
0,0.2916,609.7356,816.32635
1,0.4616,966.1288,1214.9866
1,0.4616,957.82,1204.5375
1,0.4616,943.51044,1186.542
1,0.4616,870.57764,1094.823
1,0.4616,523.4544,658.287
0,0.2916,201.204,269.376
0,0.2916,174.3768,233.4592
0,0.2916,170.29439,227.99359
0,0.2916,165.0456,220.9664
0,0.2916,162.1296,217.0624
0,0.2916,156.29759,209.2544
0,0.2916,147.54959,197.54239
0,0.2916,169.7112,227.2128
0,0.2916,192.1644,257.2736
0,0.2916,262.14838,350.9696
0,0.2916,368.5824,493.46558
0,0.2916,514.9656,689.4464
0,0.2916,662.2236,886.5984
0,0.2916,654.0588,875.6672
0,0.2916,637.146,853.024
0,0.2916,629.85596,843.264
0,0.2916,642.97797,860.832
0,0.2916,621.108,831.552
0,0.2916,624.024,835.456
1,0.4616,971.668,1221.9525
1,0.4616,948.588,1192.9275
1,0.4616,929.6624,1169.127
1,0.4616,881.656,1108.755
1,0.4616,579.308,728.5275
0,0.2916,208.49399,279.136
0,0.2916,184.5828,247.1232
0,0.2916,175.25159,234.6304
0,0.2916,174.3768,233.4592
0,0.2916,172.33559,230.7264
0,0.2916,164.17079,219.7952
0,0.2916,160.0884,214.32959
0,0.2916,181.95839,243.60959
0,0.2916,208.2024,278.7456
0,0.2916,251.35919,336.52478
0,0.2916,354.8772,475.1168
0,0.2916,470.6424,630.1056
0,0.2916,563.9544,755.03357
0,0.2916,570.95276,764.4032
0,0.2916,582.03357,779.2384
0,0.2916,581.15875,778.0672
0,0.2916,570.95276,764.4032
0,0.2916,566.87036,758.93756
0,0.2916,554.62317,742.5408
1,0.4616,889.50323,1118.6235
1,0.4616,899.19684,1130.814
1,0.4616,898.7352,1130.2335
1,0.4616,881.656,1108.755
1,0.4616,753.33124,947.37604
0,0.2916,268.272,359.168
0,0.2916,190.1232,254.5408
0,0.2916,174.3768,233.4592
0,0.2916,170.29439,227.99359
0,0.2916,169.12799,226.43199
0,0.2916,165.0456,220.9664
0,0.2916,158.33879,211.9872
0,0.2916,165.33719,221.3568
0,0.2916,172.33559,230.7264
0,0.2916,243.77759,326.3744
0,0.2916,324.55078,434.5152
0,0.2916,464.8104,622.2976
0,0.2916,581.15875,778.0672
0,0.2916,589.9068,789.7792
0,0.2916,586.4076,785.09436
0,0.2916,584.3664,782.3616
0,0.2916,592.82275,793.68317
0,0.2916,600.98755,804.6144
0,0.2916,600.1128,803.4432
1,0.4616,927.81604,1166.805
1,0.4616,931.04724,1170.8685
1,0.4616,914.89124,1150.551
1,0.4616,892.73444,1122.687
1,0.4616,791.18243,994.977
0,0.2916,290.7252,389.2288
0,0.2916,181.3752,242.8288
0,0.2916,167.9616,224.87039
0,0.2916,167.08679,223.69919
0,0.2916,165.0456,220.9664
0,0.2916,162.42119,217.45279
0,0.2916,156.29759,209.2544
0,0.2916,165.33719,221.3568
0,0.2916,176.418,236.192
0,0.2916,209.36879,280.3072
0,0.2916,325.4256,435.6864
0,0.2916,466.8516,625.0304
0,0.2916,589.032,788.608
0,0.2916,604.1952,808.9088
0,0.2916,607.98596,813.984
0,0.2916,613.818,821.792
0,0.2916,603.90356,808.5184
0,0.2916,605.94476,811.25116
0,0.2916,601.2792,805.00476
1,0.4616,956.43524,1202.796
1,0.4616,953.20404,1198.7325
1,0.4616,954.5888,1200.474
1,0.4616,930.58563,1170.288
1,0.4616,811.9544,1021.0995
0,0.2916,286.6428,383.76318
0,0.2916,154.54799,206.912
0,0.2916,135.01079,180.7552
0,0.2916,128.304,171.776
0,0.2916,130.92839,175.2896
0,0.2916,128.01239,171.38559
0,0.2916,123.0552,164.7488
0,0.2916,149.2992,199.8848
0,0.2916,203.2452,272.1088
0,0.2916,265.356,355.264
0,0.2916,333.5904,446.61758
0,0.2916,472.10037,632.0576
0,0.2916,601.2792,805.00476
0,0.2916,615.8592,824.5248
0,0.2916,633.35516,847.9488
0,0.2916,644.14435,862.39355
0,0.2916,661.0572,885.0368
0,0.2916,657.84955,880.7424
0,0.2916,642.10315,859.66077
1,0.4616,993.8248,1249.8165
1,0.4616,969.36,1219.05
1,0.4616,943.51044,1186.542
1,0.4616,873.80884,1098.8865
1,0.4616,531.30164,668.1555
0,0.2916,190.1232,254.5408
0,0.2916,158.33879,211.9872
0,0.2916,151.63199,203.008
0,0.2916,146.3832,195.98079
0,0.2916,146.3832,195.98079
0,0.2916,142.3008,190.5152
0,0.2916,134.136,179.584
0,0.2916,167.37839,224.0896
0,0.2916,266.5224,356.8256
0,0.2916,352.54437,471.9936
0,0.2916,392.7852,525.8688
0,0.2916,535.086,716.384
0,0.2916,631.0224,844.82556
0,0.2916,641.2284,858.48956
0,0.2916,633.93835,848.72955
0,0.2916,641.8116,859.2704
0,0.2916,649.9764,870.2016
0,0.2916,612.06836,819.4496
0,0.2916,595.7388,797.58716
1,0.4616,941.664,1184.22
1,0.4616,946.28,1190.025
1,0.4616,935.2016,1176.093
1,0.4616,873.3472,1098.306
1,0.4616,562.6904,707.6295
0,0.2916,187.2072,250.6368
0,0.2916,158.0472,211.5968
0,0.2916,150.46559,201.4464
0,0.2916,150.46559,201.4464
0,0.2916,149.59079,200.27519
0,0.2916,143.1756,191.6864
0,0.2916,136.1772,182.3168
0,0.2916,162.1296,217.0624
0,0.2916,232.4052,311.1488
0,0.2916,333.5904,446.61758
0,0.2916,368.29077,493.0752
0,0.2916,502.71838,673.04956
0,0.2916,580.284,776.896
0,0.2916,592.82275,793.68317
0,0.2916,598.94635,801.8816
0,0.2916,547.04156,732.3904
0,0.2916,540.04315,723.0208
0,0.2916,542.95917,726.9248
0,0.2916,543.834,728.096
1,0.4616,873.80884,1098.8865
1,0.4616,872.424,1097.145
1,0.4616,864.5768,1087.2765
1,0.4616,816.57043,1026.9045
1,0.4616,494.3736,621.7155
0,0.2916,167.08679,223.69919
0,0.2916,142.3008,190.5152
0,0.2916,132.96959,178.0224
0,0.2916,134.136,179.584
0,0.2916,135.3024,181.1456
0,0.2916,132.09479,176.8512
0,0.2916,123.92999,165.92
0,0.2916,142.3008,190.5152
0,0.2916,187.2072,250.6368
0,0.2916,283.1436,379.0784
0,0.2916,330.67438,442.7136
0,0.2916,461.0196,617.2224
0,0.2916,565.9956,757.76636
0,0.2916,579.9924,776.5056
0,0.2916,574.1604,768.6976
0,0.2916,590.19836,790.16956
0,0.2916,608.2776,814.3744
0,0.2916,609.1524,815.5456
0,0.2916,618.77515,828.4288
1,0.4616,976.7456,1228.338
1,0.4616,975.36084,1226.5966
1,0.4616,951.3576,1196.4105
1,0.4616,862.7304,1084.9545
1,0.4616,524.83923,660.0285
0,0.2916,174.08519,233.0688
0,0.2916,154.54799,206.912
0,0.2916,145.50839,194.8096
0,0.2916,151.63199,203.008
0,0.2916,150.174,201.056
0,0.2916,139.3848,186.61119
0,0.2916,128.88719,172.5568
0,0.2916,153.09,204.95999
0,0.2916,215.20079,288.1152
0,0.2916,298.3068,399.37918
0,0.2916,332.42398,445.056
0,0.2916,477.93237,639.8656
0,0.2916,596.90515,799.1488
0,0.2916,596.0304,797.9776
0,0.2916,597.1968,799.5392
0,0.2916,603.02875,807.34717
0,0.2916,620.23315,830.3808
0,0.2916,624.024,835.456
0,0.2916,625.77356,837.7984
1,0.4616,963.8208,1212.084
1,0.4616,945.3568,1188.864
1,0.4616,926.4312,1165.0635
1,0.4616,868.7312,1092.501
1,0.4616,545.6112,686.151
0,0.2916,161.25479,215.89119
0,0.2916,140.2596,187.7824
0,0.2916,132.09479,176.8512
0,0.2916,131.22,175.68
0,0.2916,134.136,179.584
0,0.2916,125.97119,168.6528
0,0.2916,118.09799,158.112
