hour,pv_generation_kw,ev_demand_kw,mall_demand_kw,total_demand_kw,pv_to_demand_kw,pv_surplus_kw,pv_to_bess_kw,pv_to_grid_kw,bess_charge_kw,bess_discharge_kw,bess_action_kw,bess_mode,bess_to_demand_kw,demand_from_grid_kw,bess_soc_percent,peak_exceeded_above_1900kw,co2_from_grid_kg,is_hora_punta,tarifa_por_kwh,ahorro_picos_soles
5621,0.0,0.0,385.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,385.0,45.55319697325517,0.0,0.1740585,False,0.28,0.0
5622,118.38413878046693,0.0,566.0,566.0,118.38413878046693,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,357.51358735745475,41.048083280151246,0.0,0.1616318928443053,False,0.28,25.22863668138193
5623,968.2902109319162,0.0,746.0,746.0,746.0,222.29021093191625,65.83613849978917,156.45407243212708,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
5624,2544.0974390418,0.0,900.0,900.0,900.0,1644.0974390418,176.77669529663686,1467.320743745163,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
5625,2886.689477778584,18.352,1142.0,1160.352,1160.352,1726.3374777785841,297.3017787506803,1429.0356990279038,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
5626,2886.689477778584,50.468,1655.0,1705.468,1705.468,1181.2214777785841,400.0,781.2214777785841,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,0.0,0.0,False,0.28,24.377235890398932
5627,2886.689477778584,50.468,2315.0,2365.468,2365.468,521.2214777785844,400.0,121.22147777858436,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,465.46799999999985,0.0,False,0.28,3.779811010124039
5628,2886.689477778584,64.232,2360.0,2424.232,2424.232,462.45747777858423,250.25542997180156,212.20204780678267,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,524.232,0.0,False,0.28,0.0
5629,2886.689477778584,77.99599999999998,2362.0,2439.996,2439.996,446.6934777785841,0.0,446.6934777785841,0.0,0.0,0.0,idle,0.0,0.0,100.0,539.9960000000001,0.0,False,0.28,0.0
5630,2886.689477778584,87.17199999999997,2384.0,2471.172,2471.172,415.5174777785842,0.0,415.5174777785842,0.0,0.0,0.0,idle,0.0,0.0,100.0,571.172,0.0,False,0.28,0.0
5631,1652.876387568331,82.58399999999997,2424.0,2506.584,1652.876387568331,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,853.7076124316688,100.0,606.5839999999998,0.3859612115803575,False,0.28,0.0
5632,1221.6218933233013,105.52399999999994,2349.0,2454.524,1221.6218933233013,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1232.9021066766986,100.0,554.5239999999999,0.5573950424285354,False,0.28,0.0
5633,157.28345993397127,119.28799999999993,2345.0,2464.288,157.28345993397127,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2284.4487190896143,98.87220895117927,564.288,1.0327992659004146,False,0.28,6.315629873396069
5634,0.0,123.87599999999992,2393.0,2516.8759999999997,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2426.7737261379216,94.36709525807537,616.8759999999997,1.0971444015869543,False,0.28,25.22863668138193
5635,0.0,142.2279999999999,2386.0,2528.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2528.228,94.36709525807537,628.2280000000001,1.1430118787999999,False,0.28,0.0
5636,0.0,146.8159999999999,2325.0,2471.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2471.816,94.36709525807537,571.8159999999998,1.1175080136,False,0.28,0.0
5637,0.0,0.0,2099.0,2099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2099.0,94.36709525807537,199.0,0.9489579,False,0.28,0.0
5638,0.0,0.0,1239.0,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1239.0,85.07120835081594,0.0,0.5601518999999999,False,0.28,0.0
5639,0.0,0.0,669.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,669.0,76.93730730696396,0.0,0.3024549,False,0.28,0.0
5640,0.0,0.0,572.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,572.0,69.82014389359345,0.0,0.25860120000000003,False,0.28,0.0
5641,0.0,0.0,519.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,519.0,63.59262590689427,0.0,0.2346399,False,0.28,0.0
5642,0.0,0.0,492.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,492.0,58.14354766853249,0.0,0.2224332,False,0.28,0.0
5643,0.0,0.0,486.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,486.0,53.375604209965935,0.0,0.2197206,False,0.28,0.0
5644,0.0,0.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,469.0,49.20365368372019,0.0,0.2120349,False,0.28,0.0
5645,0.0,0.0,445.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,445.0,45.55319697325517,0.0,0.20118450000000002,False,0.28,0.0
5646,130.23863500388197,0.0,511.0,511.0,130.23863500388197,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,290.6590911340397,41.048083280151246,0.0,0.13140697510169938,False,0.28,25.22863668138193
5647,1015.639211979351,0.0,664.0,664.0,664.0,351.639211979351,65.83613849978917,285.8030734795618,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
5648,2681.4685890256887,0.0,860.0,860.0,860.0,1821.4685890256887,176.77669529663686,1644.6918937290518,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
5649,2886.689477778584,55.056000000000004,1011.0,1066.056,1066.056,1820.6334777785842,297.3017787506803,1523.3316990279038,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
5650,2886.689477778584,50.468,1868.0,1918.468,1918.468,968.2214777785841,400.0,568.2214777785841,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,18.468000000000075,0.0,False,0.28,24.377235890398932
5651,2886.689477778584,45.88,2509.0,2554.88,2554.88,331.8094777785841,331.8094777785841,0.0,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,654.8800000000001,0.0,False,0.28,3.779811010124039
5652,2886.689477778584,59.644000000000005,2563.0,2622.6440000000002,2622.6440000000002,264.045477778584,250.25542997180156,13.790047806782411,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,722.6440000000002,0.0,False,0.28,0.0
5653,2886.689477778584,73.40799999999999,2590.0,2663.408,2663.408,223.2814777785843,0.0,223.2814777785843,0.0,0.0,0.0,idle,0.0,0.0,100.0,763.4079999999999,0.0,False,0.28,0.0
5654,2886.689477778584,73.40799999999999,2657.0,2730.408,2730.408,156.2814777785843,0.0,156.2814777785843,0.0,0.0,0.0,idle,0.0,0.0,100.0,830.4079999999999,0.0,False,0.28,0.0
5655,2577.153460035821,105.52399999999994,2679.0,2784.524,2577.153460035821,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,207.370539964179,100.0,884.5239999999999,0.09375222111780532,False,0.28,0.0
5656,1515.8702860217722,110.11199999999994,2673.0,2783.112,1515.8702860217722,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1267.2417139782278,100.0,883.1120000000001,0.5729199788895568,False,0.28,0.0
5657,231.252307788476,123.87599999999992,2636.0,2759.8759999999997,231.252307788476,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2506.067871235109,98.87220895117927,859.8759999999997,1.1329932845853927,False,0.28,6.315629873396069
5658,0.0,142.2279999999999,2553.0,2695.228,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2605.125726137922,94.36709525807537,795.2280000000001,1.1777773407869545,False,0.28,25.22863668138193
5659,0.0,119.28799999999993,2462.0,2581.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2581.288,94.36709525807537,681.288,1.1670003048000002,False,0.28,0.0
5660,0.0,133.0519999999999,2415.0,2548.0519999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2548.0519999999997,94.36709525807537,648.0519999999997,1.1519743091999999,False,0.28,0.0
5661,0.0,0.0,2327.0,2327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2327.0,94.36709525807537,427.0,1.0520367000000002,False,0.28,0.0
5662,0.0,0.0,1435.0,1435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1435.0,85.07120835081594,0.0,0.6487635,False,0.28,0.0
5663,0.0,0.0,668.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,668.0,76.93730730696396,0.0,0.30200279999999996,False,0.28,0.0
5664,0.0,0.0,565.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,565.0,69.82014389359345,0.0,0.2554365,False,0.28,0.0
5665,0.0,0.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,563.0,63.59262590689427,0.0,0.2545323,False,0.28,0.0
5666,0.0,0.0,551.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,551.0,58.14354766853249,0.0,0.2491071,False,0.28,0.0
5667,0.0,0.0,534.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,534.0,53.375604209965935,0.0,0.2414214,False,0.28,0.0
5668,0.0,0.0,526.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,526.0,49.20365368372019,0.0,0.2378046,False,0.28,0.0
5669,0.0,0.0,493.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,493.0,45.55319697325517,0.0,0.2228853,False,0.28,0.0
5670,137.53789258134535,0.0,536.0,536.0,137.53789258134535,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,308.3598335565764,41.048083280151246,0.0,0.13940948075092818,False,0.28,25.22863668138193
5671,1023.7844256356868,0.0,666.0,666.0,666.0,357.78442563568683,65.83613849978917,291.94828713589766,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
5672,2873.30848468737,0.0,822.0,822.0,822.0,2051.30848468737,176.77669529663686,1874.531789390733,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
5673,2886.689477778584,41.292,1161.0,1202.292,1202.292,1684.3974777785843,297.3017787506803,1387.095699027904,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
5674,2886.689477778584,50.468,1830.0,1880.468,1880.468,1006.2214777785841,400.0,606.2214777785841,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,0.0,0.0,False,0.28,24.377235890398932
5675,2886.689477778584,50.468,2435.0,2485.468,2485.468,401.22147777858436,400.0,1.221477778584358,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,585.4679999999998,0.0,False,0.28,3.779811010124039
5676,2886.689477778584,64.232,2550.0,2614.232,2614.232,272.45747777858423,250.25542997180156,22.202047806782673,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,714.232,0.0,False,0.28,0.0
5677,2883.714078243021,59.644000000000005,2547.0,2606.6440000000002,2606.6440000000002,277.0700782430208,0.0,277.0700782430208,0.0,0.0,0.0,idle,0.0,0.0,100.0,706.6440000000002,0.0,False,0.28,0.0
5678,2886.689477778584,73.40799999999999,2573.0,2646.408,2646.408,240.2814777785843,0.0,240.2814777785843,0.0,0.0,0.0,idle,0.0,0.0,100.0,746.4079999999999,0.0,False,0.28,0.0
5679,2546.2901182862533,82.58399999999997,2594.0,2676.584,2546.2901182862533,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,130.2938817137465,100.0,776.5839999999998,0.05890586392278479,False,0.28,0.0
5680,1126.5407991495845,100.93599999999995,2561.0,2661.936,1126.5407991495845,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1535.3952008504157,100.0,761.9360000000001,0.694152170304473,False,0.28,0.0
5681,154.99290620073646,110.11199999999994,2570.0,2680.112,154.99290620073646,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2502.5632728228493,98.87220895117927,780.1120000000001,1.1314088556432103,False,0.28,6.315629873396069
5682,0.0,128.4639999999999,2484.0,2612.464,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2522.361726137922,94.36709525807537,712.4639999999999,1.1403597363869544,False,0.28,25.22863668138193
5683,0.0,133.0519999999999,2448.0,2581.0519999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2581.0519999999997,94.36709525807537,681.0519999999997,1.1668936092,False,0.28,0.0
5684,0.0,137.6399999999999,2439.0,2576.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2576.64,94.36709525807537,676.6399999999999,1.164898944,False,0.28,0.0
5685,0.0,0.0,2292.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2292.0,94.36709525807537,392.0,1.0362132,False,0.28,0.0
5686,0.0,0.0,1357.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1357.0,85.07120835081594,0.0,0.6134997,False,0.28,0.0
5687,0.0,0.0,646.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,646.0,76.93730730696396,0.0,0.2920566,False,0.28,0.0
5688,0.0,0.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,529.0,69.82014389359345,0.0,0.2391609,False,0.28,0.0
5689,0.0,0.0,474.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,474.0,63.59262590689427,0.0,0.2142954,False,0.28,0.0
5690,0.0,0.0,452.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,452.0,58.14354766853249,0.0,0.2043492,False,0.28,0.0
5691,0.0,0.0,415.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,415.0,53.375604209965935,0.0,0.1876215,False,0.28,0.0
5692,0.0,0.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,409.0,49.20365368372019,0.0,0.1849089,False,0.28,0.0
5693,0.0,0.0,377.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,377.0,45.55319697325517,0.0,0.1704417,False,0.28,0.0
5694,115.04995889774447,0.0,412.0,412.0,115.04995889774447,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,206.8477672401772,41.048083280151246,0.0,0.09351587556928412,False,0.28,25.22863668138193
5695,1253.2912587792898,0.0,648.0,648.0,648.0,605.2912587792898,65.83613849978917,539.4551202795006,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
5696,2632.3586330216444,0.0,841.0,841.0,841.0,1791.3586330216444,176.77669529663686,1614.5819377250075,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
5697,2886.689477778584,27.528000000000002,1047.0,1074.528,1074.528,1812.1614777785842,297.3017787506803,1514.8596990279038,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
5698,2886.689477778584,36.704,1741.0,1777.704,1777.704,1108.9854777785843,400.0,708.9854777785843,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,0.0,0.0,False,0.28,24.377235890398932
5699,2886.689477778584,59.644000000000005,2413.0,2472.6440000000002,2472.6440000000002,414.045477778584,400.0,14.045477778583972,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,572.6440000000002,0.0,False,0.28,3.779811010124039
5700,2886.689477778584,50.468,2540.0,2590.468,2590.468,296.22147777858436,250.25542997180156,45.9660478067828,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,690.4679999999998,0.0,False,0.28,0.0
5701,2886.689477778584,91.75999999999996,2568.0,2659.7599999999998,2659.7599999999998,226.92947777858444,0.0,226.92947777858444,0.0,0.0,0.0,idle,0.0,0.0,100.0,759.7599999999998,0.0,False,0.28,0.0
5702,2886.689477778584,87.17199999999997,2567.0,2654.172,2654.172,232.51747777858418,0.0,232.51747777858418,0.0,0.0,0.0,idle,0.0,0.0,100.0,754.172,0.0,False,0.28,0.0
5703,2772.643378769718,105.52399999999994,2016.0,2121.524,2121.524,651.119378769718,0.0,651.119378769718,0.0,0.0,0.0,idle,0.0,0.0,100.0,221.5239999999999,0.0,False,0.28,0.0
5704,1159.9535332563437,119.28799999999993,2077.0,2196.288,1159.9535332563437,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1036.3344667436563,100.0,296.288,0.46852681241480704,False,0.28,0.0
5705,180.23269824096272,137.6399999999999,2055.0,2192.64,180.23269824096272,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,1989.8514807826227,98.87220895117927,292.6399999999999,0.8996118544618238,False,0.28,6.315629873396069
5706,0.0,133.0519999999999,2110.0,2243.0519999999997,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2152.9497261379215,94.36709525807537,343.0519999999997,0.9733485711869544,False,0.28,25.22863668138193
5707,0.0,160.57999999999987,2177.0,2337.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2337.58,94.36709525807537,437.5799999999999,1.056819918,False,0.28,0.0
5708,0.0,142.2279999999999,2152.0,2294.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2294.228,94.36709525807537,394.22800000000007,1.0372204788000001,False,0.28,0.0
5709,0.0,0.0,2029.0,2029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2029.0,94.36709525807537,129.0,0.9173109,False,0.28,0.0
5710,0.0,0.0,1178.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1178.0,85.07120835081594,0.0,0.5325738,False,0.28,0.0
5711,0.0,0.0,663.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,663.0,76.93730730696396,0.0,0.2997423,False,0.28,0.0
5712,0.0,0.0,535.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,535.0,69.82014389359345,0.0,0.24187350000000002,False,0.28,0.0
5713,0.0,0.0,473.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,473.0,63.59262590689427,0.0,0.2138433,False,0.28,0.0
5714,0.0,0.0,457.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,457.0,58.14354766853249,0.0,0.2066097,False,0.28,0.0
5715,0.0,0.0,440.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,440.0,53.375604209965935,0.0,0.19892400000000002,False,0.28,0.0
5716,0.0,0.0,434.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,434.0,49.20365368372019,0.0,0.1962114,False,0.28,0.0
5717,0.0,0.0,402.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,402.0,45.55319697325517,0.0,0.1817442,False,0.28,0.0
5718,162.21700951463666,0.0,632.0,632.0,162.21700951463666,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,379.6807166232851,41.048083280151246,0.0,0.1716536519853872,False,0.28,25.22863668138193
5719,1446.7397322008756,0.0,730.0,730.0,730.0,716.7397322008756,65.83613849978917,650.9035937010864,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
5720,2453.539258324307,0.0,810.0,810.0,810.0,1643.539258324307,176.77669529663686,1466.76256302767,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
5721,2886.689477778584,55.056000000000004,979.0,1034.056,1034.056,1852.6334777785842,297.3017787506803,1555.3316990279038,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
5722,2886.689477778584,68.82,1443.0,1511.82,1511.82,1374.8694777785843,400.0,974.8694777785843,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,0.0,0.0,False,0.28,24.377235890398932
5723,2886.689477778584,50.468,2019.0,2069.468,2069.468,817.2214777785844,400.0,417.22147777858436,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,169.46799999999985,0.0,False,0.28,3.779811010124039
5724,2886.689477778584,77.99599999999998,2003.0,2080.996,2080.996,805.6934777785841,250.25542997180156,555.4380478067826,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,180.9960000000001,0.0,False,0.28,0.0
5725,2454.991342869959,73.40799999999999,1961.0,2034.408,2034.408,420.5833428699593,0.0,420.5833428699593,0.0,0.0,0.0,idle,0.0,0.0,100.0,134.4079999999999,0.0,False,0.28,0.0
5726,2886.689477778584,100.93599999999995,1955.0,2055.936,2055.936,830.753477778584,0.0,830.753477778584,0.0,0.0,0.0,idle,0.0,0.0,100.0,155.93600000000015,0.0,False,0.28,0.0
5727,2078.355907743185,87.17199999999997,1929.0,2016.172,2016.172,62.183907743185046,0.0,62.183907743185046,0.0,0.0,0.0,idle,0.0,0.0,100.0,116.17200000000003,0.0,False,0.28,0.0
5728,903.2986149724296,100.93599999999995,1915.0,2015.936,903.2986149724296,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1112.6373850275704,100.0,115.93599999999992,0.5030233617709646,False,0.28,0.0
5729,179.5060757606075,128.4639999999999,1931.0,2059.464,179.5060757606075,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,1857.402103262978,98.87220895117927,159.46399999999994,0.8397314908851923,False,0.28,6.315629873396069
5730,0.0,123.87599999999992,1937.0,2060.8759999999997,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,1970.7737261379214,94.36709525807537,160.87599999999975,0.8909868015869542,False,0.28,25.22863668138193
5731,0.0,123.87599999999992,1943.0,2066.8759999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2066.8759999999997,94.36709525807537,166.87599999999975,0.9344346395999998,False,0.28,0.0
5732,0.0,137.6399999999999,1882.0,2019.6399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2019.6399999999999,94.36709525807537,119.63999999999987,0.913079244,False,0.28,0.0
5733,0.0,0.0,1722.0,1722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1722.0,94.36709525807537,0.0,0.7785162,False,0.28,0.0
5734,0.0,0.0,970.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,970.0,85.07120835081594,0.0,0.43853699999999995,False,0.28,0.0
5735,0.0,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,505.0,76.93730730696396,0.0,0.2283105,False,0.28,0.0
5736,0.0,0.0,439.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,439.0,69.82014389359345,0.0,0.1984719,False,0.28,0.0
5737,0.0,0.0,406.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,406.0,63.59262590689427,0.0,0.1835526,False,0.28,0.0
5738,0.0,0.0,410.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,410.0,58.14354766853249,0.0,0.185361,False,0.28,0.0
5739,0.0,0.0,395.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,395.0,53.375604209965935,0.0,0.1785795,False,0.28,0.0
5740,0.0,0.0,394.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,394.0,49.20365368372019,0.0,0.1781274,False,0.28,0.0
5741,0.0,0.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,375.0,45.55319697325517,0.0,0.1695375,False,0.28,0.0
5742,87.94514367324086,0.0,503.0,503.0,87.94514367324086,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,324.95258246468086,41.048083280151246,0.0,0.14691106253228223,False,0.28,25.22863668138193
5743,707.1818370697283,0.0,609.0,609.0,609.0,98.18183706972832,65.83613849978917,32.345698569939145,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
5744,1908.1732295817928,0.0,719.0,719.0,719.0,1189.1732295817928,176.77669529663686,1012.396534285156,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
5745,2848.344324341432,45.88,984.0,1029.88,1029.88,1818.464324341432,297.3017787506803,1521.1625455907517,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
5746,2886.689477778584,50.468,1431.0,1481.468,1481.468,1405.2214777785841,400.0,1005.2214777785841,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,0.0,0.0,False,0.28,24.377235890398932
5747,2886.689477778584,36.704,1830.0,1866.704,1866.704,1019.9854777785843,400.0,619.9854777785843,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,0.0,0.0,False,0.28,3.779811010124039
5748,2886.689477778584,77.99599999999998,1864.0,1941.996,1941.996,944.6934777785841,250.25542997180156,694.4380478067826,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,41.996000000000095,0.0,False,0.28,0.0
5749,2886.689477778584,77.99599999999998,1867.0,1944.996,1944.996,941.6934777785841,0.0,941.6934777785841,0.0,0.0,0.0,idle,0.0,0.0,100.0,44.996000000000095,0.0,False,0.28,0.0
5750,2161.775613934697,91.75999999999996,1881.0,1972.76,1972.76,189.01561393469706,0.0,189.01561393469706,0.0,0.0,0.0,idle,0.0,0.0,100.0,72.75999999999999,0.0,False,0.28,0.0
5751,2224.281415073198,91.75999999999996,1909.0,2000.76,2000.76,223.5214150731979,0.0,223.5214150731979,0.0,0.0,0.0,idle,0.0,0.0,100.0,100.75999999999999,0.0,False,0.28,0.0
5752,1114.9105307663,91.75999999999996,1910.0,2001.76,1114.9105307663,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,886.8494692336999,100.0,101.75999999999999,0.4009446450405557,False,0.28,0.0
