datetime,mall_demand_kwh,mall_co2_indirect_kg,is_hora_punta,tarifa_soles_kwh,mall_cost_soles
2024-09-17 23:00:00,622,281.2062,0,0.3,186.6
2024-09-18 00:00:00,527,238.2567,0,0.3,158.1
2024-09-18 01:00:00,483,218.36430000000001,0,0.3,144.9
2024-09-18 02:00:00,457,206.6097,0,0.3,137.1
2024-09-18 03:00:00,434,196.2114,0,0.3,130.2
2024-09-18 04:00:00,420,189.882,0,0.3,126.0
2024-09-18 05:00:00,406,183.5526,0,0.3,121.8
2024-09-18 06:00:00,597,269.9037,0,0.3,179.1
2024-09-18 07:00:00,731,330.4851,0,0.3,219.29999999999998
2024-09-18 08:00:00,848,383.3808,0,0.3,254.39999999999998
2024-09-18 09:00:00,1083,489.6243,0,0.3,324.9
2024-09-18 10:00:00,1773,801.5733,0,0.3,531.9
2024-09-18 11:00:00,2449,1107.1929,0,0.3,734.6999999999999
2024-09-18 12:00:00,2410,1089.561,0,0.3,723.0
2024-09-18 13:00:00,2421,1094.5341,0,0.3,726.3
2024-09-18 14:00:00,2502,1131.1542,0,0.3,750.6
2024-09-18 15:00:00,2489,1125.2769,0,0.3,746.6999999999999
2024-09-18 16:00:00,2494,1127.5374,0,0.3,748.1999999999999
2024-09-18 17:00:00,2487,1124.3727,0,0.3,746.1
2024-09-18 18:00:00,2445,1105.3845000000001,1,0.5,1222.5
2024-09-18 19:00:00,2398,1084.1358,1,0.5,1199.0
2024-09-18 20:00:00,2329,1052.9409,1,0.5,1164.5
2024-09-18 21:00:00,2128,962.0688,1,0.5,1064.0
2024-09-18 22:00:00,1253,566.4813,1,0.5,626.5
2024-09-18 23:00:00,749,338.6229,0,0.3,224.7
2024-09-19 00:00:00,601,271.7121,0,0.3,180.29999999999998
2024-09-19 01:00:00,557,251.8197,0,0.3,167.1
2024-09-19 02:00:00,551,249.1071,0,0.3,165.29999999999998
2024-09-19 03:00:00,490,221.529,0,0.3,147.0
2024-09-19 04:00:00,442,199.8282,0,0.3,132.6
2024-09-19 05:00:00,417,188.5257,0,0.3,125.1
2024-09-19 06:00:00,617,278.9457,0,0.3,185.1
2024-09-19 07:00:00,745,336.8145,0,0.3,223.5
2024-09-19 08:00:00,885,400.1085,0,0.3,265.5
2024-09-19 09:00:00,1274,575.9754,0,0.3,382.2
2024-09-19 10:00:00,1951,882.0471,0,0.3,585.3
2024-09-19 11:00:00,2435,1100.8635,0,0.3,730.5
2024-09-19 12:00:00,2479,1120.7559,0,0.3,743.6999999999999
2024-09-19 13:00:00,2457,1110.8097,0,0.3,737.1
2024-09-19 14:00:00,2517,1137.9357,0,0.3,755.1
2024-09-19 15:00:00,2428,1097.6988,0,0.3,728.4
2024-09-19 16:00:00,2383,1077.3543,0,0.3,714.9
2024-09-19 17:00:00,2320,1048.872,0,0.3,696.0
2024-09-19 18:00:00,2324,1050.6804,1,0.5,1162.0
2024-09-19 19:00:00,2268,1025.3628,1,0.5,1134.0
2024-09-19 20:00:00,2211,999.5931,1,0.5,1105.5
2024-09-19 21:00:00,2043,923.6403,1,0.5,1021.5
2024-09-19 22:00:00,1199,542.0679,1,0.5,599.5
2024-09-19 23:00:00,608,274.8768,0,0.3,182.4
2024-09-20 00:00:00,503,227.4063,0,0.3,150.9
2024-09-20 01:00:00,462,208.8702,0,0.3,138.6
2024-09-20 02:00:00,442,199.8282,0,0.3,132.6
2024-09-20 03:00:00,424,191.6904,0,0.3,127.19999999999999
2024-09-20 04:00:00,412,186.2652,0,0.3,123.6
2024-09-20 05:00:00,387,174.9627,0,0.3,116.1
2024-09-20 06:00:00,596,269.4516,0,0.3,178.79999999999998
2024-09-20 07:00:00,736,332.7456,0,0.3,220.79999999999998
2024-09-20 08:00:00,850,384.285,0,0.3,255.0
2024-09-20 09:00:00,1112,502.7352,0,0.3,333.59999999999997
2024-09-20 10:00:00,1921,868.4841,0,0.3,576.3
2024-09-20 11:00:00,2516,1137.4836,0,0.3,754.8
2024-09-20 12:00:00,2594,1172.7474,0,0.3,778.1999999999999
2024-09-20 13:00:00,2576,1164.6096,0,0.3,772.8
2024-09-20 14:00:00,2602,1176.3642,0,0.3,780.6
2024-09-20 15:00:00,2650,1198.065,0,0.3,795.0
2024-09-20 16:00:00,2624,1186.3104,0,0.3,787.1999999999999
2024-09-20 17:00:00,2585,1168.6785,0,0.3,775.5
2024-09-20 18:00:00,2521,1139.7441000000001,1,0.5,1260.5
2024-09-20 19:00:00,2489,1125.2769,1,0.5,1244.5
2024-09-20 20:00:00,2462,1113.0702,1,0.5,1231.0
2024-09-20 21:00:00,2283,1032.1443,1,0.5,1141.5
2024-09-20 22:00:00,1391,628.8711,1,0.5,695.5
2024-09-20 23:00:00,663,299.7423,0,0.3,198.9
2024-09-21 00:00:00,534,241.4214,0,0.3,160.2
2024-09-21 01:00:00,480,217.008,0,0.3,144.0
2024-09-21 02:00:00,459,207.5139,0,0.3,137.7
2024-09-21 03:00:00,441,199.3761,0,0.3,132.29999999999998
2024-09-21 04:00:00,425,192.1425,0,0.3,127.5
2024-09-21 05:00:00,411,185.8131,0,0.3,123.3
2024-09-21 06:00:00,598,270.3558,0,0.3,179.4
2024-09-21 07:00:00,743,335.9103,0,0.3,222.9
2024-09-21 08:00:00,885,400.1085,0,0.3,265.5
2024-09-21 09:00:00,1104,499.1184,0,0.3,331.2
2024-09-21 10:00:00,1869,844.9749,0,0.3,560.6999999999999
2024-09-21 11:00:00,2494,1127.5374,0,0.3,748.1999999999999
2024-09-21 12:00:00,2531,1144.2651,0,0.3,759.3
2024-09-21 13:00:00,2546,1151.0466,0,0.3,763.8
2024-09-21 14:00:00,2579,1165.9659,0,0.3,773.6999999999999
2024-09-21 15:00:00,2580,1166.418,0,0.3,774.0
2024-09-21 16:00:00,2594,1172.7474,0,0.3,778.1999999999999
2024-09-21 17:00:00,2555,1155.1155,0,0.3,766.5
2024-09-21 18:00:00,2491,1126.1811,1,0.5,1245.5
2024-09-21 19:00:00,2421,1094.5341,1,0.5,1210.5
2024-09-21 20:00:00,2352,1063.3392,1,0.5,1176.0
2024-09-21 21:00:00,2224,1005.4704,1,0.5,1112.0
2024-09-21 22:00:00,1294,585.0174,1,0.5,647.0
2024-09-21 23:00:00,600,271.26,0,0.3,180.0
2024-09-22 00:00:00,495,223.7895,0,0.3,148.5
2024-09-22 01:00:00,452,204.3492,0,0.3,135.6
2024-09-22 02:00:00,424,191.6904,0,0.3,127.19999999999999
2024-09-22 03:00:00,416,188.0736,0,0.3,124.8
2024-09-22 04:00:00,403,182.1963,0,0.3,120.89999999999999
2024-09-22 05:00:00,378,170.8938,0,0.3,113.39999999999999
2024-09-22 06:00:00,425,192.1425,0,0.3,127.5
2024-09-22 07:00:00,577,260.8617,0,0.3,173.1
2024-09-22 08:00:00,802,362.5842,0,0.3,240.6
2024-09-22 09:00:00,1079,487.8159,0,0.3,323.7
2024-09-22 10:00:00,1773,801.5733,0,0.3,531.9
2024-09-22 11:00:00,2418,1093.1778,0,0.3,725.4
2024-09-22 12:00:00,2504,1132.0584,0,0.3,751.1999999999999
2024-09-22 13:00:00,2628,1188.1188,0,0.3,788.4
2024-09-22 14:00:00,2616,1182.6936,0,0.3,784.8
2024-09-22 15:00:00,2589,1170.4869,0,0.3,776.6999999999999
2024-09-22 16:00:00,2550,1152.855,0,0.3,765.0
2024-09-22 17:00:00,2528,1142.9088,0,0.3,758.4
2024-09-22 18:00:00,2483,1122.5643,1,0.5,1241.5
2024-09-22 19:00:00,2431,1099.0551,1,0.5,1215.5
2024-09-22 20:00:00,2390,1080.519,1,0.5,1195.0
2024-09-22 21:00:00,2187,988.7427,1,0.5,1093.5
2024-09-22 22:00:00,1231,556.5351,1,0.5,615.5
2024-09-22 23:00:00,587,265.3827,0,0.3,176.1
2024-09-23 00:00:00,502,226.95420000000001,0,0.3,150.6
2024-09-23 01:00:00,449,202.9929,0,0.3,134.7
2024-09-23 02:00:00,429,193.9509,0,0.3,128.7
2024-09-23 03:00:00,414,187.1694,0,0.3,124.19999999999999
2024-09-23 04:00:00,403,182.1963,0,0.3,120.89999999999999
2024-09-23 05:00:00,382,172.7022,0,0.3,114.6
2024-09-23 06:00:00,448,202.5408,0,0.3,134.4
2024-09-23 07:00:00,656,296.5776,0,0.3,196.79999999999998
2024-09-23 08:00:00,911,411.8631,0,0.3,273.3
2024-09-23 09:00:00,1139,514.9419,0,0.3,341.7
2024-09-23 10:00:00,2010,908.721,0,0.3,603.0
2024-09-23 11:00:00,2662,1203.4902,0,0.3,798.6
2024-09-23 12:00:00,2661,1203.0381,0,0.3,798.3
2024-09-23 13:00:00,2647,1196.7087,0,0.3,794.1
2024-09-23 14:00:00,2706,1223.3826,0,0.3,811.8
2024-09-23 15:00:00,2673,1208.4633000000001,0,0.3,801.9
2024-09-23 16:00:00,2673,1208.4633000000001,0,0.3,801.9
2024-09-23 17:00:00,2608,1179.0768,0,0.3,782.4
2024-09-23 18:00:00,2528,1142.9088,1,0.5,1264.0
2024-09-23 19:00:00,2434,1100.4114,1,0.5,1217.0
2024-09-23 20:00:00,2370,1071.477,1,0.5,1185.0
2024-09-23 21:00:00,2155,974.2755,1,0.5,1077.5
2024-09-23 22:00:00,1260,569.646,1,0.5,630.0
2024-09-23 23:00:00,647,292.5087,0,0.3,194.1
2024-09-24 00:00:00,511,231.0231,0,0.3,153.29999999999998
2024-09-24 01:00:00,446,201.6366,0,0.3,133.79999999999998
2024-09-24 02:00:00,447,202.0887,0,0.3,134.1
2024-09-24 03:00:00,432,195.3072,0,0.3,129.6
2024-09-24 04:00:00,420,189.882,0,0.3,126.0
2024-09-24 05:00:00,395,178.5795,0,0.3,118.5
2024-09-24 06:00:00,450,203.445,0,0.3,135.0
2024-09-24 07:00:00,698,315.5658,0,0.3,209.4
2024-09-24 08:00:00,1041,470.6361,0,0.3,312.3
2024-09-24 09:00:00,1393,629.7753,0,0.3,417.9
2024-09-24 10:00:00,2071,936.2991,0,0.3,621.3
2024-09-24 11:00:00,2552,1153.7592,0,0.3,765.6
2024-09-24 12:00:00,2612,1180.8852,0,0.3,783.6
2024-09-24 13:00:00,2657,1201.2297,0,0.3,797.1
2024-09-24 14:00:00,2663,1203.9423,0,0.3,798.9
2024-09-24 15:00:00,2654,1199.8734,0,0.3,796.1999999999999
2024-09-24 16:00:00,2635,1191.2835,0,0.3,790.5
2024-09-24 17:00:00,2616,1182.6936,0,0.3,784.8
2024-09-24 18:00:00,2578,1165.5138,1,0.5,1289.0
2024-09-24 19:00:00,2497,1128.8937,1,0.5,1248.5
2024-09-24 20:00:00,2455,1109.9055,1,0.5,1227.5
2024-09-24 21:00:00,2227,1006.8267,1,0.5,1113.5
2024-09-24 22:00:00,1297,586.3737,1,0.5,648.5
2024-09-24 23:00:00,682,308.3322,0,0.3,204.6
2024-09-25 00:00:00,597,269.9037,0,0.3,179.1
2024-09-25 01:00:00,546,246.8466,0,0.3,163.79999999999998
2024-09-25 02:00:00,534,241.4214,0,0.3,160.2
2024-09-25 03:00:00,501,226.5021,0,0.3,150.29999999999998
2024-09-25 04:00:00,465,210.2265,0,0.3,139.5
2024-09-25 05:00:00,439,198.4719,0,0.3,131.7
2024-09-25 06:00:00,520,235.092,0,0.3,156.0
2024-09-25 07:00:00,809,365.7489,0,0.3,242.7
2024-09-25 08:00:00,1007,455.2647,0,0.3,302.09999999999997
2024-09-25 09:00:00,1269,573.7149000000001,0,0.3,380.7
2024-09-25 10:00:00,2141,967.9461,0,0.3,642.3
2024-09-25 11:00:00,2706,1223.3826,0,0.3,811.8
2024-09-25 12:00:00,2758,1246.8918,0,0.3,827.4
2024-09-25 13:00:00,2739,1238.3019,0,0.3,821.6999999999999
2024-09-25 14:00:00,2735,1236.4935,0,0.3,820.5
2024-09-25 15:00:00,2743,1240.1103,0,0.3,822.9
2024-09-25 16:00:00,2717,1228.3557,0,0.3,815.1
2024-09-25 17:00:00,2676,1209.8196,0,0.3,802.8
2024-09-25 18:00:00,2623,1185.8583,1,0.5,1311.5
2024-09-25 19:00:00,2563,1158.7323,1,0.5,1281.5
2024-09-25 20:00:00,2525,1141.5525,1,0.5,1262.5
2024-09-25 21:00:00,2343,1059.2703,1,0.5,1171.5
2024-09-25 22:00:00,1368,618.4728,1,0.5,684.0
2024-09-25 23:00:00,619,279.8499,0,0.3,185.7
2024-09-26 00:00:00,545,246.3945,0,0.3,163.5
2024-09-26 01:00:00,487,220.1727,0,0.3,146.1
2024-09-26 02:00:00,453,204.8013,0,0.3,135.9
2024-09-26 03:00:00,454,205.2534,0,0.3,136.2
2024-09-26 04:00:00,445,201.1845,0,0.3,133.5
2024-09-26 05:00:00,426,192.5946,0,0.3,127.8
2024-09-26 06:00:00,494,223.3374,0,0.3,148.2
2024-09-26 07:00:00,732,330.9372,0,0.3,219.6
2024-09-26 08:00:00,1058,478.3218,0,0.3,317.4
2024-09-26 09:00:00,1396,631.1316,0,0.3,418.8
2024-09-26 10:00:00,2030,917.763,0,0.3,609.0
2024-09-26 11:00:00,2479,1120.7559,0,0.3,743.6999999999999
2024-09-26 12:00:00,2579,1165.9659,0,0.3,773.6999999999999
2024-09-26 13:00:00,2477,1119.8517,0,0.3,743.1
2024-09-26 14:00:00,2570,1161.897,0,0.3,771.0
2024-09-26 15:00:00,2525,1141.5525,0,0.3,757.5
2024-09-26 16:00:00,2519,1138.8399,0,0.3,755.6999999999999
2024-09-26 17:00:00,2512,1135.6752,0,0.3,753.6
2024-09-26 18:00:00,2486,1123.9206,1,0.5,1243.0
2024-09-26 19:00:00,2450,1107.645,1,0.5,1225.0
2024-09-26 20:00:00,2383,1077.3543,1,0.5,1191.5
2024-09-26 21:00:00,2191,990.5511,1,0.5,1095.5
2024-09-26 22:00:00,1315,594.5115,1,0.5,657.5
2024-09-26 23:00:00,673,304.2633,0,0.3,201.9
2024-09-27 00:00:00,579,261.7659,0,0.3,173.7
2024-09-27 01:00:00,510,230.571,0,0.3,153.0
2024-09-27 02:00:00,465,210.2265,0,0.3,139.5
2024-09-27 03:00:00,445,201.1845,0,0.3,133.5
2024-09-27 04:00:00,441,199.3761,0,0.3,132.29999999999998
2024-09-27 05:00:00,417,188.5257,0,0.3,125.1
2024-09-27 06:00:00,483,218.36430000000001,0,0.3,144.9
2024-09-27 07:00:00,703,317.8263,0,0.3,210.9
2024-09-27 08:00:00,1055,476.9655,0,0.3,316.5
2024-09-27 09:00:00,1256,567.8376,0,0.3,376.8
2024-09-27 10:00:00,1842,832.7682,0,0.3,552.6
2024-09-27 11:00:00,2205,996.8805,0,0.3,661.5
2024-09-27 12:00:00,2304,1041.6384,0,0.3,691.1999999999999
2024-09-27 13:00:00,2427,1097.2467,0,0.3,728.1
2024-09-27 14:00:00,2462,1113.0702,0,0.3,738.6
2024-09-27 15:00:00,2445,1105.3845000000001,0,0.3,733.5
2024-09-27 16:00:00,2409,1089.1089,0,0.3,722.6999999999999
2024-09-27 17:00:00,2374,1073.2854,0,0.3,712.1999999999999
2024-09-27 18:00:00,2409,1089.1089,1,0.5,1204.5
2024-09-27 19:00:00,2432,1099.5072,1,0.5,1216.0
2024-09-27 20:00:00,2414,1091.3694,1,0.5,1207.0
2024-09-27 21:00:00,2337,1056.5577,1,0.5,1168.5
2024-09-27 22:00:00,1308,591.3468,1,0.5,654.0
2024-09-27 23:00:00,625,282.5625,0,0.3,187.5
2024-09-28 00:00:00,525,237.3525,0,0.3,157.5
2024-09-28 01:00:00,465,210.2265,0,0.3,139.5
2024-09-28 02:00:00,436,197.1156,0,0.3,130.79999999999998
2024-09-28 03:00:00,433,195.7593,0,0.3,129.9
2024-09-28 04:00:00,444,200.7324,0,0.3,133.2
2024-09-28 05:00:00,406,183.5526,0,0.3,121.8
2024-09-28 06:00:00,456,206.1576,0,0.3,136.79999999999998
2024-09-28 07:00:00,619,279.8499,0,0.3,185.7
2024-09-28 08:00:00,979,442.6059,0,0.3,293.7
2024-09-28 09:00:00,1183,534.8343,0,0.3,354.9
2024-09-28 10:00:00,1699,768.1179,0,0.3,509.7
2024-09-28 11:00:00,1998,903.2958,0,0.3,599.4
2024-09-28 12:00:00,2176,983.7696,0,0.3,652.8
2024-09-28 13:00:00,2188,989.1948,0,0.3,656.4
2024-09-28 14:00:00,2254,1019.0334,0,0.3,676.1999999999999
2024-09-28 15:00:00,2251,1017.6771,0,0.3,675.3
2024-09-28 16:00:00,2220,1003.662,0,0.3,666.0
2024-09-28 17:00:00,2186,988.2906,0,0.3,655.8
2024-09-28 18:00:00,2202,995.5242,1,0.5,1101.0
2024-09-28 19:00:00,2172,981.9612,1,0.5,1086.0
2024-09-28 20:00:00,2131,963.4251,1,0.5,1065.5
2024-09-28 21:00:00,2100,949.41,1,0.5,1050.0
2024-09-28 22:00:00,1743,788.0103,1,0.5,871.5
2024-09-28 23:00:00,950,429.495,0,0.3,285.0
2024-09-29 00:00:00,483,218.36430000000001,0,0.3,144.9
2024-09-29 01:00:00,439,198.4719,0,0.3,131.7
2024-09-29 02:00:00,436,197.1156,0,0.3,130.79999999999998
2024-09-29 03:00:00,415,187.6215,0,0.3,124.5
2024-09-29 04:00:00,409,184.9089,0,0.3,122.69999999999999
2024-09-29 05:00:00,394,178.1274,0,0.3,118.19999999999999
2024-09-29 06:00:00,442,199.8282,0,0.3,132.6
2024-09-29 07:00:00,493,222.8853,0,0.3,147.9
2024-09-29 08:00:00,614,277.5894,0,0.3,184.2
2024-09-29 09:00:00,1133,512.2293,0,0.3,339.9
2024-09-29 10:00:00,1812,819.2052,0,0.3,543.6
2024-09-29 11:00:00,2234,1009.9914,0,0.3,670.1999999999999
2024-09-29 12:00:00,2279,1030.3359,0,0.3,683.6999999999999
2024-09-29 13:00:00,2272,1027.1712,0,0.3,681.6
2024-09-29 14:00:00,2341,1058.3661,0,0.3,702.3
2024-09-29 15:00:00,2298,1038.9258,0,0.3,689.4
2024-09-29 16:00:00,2281,1031.2401,0,0.3,684.3
2024-09-29 17:00:00,2293,1036.6653000000001,0,0.3,687.9
2024-09-29 18:00:00,2314,1046.1594,1,0.5,1157.0
2024-09-29 19:00:00,2301,1040.2821,1,0.5,1150.5
2024-09-29 20:00:00,2269,1025.8149,1,0.5,1134.5
2024-09-29 21:00:00,2056,929.5176,1,0.5,1028.0
2024-09-29 22:00:00,1623,733.7583,1,0.5,811.5
2024-09-29 23:00:00,910,411.411,0,0.3,273.0
2024-09-30 00:00:00,483,218.36430000000001,0,0.3,144.9
2024-09-30 01:00:00,427,193.0467,0,0.3,128.1
2024-09-30 02:00:00,420,189.882,0,0.3,126.0
2024-09-30 03:00:00,418,188.9778,0,0.3,125.39999999999999
2024-09-30 04:00:00,409,184.9089,0,0.3,122.69999999999999
2024-09-30 05:00:00,387,174.9627,0,0.3,116.1
2024-09-30 06:00:00,452,204.3492,0,0.3,135.6
2024-09-30 07:00:00,611,276.2331,0,0.3,183.29999999999998
2024-09-30 08:00:00,882,398.7522,0,0.3,264.59999999999997
2024-09-30 09:00:00,1257,568.2897,0,0.3,377.09999999999997
2024-09-30 10:00:00,1767,798.8607,0,0.3,530.1
2024-09-30 11:00:00,2178,984.6738,0,0.3,653.4
2024-09-30 12:00:00,2258,1020.8418,0,0.3,677.4
2024-09-30 13:00:00,2300,1039.83,0,0.3,690.0
2024-09-30 14:00:00,2357,1065.5997,0,0.3,707.1
2024-09-30 15:00:00,2352,1063.3392,0,0.3,705.6
2024-09-30 16:00:00,2368,1070.5728,0,0.3,710.4
2024-09-30 17:00:00,2345,1060.1745,0,0.3,703.5
2024-09-30 18:00:00,2265,1024.0065,1,0.5,1132.5
2024-09-30 19:00:00,2267,1024.9107,1,0.5,1133.5
2024-09-30 20:00:00,2281,1031.2401,1,0.5,1140.5
2024-09-30 21:00:00,2120,958.452,1,0.5,1060.0
2024-09-30 22:00:00,1233,557.4393,1,0.5,616.5
2024-09-30 23:00:00,596,269.4516,0,0.3,178.79999999999998
2024-10-01 00:00:00,449,202.9929,0,0.3,134.7
2024-10-01 01:00:00,333,150.5493,0,0.3,99.89999999999999
2024-10-01 02:00:00,419,189.4299,0,0.3,125.69999999999999
2024-10-01 03:00:00,416,188.0736,0,0.3,124.8
2024-10-01 04:00:00,405,183.1005,0,0.3,121.5
2024-10-01 05:00:00,386,174.5106,0,0.3,115.8
2024-10-01 06:00:00,450,203.445,0,0.3,135.0
2024-10-01 07:00:00,625,282.5625,0,0.3,187.5
2024-10-01 08:00:00,825,372.9825,0,0.3,247.5
2024-10-01 09:00:00,1073,485.1033,0,0.3,321.9
2024-10-01 10:00:00,1637,740.0877,0,0.3,491.09999999999997
2024-10-01 11:00:00,2260,1021.746,0,0.3,678.0
2024-10-01 12:00:00,2332,1054.2972,0,0.3,699.6
2024-10-01 13:00:00,2400,1085.04,0,0.3,720.0
2024-10-01 14:00:00,2410,1089.561,0,0.3,723.0
2024-10-01 15:00:00,2429,1098.1509,0,0.3,728.6999999999999
2024-10-01 16:00:00,2437,1101.7677,0,0.3,731.1
2024-10-01 17:00:00,2403,1086.3963,0,0.3,720.9
2024-10-01 18:00:00,2359,1066.5039,1,0.5,1179.5
2024-10-01 19:00:00,2352,1063.3392,1,0.5,1176.0
2024-10-01 20:00:00,2278,1029.8838,1,0.5,1139.0
2024-10-01 21:00:00,2083,941.7243,1,0.5,1041.5
2024-10-01 22:00:00,1383,625.2543000000001,1,0.5,691.5
2024-10-01 23:00:00,857,387.4497,0,0.3,257.09999999999997
2024-10-02 00:00:00,673,304.2633,0,0.3,201.9
2024-10-02 01:00:00,522,235.9962,0,0.3,156.6
2024-10-02 02:00:00,466,210.6786,0,0.3,139.79999999999998
2024-10-02 03:00:00,436,197.1156,0,0.3,130.79999999999998
2024-10-02 04:00:00,431,194.8551,0,0.3,129.29999999999998
2024-10-02 05:00:00,407,184.0047,0,0.3,122.1
2024-10-02 06:00:00,467,211.1307,0,0.3,140.1
2024-10-02 07:00:00,683,308.7843,0,0.3,204.9
2024-10-02 08:00:00,869,392.8749,0,0.3,260.7
2024-10-02 09:00:00,1106,500.0226,0,0.3,331.8
2024-10-02 10:00:00,1726,780.3246,0,0.3,517.8
2024-10-02 11:00:00,2572,1162.8012,0,0.3,771.6
2024-10-02 12:00:00,2632,1189.9272,0,0.3,789.6
2024-10-02 13:00:00,2654,1199.8734,0,0.3,796.1999999999999
2024-10-02 14:00:00,2619,1184.0499,0,0.3,785.6999999999999
2024-10-02 15:00:00,2656,1200.7776,0,0.3,796.8
2024-10-02 16:00:00,2662,1203.4902,0,0.3,798.6
2024-10-02 17:00:00,2636,1191.7356,0,0.3,790.8
2024-10-02 18:00:00,2570,1161.897,1,0.5,1285.0
2024-10-02 19:00:00,2504,1132.0584,1,0.5,1252.0
2024-10-02 20:00:00,2449,1107.1929,1,0.5,1224.5
2024-10-02 21:00:00,2227,1006.8267,1,0.5,1113.5
2024-10-02 22:00:00,1377,622.5417,1,0.5,688.5
2024-10-02 23:00:00,690,311.949,0,0.3,207.0
2024-10-03 00:00:00,507,229.2147,0,0.3,152.1
2024-10-03 01:00:00,472,213.3912,0,0.3,141.6
2024-10-03 02:00:00,468,211.5828,0,0.3,140.4
2024-10-03 03:00:00,445,201.1845,0,0.3,133.5
2024-10-03 04:00:00,418,188.9778,0,0.3,125.39999999999999
2024-10-03 05:00:00,401,181.2921,0,0.3,120.3
2024-10-03 06:00:00,506,228.7626,0,0.3,151.79999999999998
2024-10-03 07:00:00,743,335.9103,0,0.3,222.9
2024-10-03 08:00:00,961,434.4681,0,0.3,288.3
2024-10-03 09:00:00,1178,532.5738,0,0.3,353.4
2024-10-03 10:00:00,1916,866.2236,0,0.3,574.8
2024-10-03 11:00:00,2557,1156.0197,0,0.3,767.1
2024-10-03 12:00:00,2565,1159.6365,0,0.3,769.5
2024-10-03 13:00:00,2565,1159.6365,0,0.3,769.5
2024-10-03 14:00:00,2518,1138.3878,0,0.3,755.4
2024-10-03 15:00:00,2582,1167.3222,0,0.3,774.6
2024-10-03 16:00:00,2605,1177.7205,0,0.3,781.5
2024-10-03 17:00:00,2302,1040.7342,0,0.3,690.6
2024-10-03 18:00:00,2306,1042.5426,1,0.5,1153.0
2024-10-03 19:00:00,2236,1010.8956000000001,1,0.5,1118.0
2024-10-03 20:00:00,2176,983.7696,1,0.5,1088.0
2024-10-03 21:00:00,2039,921.8319,1,0.5,1019.5
2024-10-03 22:00:00,1346,608.5266,1,0.5,673.0
2024-10-03 23:00:00,707,319.6347,0,0.3,212.1
2024-10-04 00:00:00,540,244.13400000000001,0,0.3,162.0
2024-10-04 01:00:00,462,208.8702,0,0.3,138.6
2024-10-04 02:00:00,446,201.6366,0,0.3,133.79999999999998
2024-10-04 03:00:00,441,199.3761,0,0.3,132.29999999999998
2024-10-04 04:00:00,422,190.7862,0,0.3,126.6
2024-10-04 05:00:00,397,179.4837,0,0.3,119.1
2024-10-04 06:00:00,492,222.4332,0,0.3,147.6
2024-10-04 07:00:00,676,305.6196,0,0.3,202.79999999999998
2024-10-04 08:00:00,854,386.0934,0,0.3,256.2
2024-10-04 09:00:00,1065,481.4865,0,0.3,319.5
2024-10-04 10:00:00,1856,839.0976,0,0.3,556.8
2024-10-04 11:00:00,2359,1066.5039,0,0.3,707.6999999999999
2024-10-04 12:00:00,2362,1067.8602,0,0.3,708.6
2024-10-04 13:00:00,2365,1069.2165,0,0.3,709.5
2024-10-04 14:00:00,2477,1119.8517,0,0.3,743.1
2024-10-04 15:00:00,2416,1092.2736,0,0.3,724.8
2024-10-04 16:00:00,2323,1050.2283,0,0.3,696.9
2024-10-04 17:00:00,2232,1009.0872,0,0.3,669.6
2024-10-04 18:00:00,2172,981.9612,1,0.5,1086.0
2024-10-04 19:00:00,2120,958.452,1,0.5,1060.0
2024-10-04 20:00:00,2111,954.3831,1,0.5,1055.5
2024-10-04 21:00:00,2042,923.1882,1,0.5,1021.0
2024-10-04 22:00:00,1331,601.7451,1,0.5,665.5
2024-10-04 23:00:00,651,294.3171,0,0.3,195.29999999999998
2024-10-05 00:00:00,552,249.5592,0,0.3,165.6
2024-10-05 01:00:00,482,217.9122,0,0.3,144.6
2024-10-05 02:00:00,429,193.9509,0,0.3,128.7
2024-10-05 03:00:00,421,190.3341,0,0.3,126.3
2024-10-05 04:00:00,409,184.9089,0,0.3,122.69999999999999
2024-10-05 05:00:00,383,173.1543,0,0.3,114.89999999999999
2024-10-05 06:00:00,447,202.0887,0,0.3,134.1
2024-10-05 07:00:00,658,297.4818,0,0.3,197.4
2024-10-05 08:00:00,862,389.7102,0,0.3,258.59999999999997
2024-10-05 09:00:00,1153,521.2713,0,0.3,345.9
2024-10-05 10:00:00,1788,808.3548,0,0.3,536.4
2024-10-05 11:00:00,2236,1010.8956000000001,0,0.3,670.8
2024-10-05 12:00:00,2313,1045.7073,0,0.3,693.9
2024-10-05 13:00:00,2323,1050.2283,0,0.3,696.9
2024-10-05 14:00:00,2382,1076.9022,0,0.3,714.6
2024-10-05 15:00:00,2398,1084.1358,0,0.3,719.4
2024-10-05 16:00:00,2392,1081.4232,0,0.3,717.6
2024-10-05 17:00:00,2317,1047.5157,0,0.3,695.1
2024-10-05 18:00:00,2290,1035.309,1,0.5,1145.0
2024-10-05 19:00:00,2299,1039.3779,1,0.5,1149.5
2024-10-05 20:00:00,2296,1038.0216,1,0.5,1148.0
2024-10-05 21:00:00,2165,978.7965,1,0.5,1082.5
2024-10-05 22:00:00,1295,585.4695,1,0.5,647.5
2024-10-05 23:00:00,657,297.0297,0,0.3,197.1
2024-10-06 00:00:00,565,255.4365,0,0.3,169.5
2024-10-06 01:00:00,489,221.0769,0,0.3,146.7
2024-10-06 02:00:00,440,198.924,0,0.3,132.0
2024-10-06 03:00:00,425,192.1425,0,0.3,127.5
